0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.09218e-05,0.00219474,0.00683766,0.0136475,0.0222216,0.032036,0.0424449,0.0527533,0.0624143,0.0714205,0.0810507,0.095272,0.122552,0.172433,0.215198,0
0,0.00194633,0.00834172,0.0192242,0.0342084,0.0526176,0.0735191,0.0957438,0.117987,0.139053,0.158251,0.1758,0.192724,0.20867,0.213831,0.169813,0
0,0.00352669,0.0128608,0.0274647,0.046805,0.0701619,0.0965288,0.124549,0.152531,0.178593,0.20089,0.217701,0.226855,0.223438,0.194314,0.114754,0
0,0.00432192,0.015063,0.0312045,0.0521191,0.0771799,0.105487,0.135657,0.165714,0.193138,0.21505,0.228312,0.22916,0.211792,0.166111,0.0831933,0
0,0.00442506,0.0151085,0.0308441,0.0510909,0.0754756,0.103364,0.133485,0.163683,0.190917,0.211519,0.221527,0.216706,0.191917,0.140942,0.06409,0
0,0.00392807,0.0131785,0.0266849,0.0442262,0.0658688,0.0914221,0.119906,0.149159,0.17578,0.195512,0.203881,0.196616,0.169536,0.119284,0.0508939,0
0,0.00284795,0.00934926,0.0188873,0.0317576,0.048617,0.0698942,0.0951375,0.122459,0.148363,0.168183,0.177011,0.170501,0.145137,0.0993776,0.0404468,0
0,0.00120806,0.00379353,0.0078313,0.0142057,0.024201,0.0389851,0.0589144,0.0828079,0.107538,0.128317,0.139779,0.137191,0.117177,0.0791006,0.0309204,0
0,-0.000849669,-0.00295674,-0.00546672,-0.007032,-0.00588646,-0.000129366,0.0116701,0.0296132,0.0516901,0.0735935,0.0895884,0.0941027,0.0832019,0.0562988,0.0210322,0
0,-0.00299622,-0.00985507,-0.0191135,-0.0292978,-0.0385217,-0.0443716,-0.0442328,-0.0361392,-0.0199706,0.00159241,0.0230629,0.0377084,0.0401356,0.0287906,0.00983974,0
0,-0.00472989,-0.015429,-0.0304446,-0.0486571,-0.0686152,-0.0879365,-0.103121,-0.110072,-0.105483,-0.0887564,-0.0634145,-0.0366174,-0.0160989,-0.00587409,-0.00321348,0
0,-0.00551415,-0.0181411,-0.0365795,-0.0604973,-0.0894614,-0.121971,-0.154632,-0.181891,-0.196954,-0.194128,-0.171893,-0.134864,-0.092279,-0.0522001,-0.0189366,0
0,-0.00500216,-0.0169831,-0.0354267,-0.060913,-0.0943047,-0.135801,-0.183682,-0.233037,-0.275323,-0.29973,-0.296644,-0.26207,-0.200469,-0.123135,-0.0453251,0
0,-0.00326447,-0.0121165,-0.0269185,-0.0487987,-0.0795114,-0.120995,-0.174344,-0.238097,-0.306289,-0.36742,-0.405636,-0.404505,-0.35247,-0.24923,-0.112205,0
0,-0.000928184,-0.00526279,-0.0138746,-0.0277183,-0.0483878,-0.0782664,-0.120268,-0.17696,-0.248775,-0.331436,-0.413618,-0.476268,-0.493369,-0.431695,-0.254928,0
0,0.000716535,0.000298454,-0.00184286,-0.00592486,-0.0124806,-0.0225978,-0.0380324,-0.0612605,-0.0953657,-0.143446,-0.207003,-0.282913,-0.359186,-0.408577,-0.365721,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
