0,-0.0038108,-0.00454422,-0.00591601,-0.00804831,-0.011109,-0.0152814,-0.0206789,-0.0271391,-0.0338137,0.161382,1
0,-0.00713358,-0.00880572,-0.0108118,-0.0140265,-0.0187024,-0.0251165,-0.0334221,-0.0432922,-0.0341289,0.21521,1
0,-0.00922615,-0.0117743,-0.0142916,-0.0183101,-0.0241972,-0.032301,-0.0427954,-0.0537642,-0.0357628,0.257046,1
0,-0.0106471,-0.0139806,-0.0169318,-0.0216054,-0.0284823,-0.0379729,-0.0501689,-0.0618199,-0.0350361,0.288801,1
0,-0.0117188,-0.0157792,-0.0191245,-0.0243722,-0.0321179,-0.0428229,-0.0564658,-0.0683484,-0.0333144,0.314973,1
0,-0.0126104,-0.0173531,-0.0210677,-0.0268376,-0.0353735,-0.0471799,-0.0620827,-0.0738908,-0.0309758,0.337212,1
0,-0.0133406,-0.0187311,-0.0227952,-0.0290465,-0.0383113,-0.0511302,-0.0671426,-0.0786288,-0.0281562,0.356632,1
0,-0.0139895,-0.0199967,-0.024398,-0.0311033,-0.0410542,-0.0548206,-0.0718228,-0.08279,-0.0250612,0.373795,1
0,-0.0145628,-0.0211607,-0.0258883,-0.033024,-0.0436247,-0.0582822,-0.0761684,-0.0864499,-0.0217487,0.389166,1
0,-0.0150738,-0.0222386,-0.0272834,-0.0348303,-0.0460503,-0.0615504,-0.0802267,-0.0896816,-0.018281,0.403051,1
0,-0.0155148,-0.0232248,-0.0285785,-0.0365189,-0.0483306,-0.0646287,-0.0840084,-0.0925134,-0.0146707,0.415724,1
0,-0.0159298,-0.0241645,-0.0298222,-0.0381446,-0.0505281,-0.0675889,-0.0875977,-0.0950503,-0.0110148,0.427301,1
0,-0.0163118,-0.0250536,-0.0310099,-0.0397029,-0.052639,-0.0704286,-0.0909958,-0.0973046,-0.00731227,0.437954,1
0,-0.0166637,-0.0258961,-0.0321463,-0.0412,-0.0546719,-0.0731592,-0.0942192,-0.0993042,-0.00358058,0.447801,1
0,-0.0169891,-0.0266969,-0.033237,-0.0426429,-0.0566355,-0.0757915,-0.097283,-0.101074,0.000164638,0.456938,1
0,-0.0172758,-0.0274444,-0.0342697,-0.0440187,-0.0585163,-0.078312,-0.100175,-0.102609,0.00393964,0.465471,1
0,-0.0175559,-0.0281715,-0.0352798,-0.045367,-0.0603592,-0.0807712,-0.102953,-0.103978,0.00767772,0.473409,1
0,-0.0178208,-0.028871,-0.0362594,-0.0466788,-0.0621541,-0.0831582,-0.105607,-0.105175,0.0113917,0.480832,1
0,-0.0180702,-0.0295433,-0.0372089,-0.0479553,-0.0639032,-0.0854761,-0.108142,-0.106213,0.0150786,0.487792,1
0,-0.0183054,-0.0301904,-0.0381307,-0.0491993,-0.0656098,-0.0877292,-0.110565,-0.107103,0.0187331,0.49433,1
0,-0.0185278,-0.0308143,-0.0390269,-0.0504133,-0.0672771,-0.0899216,-0.112882,-0.107857,0.0223495,0.500482,1
0,-0.0187387,-0.0314166,-0.0398994,-0.0515996,-0.068908,-0.0920566,-0.115099,-0.108484,0.0259245,0.506281,1
0,-0.0189391,-0.0319991,-0.0407498,-0.0527603,-0.0705049,-0.0941373,-0.11722,-0.108994,0.029455,0.511753,1
0,-0.0191165,-0.0325493,-0.041565,-0.0538809,-0.0720518,-0.0961462,-0.119228,-0.10937,0.0329647,0.516951,1
0,-0.0192965,-0.0330933,-0.0423732,-0.0549931,-0.0735846,-0.098124,-0.121169,-0.10967,0.0364112,0.521843,1
0,-0.0194713,-0.033624,-0.0431664,-0.0560876,-0.0750927,-0.100059,-0.123034,-0.109887,0.0398332,0.526462,1
0,-0.0196394,-0.0341405,-0.0439436,-0.0571637,-0.0765755,-0.101951,-0.124822,-0.11002,0.0432188,0.530834,1
0,-0.0198012,-0.0346433,-0.0447056,-0.0582222,-0.0780342,-0.103801,-0.126538,-0.110058,0.0465489,0.534981,1
0,-0.019957,-0.0351331,-0.0454532,-0.0592641,-0.0794698,-0.105611,-0.128184,-0.110013,0.0498287,0.538917,1
0,-0.0201073,-0.0356108,-0.0461871,-0.0602903,-0.0808836,-0.107382,-0.129763,-0.10989,0.0530568,0.542655,1
0,-0.0202526,-0.036077,-0.0469081,-0.0613017,-0.0822764,-0.109116,-0.131276,-0.109694,0.0562322,0.546208,1
0,-0.0203931,-0.0365324,-0.0476169,-0.0622992,-0.0836492,-0.110813,-0.132725,-0.10943,0.0593539,0.549588,1
0,-0.0205294,-0.0369776,-0.0483142,-0.0632833,-0.0850027,-0.112475,-0.134113,-0.109102,0.0624216,0.552807,1
0,-0.0206616,-0.0374131,-0.0490005,-0.0642548,-0.0863377,-0.114102,-0.135442,-0.108714,0.0654347,0.555874,1
0,-0.02079,-0.0378395,-0.0496764,-0.0652142,-0.0876548,-0.115696,-0.136713,-0.10827,0.0683932,0.558798,1
0,-0.020915,-0.0382571,-0.0503423,-0.0661622,-0.0889546,-0.117257,-0.137929,-0.107774,0.0712967,0.561587,1
0,-0.0210367,-0.0386665,-0.0509988,-0.0670991,-0.0902377,-0.118786,-0.13909,-0.107229,0.0741455,0.564251,1
0,-0.0211439,-0.0390561,-0.0516332,-0.068011,-0.0914882,-0.120265,-0.140179,-0.106617,0.0769634,0.56682,1
0,-0.0212689,-0.0394593,-0.0522823,-0.0689392,-0.0927529,-0.121748,-0.141255,-0.106005,0.0796821,0.569229,1
0,-0.021373,-0.0398367,-0.0529022,-0.0698336,-0.0939746,-0.123168,-0.142246,-0.105313,0.0823891,0.571578,1
0,-0.0214818,-0.0402146,-0.0535225,-0.0707286,-0.0951929,-0.124573,-0.143205,-0.104603,0.0850237,0.573806,1
0,-0.0215902,-0.0405879,-0.0541372,-0.0716165,-0.0963984,-0.125951,-0.14412,-0.103861,0.0876031,0.575937,1
0,-0.0216968,-0.0409554,-0.054745,-0.072496,-0.09759,-0.127301,-0.144988,-0.103091,0.0901302,0.577979,1
0,-0.0218014,-0.0413171,-0.0553458,-0.0733673,-0.0987676,-0.128623,-0.14581,-0.102293,0.0926056,0.579936,1
0,-0.0219041,-0.0416732,-0.0559399,-0.0742304,-0.0999314,-0.129918,-0.146588,-0.101471,0.0950301,0.581813,1
0,-0.0220049,-0.0420239,-0.0565277,-0.0750857,-0.101082,-0.131185,-0.147323,-0.100626,0.0974043,0.583614,1
0,-0.0221041,-0.0423695,-0.0571092,-0.0759334,-0.102218,-0.132427,-0.148017,-0.0997606,0.0997289,0.585343,1
0,-0.0222016,-0.0427102,-0.0576847,-0.0767736,-0.103342,-0.133642,-0.148671,-0.0988761,0.102005,0.587004,1
0,-0.0222977,-0.0430461,-0.0582545,-0.0776065,-0.104453,-0.134831,-0.149284,-0.0979675,0.104225,0.588598,1
0,-0.0223923,-0.0433775,-0.0588187,-0.0784323,-0.10555,-0.135994,-0.149859,-0.0970409,0.106396,0.590129,1
0,-0.0224855,-0.0437045,-0.0593774,-0.0792512,-0.106635,-0.137131,-0.150396,-0.0960979,0.108517,0.5916,1
0,-0.0225775,-0.0440273,-0.059931,-0.0800632,-0.107707,-0.138244,-0.150897,-0.09514,0.11059,0.593015,1
0,-0.0226682,-0.0443461,-0.0604794,-0.0808686,-0.108766,-0.139331,-0.151364,-0.094169,0.112615,0.594375,1
0,-0.0227578,-0.0446611,-0.061023,-0.0816674,-0.109813,-0.140395,-0.151796,-0.0931871,0.114595,0.595683,1
0,-0.0228464,-0.0449723,-0.0615618,-0.0824598,-0.110848,-0.141434,-0.152197,-0.0921993,0.116534,0.596943,1
0,-0.0229338,-0.0452799,-0.0620959,-0.0832457,-0.11187,-0.14245,-0.152566,-0.0912051,0.118431,0.598157,1
0,-0.0230203,-0.045584,-0.0626256,-0.0840254,-0.112881,-0.143443,-0.152905,-0.0902055,0.120287,0.599326,1
