0,0,0,0,0,0,0,0,0,0,0,1
0,-0.00185776,-0.0109162,-0.0184086,-0.0232036,-0.0252234,-0.0255226,-0.0274122,-0.0342017,-0.0253348,0.194513,1
0,-0.010835,-0.0336485,-0.0509453,-0.0616699,-0.0652067,-0.0616729,-0.0531149,-0.0378593,0.0272278,0.351211,1
0,-0.0223962,-0.0582292,-0.0838862,-0.0999526,-0.104657,-0.0950889,-0.0694937,-0.022441,0.0934071,0.466984,1
0,-0.032717,-0.0780774,-0.110102,-0.131387,-0.138651,-0.124729,-0.0821863,-0.00290015,0.153184,0.552224,1
0,-0.0387562,-0.0886161,-0.124858,-0.151562,-0.164034,-0.150906,-0.0975033,0.0100628,0.198391,0.612484,1
0,-0.0379905,-0.0866501,-0.124497,-0.156188,-0.176111,-0.170219,-0.117689,0.00734546,0.220316,0.646065,1
0,-0.0291331,-0.0705043,-0.106559,-0.141319,-0.16893,-0.174326,-0.134148,-0.0178483,0.206157,0.64034,1
0,-0.0142093,-0.0421001,-0.0707016,-0.103128,-0.13502,-0.153091,-0.13571,-0.0519206,0.147816,0.560871,1
0,-0.00108163,-0.0115496,-0.0250825,-0.0449897,-0.0704004,-0.0928021,-0.0971073,-0.0617196,0.0547774,0.35165,1
0,0,0,0,0,0,0,0,0,0,0,1
