0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-2.84684e-06,1.44517e-06,3.78365e-06,3.11532e-06,2.24624e-07,-4.09607e-06,-9.29479e-06,-1.5016e-05,-2.10334e-05,-2.72018e-05,-3.3427e-05,-3.96475e-05,-4.58228e-05,-5.19265e-05,-5.79416e-05,-6.38569e-05,-6.96656e-05,-7.53636e-05,-8.09484e-05,-8.64184e-05,-9.17729e-05,-9.70109e-05,-0.000102132,-0.000107135,-0.000112019,-0.000116782,-0.000121422,-0.000125937,-0.000130325,-0.000134582,-0.000138704,-0.000142688,-0.00014653,-0.000150224,-0.000153767,-0.000157154,-0.000160379,-0.000163436,-0.000166322,-0.00016903,-0.000171555,-0.000173893,-0.000176037,-0.000177984,-0.000179729,-0.000181267,-0.000182594,-0.000183708,-0.000184606,-0.000185285,-0.000185743,-0.00018598,-0.000185996,-0.000185791,-0.000185367,-0.000184727,-0.000183873,-0.000182811,-0.000181547,-0.000180088,-0.000178442,-0.000176619,-0.00017463,-0.000172488,-0.000170207,-0.000167804,-0.000165296,-0.000162703,-0.000160046,-0.000157351,-0.000154642,-0.000151948,-0.000149302,-0.000146737,-0.000144292,-0.000142006,-0.000139926,-0.000138101,-0.000136586,-0.00013544,-0.000134729,-0.000134528,-0.000134917,-0.000135987,-0.000137839,-0.000140586,-0.000144355,-0.000149289,-0.000155551,-0.000163322,-0.000172811,-0.000184254,-0.000197922,-0.000214124,-0.000233216,-0.000255608,-0.000281773,-0.00031226,-0.000347708,-0.000388863,-0.000436601,-0.000491953,-0.000556144,-0.000630633,-0.000717175,-0.000817893,-0.000935383,-0.00107285,-0.0012343,-0.00142481,-0.00165086,-0.00192096,-0.00224638,-0.00264237,-0.0031301,-0.00373957,-0.00451457,-0.00552097,-0.00686121,-0.00870026,-0.0113125,-0.0151634,-0.0210292,-0.03005,-0.0429724,-0.054611,-0.0240947,0.264646,1
0,7.83936e-06,2.00898e-05,2.37528e-05,1.90593e-05,7.88601e-06,-7.8675e-06,-2.67075e-05,-4.75554e-05,-6.9657e-05,-9.24905e-05,-0.000115695,-0.000139022,-0.000162299,-0.000185408,-0.000208266,-0.000230818,-0.000253025,-0.000274862,-0.000296312,-0.000317361,-0.000338,-0.000358224,-0.000378026,-0.0003974,-0.000416339,-0.000434836,-0.000452883,-0.00047047,-0.000487588,-0.000504223,-0.000520362,-0.000535992,-0.000551097,-0.000565659,-0.000579663,-0.00059309,-0.000605921,-0.000618137,-0.000629719,-0.000640647,-0.000650903,-0.000660468,-0.000669322,-0.00067745,-0.000684833,-0.000691457,-0.000697308,-0.000702374,-0.000706644,-0.00071011,-0.000712767,-0.000714611,-0.000715642,-0.000715864,-0.000715282,-0.000713906,-0.000711751,-0.000708835,-0.000705181,-0.000700815,-0.00069577,-0.000690085,-0.000683801,-0.000676969,-0.000669644,-0.000661888,-0.000653769,-0.000645365,-0.00063676,-0.000628047,-0.000619327,-0.000610713,-0.000602327,-0.000594301,-0.000586784,-0.000579935,-0.000573928,-0.000568956,-0.00056523,-0.000562982,-0.000562466,-0.000563965,-0.000567789,-0.000574285,-0.000583838,-0.000596876,-0.000613878,-0.000635383,-0.000661994,-0.000694393,-0.00073335,-0.000779738,-0.000834548,-0.00089891,-0.000974115,-0.00106164,-0.00116319,-0.00128071,-0.00141647,-0.0015731,-0.00175366,-0.00196172,-0.00220149,-0.00247795,-0.00279701,-0.00316578,-0.00359281,-0.00408855,-0.00466586,-0.00534071,-0.00613326,-0.00706921,-0.00818181,-0.00951477,-0.0111264,-0.0130957,-0.0155316,-0.0185856,-0.0224708,-0.0274843,-0.0340239,-0.0425522,-0.0533396,-0.0654093,-0.072825,-0.052785,0.0679775,0.482912,1
0,2.13315e-05,4.28069e-05,4.54668e-05,3.25913e-05,7.75928e-06,-2.58245e-05,-6.55844e-05,-0.000109565,-0.000156327,-0.000204824,-0.000254305,-0.000304229,-0.00035421,-0.000403971,-0.000453316,-0.000502104,-0.000550235,-0.000597638,-0.000644261,-0.000690068,-0.00073503,-0.000779123,-0.000822328,-0.000864628,-0.000906003,-0.000946434,-0.000985902,-0.00102438,-0.00106185,-0.00109828,-0.00113365,-0.00116791,-0.00120105,-0.00123301,-0.00126377,-0.00129328,-0.00132151,-0.00134842,-0.00137396,-0.00139809,-0.00142077,-0.00144197,-0.00146164,-0.00147975,-0.00149625,-0.00151113,-0.00152434,-0.00153587,-0.0015457,-0.00155379,-0.00156015,-0.00156477,-0.00156764,-0.00156878,-0.00156819,-0.00156591,-0.00156195,-0.00155636,-0.0015492,-0.00154051,-0.00153037,-0.00151886,-0.00150608,-0.00149212,-0.00147711,-0.00146119,-0.00144451,-0.00142722,-0.00140952,-0.0013916,-0.00137368,-0.00135602,-0.00133887,-0.00132252,-0.00130728,-0.00129352,-0.0012816,-0.00127194,-0.001265,-0.00126127,-0.0012613,-0.00126571,-0.00127516,-0.00129039,-0.00131221,-0.00134156,-0.00137943,-0.00142698,-0.00148547,-0.00155635,-0.00164122,-0.0017419,-0.00186046,-0.00199923,-0.00216087,-0.00234841,-0.0025653,-0.00281552,-0.00310361,-0.00343483,-0.00381523,-0.00425187,-0.00475295,-0.00532809,-0.00598857,-0.00674781,-0.00762172,-0.00862945,-0.00979412,-0.0111439,-0.0127135,-0.0145458,-0.0166946,-0.0192277,-0.0222308,-0.0258125,-0.0301098,-0.0352904,-0.0415474,-0.0490668,-0.0579201,-0.0677586,-0.0769966,-0.0807228,-0.0656453,0.000919476,0.189749,0.620448,1
0,3.38464e-05,6.25892e-05,6.0815e-05,3.52041e-05,-8.61501e-06,-6.59838e-05,-0.000133178,-0.00020731,-0.000286183,-0.000368152,-0.000451996,-0.000536809,-0.000621927,-0.000706861,-0.000791251,-0.000874834,-0.000957417,-0.00103886,-0.00111905,-0.00119792,-0.00127539,-0.00135142,-0.00142596,-0.00149898,-0.00157044,-0.00164029,-0.0017085,-0.00177503,-0.00183983,-0.00190285,-0.00196403,-0.00202334,-0.00208069,-0.00213605,-0.00218933,-0.00224048,-0.00228942,-0.00233609,-0.00238042,-0.00242234,-0.00246177,-0.00249866,-0.00253293,-0.00256453,-0.00259338,-0.00261945,-0.00264268,-0.00266302,-0.00268044,-0.00269492,-0.00270642,-0.00271495,-0.0027205,-0.00272308,-0.00272272,-0.00271946,-0.00271335,-0.00270445,-0.00269285,-0.00267865,-0.00266197,-0.00264296,-0.00262176,-0.00259856,-0.00257358,-0.00254702,-0.00251916,-0.00249028,-0.00246068,-0.00243071,-0.00240075,-0.00237122,-0.00234256,-0.00231526,-0.00228988,-0.002267,-0.00224727,-0.00223138,-0.00222013,-0.00221435,-0.00221497,-0.00222303,-0.00223965,-0.00226608,-0.0023037,-0.00235404,-0.0024188,-0.00249989,-0.00259942,-0.00271977,-0.00286358,-0.00303387,-0.00323399,-0.00346775,-0.00373944,-0.00405395,-0.00441681,-0.00483432,-0.00531368,-0.0058631,-0.00649201,-0.00721123,-0.00803328,-0.00897259,-0.010046,-0.0112729,-0.0126764,-0.0142833,-0.0161255,-0.0182405,-0.0206731,-0.0234767,-0.0267145,-0.0304611,-0.0348031,-0.0398365,-0.0456598,-0.052352,-0.059923,-0.0681975,-0.0765612,-0.0834087,-0.0849756,-0.072973,-0.0301911,0.0762388,0.300346,0.70543,1
0,4.3142e-05,7.44702e-05,6.36329e-05,2.03161e-05,-4.78139e-05,-0.000134619,-0.00023522,-0.000345789,-0.00046336,-0.000585656,-0.000710946,-0.000837919,-0.000965586,-0.0010932,-0.00122021,-0.00134619,-0.00147083,-0.00159388,-0.00171517,-0.00183456,-0.00195192,-0.00206718,-0.00218024,-0.00229104,-0.00239951,-0.00250558,-0.0026092,-0.00271027,-0.00280875,-0.00290454,-0.00299757,-0.00308774,-0.00317499,-0.00325919,-0.00334027,-0.00341812,-0.00349264,-0.00356372,-0.00363127,-0.00369517,-0.00375532,-0.00381162,-0.00386398,-0.0039123,-0.00395649,-0.00399647,-0.00403217,-0.00406352,-0.00409047,-0.00411298,-0.00413101,-0.00414455,-0.00415361,-0.0041582,-0.00415836,-0.00415414,-0.00414562,-0.00413291,-0.00411613,-0.00409543,-0.00407099,-0.00404301,-0.00401175,-0.00397746,-0.00394046,-0.00390109,-0.00385974,-0.00381682,-0.00377281,-0.00372821,-0.0036836,-0.00363959,-0.00359687,-0.00355616,-0.00351828,-0.00348411,-0.00345462,-0.00343085,-0.00341396,-0.00340521,-0.00340598,-0.00341779,-0.00344231,-0.00348139,-0.00353705,-0.00361153,-0.00370735,-0.00382725,-0.00397432,-0.00415199,-0.0043641,-0.00461494,-0.00490932,-0.00525264,-0.00565098,-0.00611119,-0.00664098,-0.00724907,-0.00794535,-0.008741,-0.00964871,-0.0106829,-0.01186,-0.0131988,-0.0147206,-0.0164499,-0.0184147,-0.0206469,-0.0231831,-0.0260649,-0.0293393,-0.0330587,-0.0372797,-0.0420608,-0.047456,-0.0535019,-0.0601913,-0.0674227,-0.0749003,-0.0819445,-0.0871302,-0.0876136,-0.0779244,-0.0479452,0.0199944,0.153901,0.390627,0.760008,1
0,4.79044e-05,7.51336e-05,4.94917e-05,-1.69788e-05,-0.000114822,-0.000236526,-0.000376114,-0.000528856,-0.000691033,-0.000859743,-0.00103273,-0.00120827,-0.00138501,-0.00156193,-0.00173825,-0.00191336,-0.00208679,-0.0022582,-0.00242731,-0.00259388,-0.00275776,-0.00291877,-0.00307681,-0.00323176,-0.0033835,-0.00353193,-0.00367697,-0.00381849,-0.00395639,-0.00409056,-0.00422088,-0.00434724,-0.0044695,-0.00458753,-0.0047012,-0.00481037,-0.00491489,-0.00501462,-0.00510942,-0.00519914,-0.00528364,-0.00536278,-0.00543642,-0.00550444,-0.00556671,-0.00562312,-0.00567357,-0.00571798,-0.00575626,-0.00578836,-0.00581423,-0.00583387,-0.00584726,-0.00585443,-0.00585544,-0.00585036,-0.00583929,-0.00582239,-0.00579981,-0.00577177,-0.00573851,-0.00570032,-0.00565754,-0.00561053,-0.00555971,-0.00550557,-0.00544862,-0.00538945,-0.00532871,-0.00526709,-0.00520539,-0.00514445,-0.0050852,-0.00502865,-0.00497593,-0.00492823,-0.00488689,-0.00485333,-0.00482914,-0.00481604,-0.00481591,-0.00483082,-0.00486304,-0.00491504,-0.00498959,-0.00508971,-0.00521873,-0.00538036,-0.0055787,-0.00581831,-0.00610424,-0.00644214,-0.00683831,-0.00729975,-0.00783432,-0.0084508,-0.00915901,-0.00996998,-0.010896,-0.011951,-0.0131505,-0.0145119,-0.0160546,-0.0178006,-0.0197742,-0.0220027,-0.0245161,-0.0273479,-0.0305339,-0.0341128,-0.0381244,-0.0426072,-0.0475944,-0.0531053,-0.0591312,-0.0656095,-0.0723793,-0.0791022,-0.085125,-0.0892428,-0.0892953,-0.0815021,-0.0594322,-0.0125819,0.0751059,0.2255,0.462205,0.796975,1
0,4.73951e-05,6.24855e-05,1.53936e-05,-8.01461e-05,-0.000213247,-0.000375214,-0.000559092,-0.000759321,-0.00097148,-0.00119207,-0.00141833,-0.00164809,-0.00187967,-0.00211174,-0.00234326,-0.00257344,-0.00280165,-0.00302739,-0.00325027,-0.00346998,-0.00368625,-0.00389888,-0.00410767,-0.00431246,-0.00451308,-0.0047094,-0.00490126,-0.00508853,-0.00527104,-0.00544865,-0.00562121,-0.00578853,-0.00595046,-0.00610682,-0.00625742,-0.00640209,-0.00654064,-0.00667287,-0.0067986,-0.00691763,-0.00702979,-0.00713488,-0.00723273,-0.00732318,-0.00740606,-0.00748123,-0.00754855,-0.0076079,-0.0076592,-0.00770236,-0.00773733,-0.00776408,-0.00778261,-0.00779295,-0.00779517,-0.00778937,-0.00777568,-0.00775429,-0.00772541,-0.00768933,-0.00764635,-0.00759685,-0.00754125,-0.00748005,-0.00741379,-0.00734308,-0.00726861,-0.00719113,-0.00711149,-0.00703059,-0.00694946,-0.00686918,-0.00679098,-0.00671616,-0.00664617,-0.00658257,-0.00652706,-0.0064815,-0.00644793,-0.00642856,-0.0064258,-0.00644231,-0.00648098,-0.00654499,-0.00663781,-0.00676329,-0.00692565,-0.00712954,-0.00738009,-0.00768299,-0.00804452,-0.00847164,-0.00897207,-0.00955438,-0.0102281,-0.0110037,-0.0118929,-0.0129088,-0.0140657,-0.0153796,-0.0168682,-0.0185509,-0.0204492,-0.0225863,-0.0249878,-0.027681,-0.0306949,-0.0340596,-0.0378051,-0.0419596,-0.0465464,-0.0515785,-0.0570503,-0.0629234,-0.0691044,-0.0754069,-0.0814918,-0.0867684,-0.0902364,-0.0902339,-0.0840486,-0.0673474,-0.0334125,0.0276941,0.129584,0.288522,0.518957,0.82335,1
0,4.12426e-05,3.53124e-05,-4.05321e-05,-0.000171453,-0.00034551,-0.000553069,-0.000786345,-0.00103906,-0.00130615,-0.00158358,-0.0018681,-0.00215715,-0.00244866,-0.00274103,-0.00303297,-0.00332347,-0.00361171,-0.00389706,-0.004179,-0.00445709,-0.004731,-0.00500042,-0.0052651,-0.00552481,-0.00577933,-0.00602846,-0.006272,-0.00650975,-0.00674153,-0.00696712,-0.00718633,-0.00739893,-0.00760471,-0.00780345,-0.00799491,-0.00817886,-0.00835507,-0.00852329,-0.00868328,-0.0088348,-0.00897763,-0.00911152,-0.00923626,-0.00935163,-0.00945743,-0.00955349,-0.00963962,-0.00971569,-0.00978157,-0.00983717,-0.0098824,-0.00991725,-0.0099417,-0.00995579,-0.0099596,-0.00995326,-0.00993693,-0.00991083,-0.00987525,-0.00983051,-0.00977701,-0.00971521,-0.00964565,-0.00956892,-0.00948571,-0.00939678,-0.00930298,-0.00920525,-0.00910463,-0.00900226,-0.0088994,-0.00879741,-0.0086978,-0.00860219,-0.00851237,-0.00843027,-0.008358,-0.00829787,-0.00825236,-0.00822421,-0.00821638,-0.00823212,-0.00827496,-0.00834877,-0.00845779,-0.00860666,-0.00880047,-0.00904481,-0.00934582,-0.00971025,-0.0101456,-0.0106599,-0.0112624,-0.0119629,-0.0127724,-0.0137029,-0.0147678,-0.0159814,-0.0173599,-0.0189204,-0.0206821,-0.0226651,-0.0248915,-0.0273845,-0.0301683,-0.0332676,-0.0367069,-0.0405088,-0.044692,-0.0492677,-0.0542348,-0.059571,-0.065221,-0.0710766,-0.0769472,-0.0825136,-0.0872568,-0.0903508,-0.0904985,-0.0856934,-0.0728814,-0.0475202,-0.00308191,0.0693222,0.18077,0.343009,0.564475,0.843039,1
0,2.93154e-05,-6.96908e-06,-0.000119291,-0.000292195,-0.000513045,-0.000771511,-0.00105916,-0.0013691,-0.00169575,-0.00203457,-0.00238187,-0.00273471,-0.00309071,-0.00344795,-0.0038049,-0.00416033,-0.00451325,-0.00486285,-0.00520848,-0.0055496,-0.00588575,-0.00621656,-0.00654168,-0.0068608,-0.00717366,-0.00747998,-0.0077795,-0.00807198,-0.00835717,-0.0086348,-0.00890462,-0.00916635,-0.00941974,-0.0096645,-0.00990034,-0.010127,-0.0103441,-0.0105515,-0.0107487,-0.0109356,-0.0111118,-0.0112771,-0.0114312,-0.0115737,-0.0117046,-0.0118235,-0.0119302,-0.0120246,-0.0121066,-0.0121759,-0.0122325,-0.0122763,-0.0123075,-0.0123259,-0.0123317,-0.012325,-0.012306,-0.012275,-0.0122324,-0.0121785,-0.0121137,-0.0120387,-0.0119541,-0.0118607,-0.0117591,-0.0116504,-0.0115355,-0.0114156,-0.011292,-0.011166,-0.0110391,-0.010913,-0.0107895,-0.0106704,-0.010558,-0.0104546,-0.0103627,-0.010285,-0.0102245,-0.0101845,-0.0101684,-0.0101801,-0.0102238,-0.010304,-0.0104257,-0.0105943,-0.0108158,-0.0110965,-0.0114437,-0.011865,-0.012369,-0.0129649,-0.0136628,-0.014474,-0.0154105,-0.0164855,-0.0177135,-0.0191099,-0.0206917,-0.0224767,-0.0244843,-0.0267345,-0.0292483,-0.0320469,-0.0351513,-0.038581,-0.0423527,-0.0464776,-0.0509587,-0.055785,-0.0609247,-0.0663141,-0.0718413,-0.0773229,-0.0824684,-0.0868289,-0.0897214,-0.09012,-0.0865016,-0.0766357,-0.0573142,-0.0240417,0.029239,0.110206,0.227658,0.389915,0.601548,0.858294,1
