-1.30729e-06,-1.30729e-06,7.88799e-07,5.69751e-07,-4.78062e-06,-1.70858e-05,-3.71061e-05,-6.53681e-05,-0.000105355,-0.0001682,-0.000268891,-0
-1.30729e-06,-1.30729e-06,7.88799e-07,5.69751e-07,-4.78062e-06,-1.70858e-05,-3.71061e-05,-6.53681e-05,-0.000105355,-0.0001682,-0.000268891,-0.000268891
-3.55701e-06,-3.55701e-06,-1.87264e-06,-3.20795e-06,-9.54324e-06,-2.23918e-05,-4.20756e-05,-6.73129e-05,-9.51938e-05,-0.000119206,-0.000115591,-0.000115591
-4.23506e-06,-4.23506e-06,-2.80957e-06,-5.02071e-06,-1.24805e-05,-2.63729e-05,-4.63101e-05,-6.90065e-05,-8.7477e-05,-9.31401e-05,-6.85956e-05,-6.85956e-05
-2.46556e-06,-2.46556e-06,-1.83692e-06,-5.10709e-06,-1.39125e-05,-2.94254e-05,-5.09216e-05,-7.38699e-05,-8.92225e-05,-8.91628e-05,-6.5012e-05,-6.5012e-05
1.81197e-06,1.81197e-06,1.3438e-06,-2.86461e-06,-1.28016e-05,-3.0057e-05,-5.41332e-05,-7.99695e-05,-9.67797e-05,-9.65083e-05,-7.69624e-05,-7.69624e-05
7.97189e-06,7.97189e-06,6.60495e-06,2.11789e-06,-8.03626e-06,-2.61553e-05,-5.23073e-05,-8.15538e-05,-0.000101755,-0.000101672,-8.48563e-05,-8.48563e-05
1.44322e-05,1.44322e-05,1.24467e-05,8.80871e-06,5.59195e-07,-1.55489e-05,-4.11299e-05,-7.1582e-05,-9.11027e-05,-8.50063e-05,-6.21074e-05,-6.21074e-05
1.868e-05,1.868e-05,1.62689e-05,1.41593e-05,1.0076e-05,1.46687e-06,-1.36715e-05,-3.2977e-05,-4.37859e-05,-1.64977e-05,3.89852e-05,3.89852e-05
1.84787e-05,1.84787e-05,1.57572e-05,1.42315e-05,1.38894e-05,1.54912e-05,2.00246e-05,3.06835e-05,5.94148e-05,0.000141435,0.000282033,0.000282033
1.48383e-05,1.48383e-05,1.12154e-05,7.66831e-06,7.0701e-06,1.41407e-05,3.48495e-05,7.76915e-05,0.000164497,0.000347475,0.000652956,0.000652956
1.48383e-05,1.48383e-05,1.12154e-05,7.66831e-06,7.0701e-06,1.41407e-05,3.48495e-05,7.76915e-05,0.000164497,0.000347475,0.000652956,0
