0,0.0126592,0.0118869,0.0104967,0.00873913,0.00682344,0.00487985,0.00296566,0.00108702,-0.00077845,-0.00266204,-0.00458581,-0.006543,-0.00847541,-0.0102517,-0.0116612,-0.0124519,0
0,0.0180553,0.0203096,0.0180354,0.0150758,0.0118035,0.00845651,0.00514381,0.00188201,-0.00136491,-0.00465042,-0.00801264,-0.011438,-0.0148181,-0.0179076,-0.0203119,-0.0182118,0
0,0.0214781,0.0253748,0.0228653,0.0191577,0.0150299,0.0107885,0.00657687,0.00241955,-0.00172745,-0.0059321,-0.0102438,-0.0146457,-0.0189964,-0.0229717,-0.0257387,-0.0219811,0
0,0.0237825,0.029239,0.0265959,0.0223487,0.0175703,0.0126439,0.00774029,0.00289061,-0.00195604,-0.00688019,-0.0119417,-0.0171219,-0.022253,-0.02692,-0.0299458,-0.0245973,0
0,0.0255327,0.0324139,0.0297385,0.0250588,0.0197433,0.0142453,0.00876084,0.00332679,-0.00211355,-0.0076519,-0.0133578,-0.019212,-0.0250217,-0.0302842,-0.0334694,-0.026644,0
0,0.0269268,0.0351408,0.0324958,0.0274573,0.0216784,0.0156823,0.00968835,0.0037391,-0.00222732,-0.00831289,-0.0145964,-0.0210586,-0.0274828,-0.0332757,-0.0365567,-0.0283275,0
0,0.0280526,0.0375233,0.0349578,0.0296174,0.0234321,0.0169944,0.0105462,0.00413511,-0.00230532,-0.00888683,-0.0156973,-0.0227178,-0.0297085,-0.0359824,-0.039309,-0.0297356,0
0,0.0289925,0.03965,0.0372005,0.0316016,0.0250523,0.0182149,0.0113528,0.00451883,-0.00235785,-0.00939823,-0.0166991,-0.0242422,-0.0317646,-0.0384823,-0.0418157,-0.0309524,0
0,0.0297778,0.0415618,0.0392584,0.0334378,0.0265605,0.0193588,0.0121172,0.0048935,-0.00238734,-0.00985526,-0.0176159,-0.0256521,-0.0336774,-0.0408074,-0.044115,-0.0320082,0
0,0.0304596,0.0433121,0.0411771,0.0351634,0.0279853,0.0204457,0.0128498,0.00526047,-0.00240138,-0.0102743,-0.0184727,-0.0269807,-0.0354878,-0.0430057,-0.0462617,-0.0329557,0
0,0.0310351,0.0449066,0.0429607,0.0367813,0.029329,0.0214775,0.0135527,0.00562191,-0.00239752,-0.0106528,-0.0192671,-0.028226,-0.0371946,-0.0450772,-0.0482577,-0.03379,0
0,0.0315466,0.0463876,0.0446453,0.0383211,0.0306142,0.0224696,0.0142336,0.00597834,-0.00238259,-0.0110047,-0.0200201,-0.0294156,-0.0388312,-0.0470606,-0.0501468,-0.0345553,0
0,0.0319887,0.0477561,0.0462311,0.0397827,0.0318408,0.023422,0.0148932,0.00633086,-0.00235482,-0.0113277,-0.0207288,-0.0305466,-0.0403948,-0.0489534,-0.0519279,-0.0352449,0
0,0.0323778,0.0490303,0.0477333,0.0411784,0.0330182,0.0243413,0.015535,0.00668023,-0.00231632,-0.0116267,-0.021401,-0.0316292,-0.0418981,-0.0507708,-0.0536186,-0.0358756,0
0,0.0327223,0.0502212,0.0491613,0.0425156,0.0341521,0.0252314,0.0161612,0.0070269,-0.00226826,-0.0119046,-0.0220411,-0.0326695,-0.0433486,-0.0525217,-0.0552295,-0.0364559,0
0,0.0330346,0.0513432,0.050527,0.0438039,0.0352498,0.0260972,0.0167743,0.00737103,-0.00221283,-0.0121657,-0.0226558,-0.0336762,-0.0447569,-0.0542187,-0.0567755,-0.0369992,0
0,0.0333084,0.0523939,0.051828,0.0450412,0.0363096,0.0269375,0.017374,0.00771328,-0.00214841,-0.0124076,-0.0232417,-0.0346456,-0.0461188,-0.0558572,-0.0582523,-0.0374981,0
0,0.0335542,0.0533845,0.0530736,0.046235,0.0373372,0.0277565,0.0179626,0.008054,-0.00207649,-0.0126336,-0.023804,-0.0355841,-0.0474423,-0.0574469,-0.059671,-0.0379636,0
0,0.0337814,0.0543258,0.0542732,0.0473928,0.0383384,0.0285579,0.0185419,0.00839312,-0.00199901,-0.0128475,-0.0243482,-0.036499,-0.0487361,-0.0589979,-0.0610434,-0.0384061,0
0,0.0339818,0.0552129,0.055422,0.0485105,0.0393099,0.0293396,0.019111,0.00873112,-0.00191417,-0.0130461,-0.02487,-0.0373851,-0.0499941,-0.0605035,-0.0623627,-0.0388165,0
