0,-0.0038108,-0.00454422,-0.00591601,-0.00804831,-0.011109,-0.0152814,-0.0206789,-0.0271391,-0.0338137,0.161382,1
0,-0.00710686,-0.00877446,-0.0107718,-0.0139742,-0.0186359,-0.0250394,-0.0333527,-0.0432784,-0.034637,0.21513,1
0,-0.0091214,-0.0116588,-0.0141565,-0.0181468,-0.0240003,-0.0320773,-0.0425842,-0.0537518,-0.0366327,0.256986,1
0,-0.0105032,-0.0138132,-0.0167345,-0.0213646,-0.0281895,-0.0376389,-0.0498668,-0.0618745,-0.0363631,0.288664,1
0,-0.0115346,-0.0155593,-0.0188629,-0.0240503,-0.0317236,-0.0423725,-0.0560732,-0.0684939,-0.035097,0.314753,1
0,-0.0123826,-0.0170764,-0.0207366,-0.0264282,-0.03487,-0.0466054,-0.0615995,-0.0741442,-0.0332102,0.336903,1
0,-0.0130671,-0.0183943,-0.0223905,-0.0285442,-0.0376919,-0.0504251,-0.0665699,-0.0790055,-0.0308354,0.356227,1
0,-0.0136681,-0.0195964,-0.0239157,-0.0305032,-0.0403131,-0.0539797,-0.0711631,-0.0833048,-0.0281757,0.373287,1
0,-0.0141923,-0.0206944,-0.0253249,-0.0323216,-0.0427561,-0.0573006,-0.0754243,-0.0871154,-0.0252892,0.388541,1
0,-0.0146342,-0.0216849,-0.0266161,-0.0340002,-0.045026,-0.0603987,-0.0793743,-0.0904795,-0.0222011,0.402344,1
0,-0.015041,-0.0226169,-0.0278423,-0.0355991,-0.0471925,-0.0633553,-0.0831087,-0.093516,-0.0190207,0.414865,1
0,-0.0154079,-0.0234888,-0.0290015,-0.0371171,-0.0492558,-0.0661732,-0.0866354,-0.0962451,-0.0157533,0.426319,1
0,-0.0157226,-0.0242894,-0.0300826,-0.0385432,-0.0512057,-0.0688436,-0.0899492,-0.0986715,-0.0123911,0.436884,1
0,-0.0160209,-0.0250557,-0.0311257,-0.0399229,-0.0530944,-0.0714263,-0.0931194,-0.100879,-0.00901279,0.446614,1
0,-0.0162957,-0.0257827,-0.0321248,-0.0412495,-0.0549151,-0.0739148,-0.0961413,-0.10287,-0.00560939,0.455631,1
0,-0.016548,-0.0264721,-0.0330825,-0.0425269,-0.0566728,-0.076316,-0.0990252,-0.104662,-0.0021909,0.464016,1
0,-0.0167656,-0.0271125,-0.0339863,-0.0437417,-0.0583538,-0.0786156,-0.101758,-0.106246,0.001261,0.471865,1
0,-0.0169778,-0.027734,-0.0348691,-0.0449311,-0.0600003,-0.0808618,-0.104394,-0.107688,0.0046835,0.479176,1
0,-0.0171772,-0.0283303,-0.0357236,-0.0460866,-0.0616028,-0.0830439,-0.106923,-0.108979,0.00809227,0.486024,1
