5.27236e-06,5.27236e-06,6.5461e-06,7.91761e-06,8.38033e-06,7.1401e-06,3.56316e-06,-2.81542e-06,-1.22612e-05,-2.48401e-05,-4.0526e-05,-5.95458e-05,-8.32465e-05,-0.00011622,-0.000171125,-0.000274244,-0.000460041,-0
5.27236e-06,5.27236e-06,6.5461e-06,7.91761e-06,8.38033e-06,7.1401e-06,3.56316e-06,-2.81542e-06,-1.22612e-05,-2.48401e-05,-4.0526e-05,-5.95458e-05,-8.32465e-05,-0.00011622,-0.000171125,-0.000274244,-0.000460041,-0.000460041
3.95581e-06,3.95581e-06,5.15276e-06,5.97408e-06,5.79432e-06,3.97261e-06,-6.60662e-08,-6.76851e-06,-1.64058e-05,-2.90611e-05,-4.46957e-05,-6.33502e-05,-8.55269e-05,-0.000112706,-0.000147159,-0.000185878,-0.000193892,-0.000193892
2.5922e-06,2.5922e-06,4.03962e-06,4.70991e-06,4.19522e-06,1.97581e-06,-2.46365e-06,-9.53858e-06,-1.94786e-05,-3.22566e-05,-4.75572e-05,-6.48038e-05,-8.32046e-05,-0.000101587,-0.000117146,-0.000122874,-9.11993e-05,-9.11993e-05
1.87916e-06,1.87916e-06,3.48003e-06,4.04709e-06,3.24888e-06,6.29789e-07,-4.28422e-06,-1.18777e-05,-2.23197e-05,-3.54238e-05,-5.05237e-05,-6.64058e-05,-8.1305e-05,-9.28533e-05,-9.76614e-05,-8.92258e-05,-5.40618e-05,-5.40618e-05
2.11149e-06,2.11149e-06,3.63865e-06,3.99798e-06,2.861e-06,-2.14035e-07,-5.69399e-06,-1.39575e-05,-2.51321e-05,-3.88899e-05,-5.42493e-05,-6.94745e-05,-8.21507e-05,-8.9358e-05,-8.89582e-05,-7.63437e-05,-4.57889e-05,-4.57889e-05
3.38561e-06,3.38561e-06,4.6134e-06,4.64153e-06,3.11147e-06,-4.44905e-07,-6.52994e-06,-1.55605e-05,-2.76717e-05,-4.24537e-05,-5.86896e-05,-7.42442e-05,-8.62862e-05,-9.18473e-05,-8.94309e-05,-7.65884e-05,-5.14931e-05,-5.14931e-05
5.68822e-06,5.68822e-06,6.44175e-06,6.06838e-06,4.15612e-06,1.75747e-07,-6.45418e-06,-1.62403e-05,-2.93894e-05,-4.54915e-05,-6.31873e-05,-8.00056e-05,-9.26887e-05,-9.8016e-05,-9.56609e-05,-8.40965e-05,-6.36909e-05,-6.36909e-05
8.89047e-06,8.89047e-06,9.06652e-06,8.30532e-06,6.11577e-06,1.87869e-06,-5.10317e-06,-1.54697e-05,-2.95585e-05,-4.70491e-05,-6.65559e-05,-8.53214e-05,-9.95861e-05,-0.000105829,-0.000104125,-9.397e-05,-7.71634e-05,-7.71634e-05
1.27011e-05,1.27011e-05,1.22919e-05,1.12423e-05,8.97157e-06,4.75579e-06,-2.24433e-06,-1.28208e-05,-2.74649e-05,-4.6003e-05,-6.71987e-05,-8.8075e-05,-0.000104358,-0.000111743,-0.000110494,-0.000101071,-8.67547e-05,-8.67547e-05
1.66166e-05,1.66166e-05,1.56286e-05,1.44254e-05,1.23408e-05,8.56985e-06,2.15323e-06,-7.91936e-06,-2.24297e-05,-4.14142e-05,-6.34684e-05,-8.56952e-05,-0.000103328,-0.000111373,-0.000109339,-9.9155e-05,-8.63481e-05,-8.63481e-05
1.9987e-05,1.9987e-05,1.84966e-05,1.72624e-05,1.5572e-05,1.26201e-05,7.43457e-06,-1.08376e-06,-1.39253e-05,-3.1482e-05,-5.28496e-05,-7.52074e-05,-9.34155e-05,-0.000101123,-9.46299e-05,-7.97442e-05,-6.85444e-05,-6.85444e-05
2.21404e-05,2.21404e-05,2.03215e-05,1.91295e-05,1.78998e-05,1.59443e-05,1.2438e-05,6.40297e-06,-3.13069e-06,-1.67181e-05,-3.38433e-05,-5.21468e-05,-6.68092e-05,-7.10043e-05,-5.78154e-05,-3.56512e-05,-2.35161e-05,-2.35161e-05
2.26224e-05,2.26224e-05,2.07306e-05,1.95591e-05,1.86188e-05,1.74549e-05,1.55481e-05,1.22914e-05,7.09749e-06,-2.95738e-07,-9.31567e-06,-1.79468e-05,-2.22955e-05,-1.69838e-05,9.87516e-06,4.72884e-05,6.8537e-05,6.8537e-05
2.14957e-05,2.14957e-05,1.9795e-05,1.85061e-05,1.74363e-05,1.64213e-05,1.53108e-05,1.40194e-05,1.26821e-05,1.1954e-05,1.34094e-05,1.98663e-05,3.5432e-05,6.50238e-05,0.000116523,0.000190387,0.000248374,0.000248374
1.95216e-05,1.95216e-05,1.81056e-05,1.64435e-05,1.47003e-05,1.29553e-05,1.13246e-05,1.01461e-05,1.02926e-05,1.36787e-05,2.38366e-05,4.61627e-05,8.76429e-05,0.000156507,0.000260995,0.000413637,0.000575764,0.000575764
1.80245e-05,1.80245e-05,1.65591e-05,1.41584e-05,1.12936e-05,8.0981e-06,4.67256e-06,1.44768e-06,-2.73466e-07,2.49306e-06,1.52564e-05,4.63638e-05,0.000106734,0.000210736,0.000381577,0.000662994,0.0010663,0.0010663
1.80245e-05,1.80245e-05,1.65591e-05,1.41584e-05,1.12936e-05,8.0981e-06,4.67256e-06,1.44768e-06,-2.73466e-07,2.49306e-06,1.52564e-05,4.63638e-05,0.000106734,0.000210736,0.000381577,0.000662994,0.0010663,0
