0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.83926e-05,-3.68211e-05,-5.56875e-05,-6.92036e-05,-7.36979e-05,-6.71016e-05,-4.83372e-05,-1.691e-05,2.73351e-05,8.43552e-05,0.000153993,0.000236027,0.000330198,0.000436229,0.000553832,0.000682719,0.000822602,0.000973186,0.00113418,0.00130529,0.00148622,0.00167668,0.00187634,0.00208489,0.00230202,0.00252736,0.00276056,0.00300127,0.00324912,0.00350365,0.00376449,0.00403122,0.00430333,0.0045804,0.00486195,0.00514744,0.0054364,0.00572831,0.00602261,0.00631875,0.00661624,0.00691455,0.00721304,0.00751128,0.00780875,0.00810485,0.0083992,0.00869135,0.00898077,0.0092672,0.00955031,0.00982975,0.0101053,0.0103769,0.0106444,0.0109081,0.0111678,0.0114239,0.0116769,0.011927,0.0121753,0.0124227,0.01267,0.0129187,0.0131704,0.0134272,0.013691,0.013965,0.0142523,0.0145564,0.0148818,0.0152338,0.0156183,0.0160427,0.0165156,0.0170467,0.017648,0.0183338,0.0191209,0.0200296,0.021085,0.0223171,0.0237623,0.0254666,0.0274872,0.0298968,0.0327898,0.0362904,0.0405654,0.0458474,0.0524705,0.0609329,0.0720136,0.0869776,0.107931,0.138265,0.182269,0.238554,0.262587,0
0,-3.23354e-05,-6.72214e-05,-9.629e-05,-0.000109051,-9.813e-05,-5.8654e-05,1.23915e-05,0.000116726,0.000255194,0.000428065,0.000635232,0.000876344,0.00115089,0.00145826,0.00179779,0.00216876,0.00257043,0.00300203,0.00346279,0.00395191,0.00446856,0.00501194,0.00558116,0.00617532,0.00679353,0.00743483,0.00809817,0.00878259,0.00948701,0.0102102,0.0109512,0.0117086,0.0124812,0.0132677,0.0140669,0.0148772,0.0156973,0.0165258,0.0173612,0.0182019,0.0190466,0.0198937,0.0207417,0.0215892,0.0224348,0.023277,0.0241147,0.0249465,0.0257712,0.0265879,0.0273958,0.0281939,0.0289817,0.0297587,0.0305252,0.0312812,0.0320267,0.0327627,0.0334902,0.0342105,0.0349261,0.0356394,0.0363529,0.0370707,0.0377971,0.0385376,0.039298,0.0400863,0.0409112,0.0417822,0.0427114,0.0437128,0.0448021,0.0459989,0.0473254,0.0488069,0.0504744,0.0523636,0.0545174,0.0569857,0.0598293,0.0631202,0.0669441,0.0714061,0.0766341,0.0827846,0.0900543,0.0986882,0.108997,0.121378,0.136344,0.154542,0.176759,0.203795,0.235971,0.271502,0.301939,0.301692,0.214623,0
0,-3.34114e-05,-6.65716e-05,-8.59294e-05,-7.80756e-05,-3.3559e-05,5.41965e-05,0.000189581,0.000375353,0.000613079,0.000903481,0.00124669,0.00164241,0.00209007,0.0025889,0.003138,0.00373634,0.00438288,0.00507646,0.00581592,0.00660004,0.00742754,0.00829717,0.00920754,0.0101572,0.0111449,0.012169,0.0132278,0.0143199,0.0154436,0.016597,0.0177783,0.0189857,0.0202171,0.0214706,0.0227441,0.0240352,0.0253419,0.0266621,0.0279933,0.029333,0.0306793,0.0320298,0.0333819,0.0347337,0.0360828,0.037427,0.0387644,0.040093,0.0414109,0.0427167,0.0440091,0.0452865,0.0465483,0.0477935,0.0490225,0.0502354,0.0514323,0.0526144,0.0537835,0.0549414,0.0560919,0.0572386,0.0583856,0.0595387,0.0607048,0.0618918,0.0631088,0.0643677,0.0656815,0.0670645,0.0685347,0.0701125,0.0718213,0.0736894,0.075749,0.0780364,0.0805951,0.0834757,0.0867368,0.0904463,0.0946855,0.0995481,0.105143,0.111599,0.119068,0.127728,0.137786,0.149482,0.163087,0.178893,0.19718,0.21813,0.241622,0.266753,0.290806,0.307195,0.302079,0.251821,0.13477,0
0,-2.75548e-05,-4.61228e-05,-4.1184e-05,1.86293e-06,9.34894e-05,0.000241202,0.000450243,0.00072411,0.00106496,0.00147396,0.00195152,0.00249751,0.0031114,0.00379238,0.0045394,0.00535126,0.0062267,0.00716425,0.00816246,0.00921976,0.0103345,0.0115051,0.0127296,0.0140063,0.0153333,0.0167086,0.0181301,0.0195957,0.0211032,0.0226501,0.0242342,0.025853,0.0275036,0.0291836,0.0308903,0.0326206,0.0343718,0.036141,0.0379251,0.0397209,0.0415256,0.0433362,0.0451494,0.0469625,0.0487727,0.0505766,0.0523721,0.0541565,0.0559271,0.0576822,0.05942,0.0611385,0.0628366,0.0645132,0.0661686,0.067803,0.0694162,0.0710099,0.0725862,0.0741474,0.0756981,0.0772431,0.0787872,0.0803379,0.0819037,0.0834946,0.0851218,0.0868003,0.088546,0.0903765,0.0923139,0.0943831,0.0966123,0.0990355,0.101691,0.10462,0.107875,0.111512,0.115598,0.120205,0.125423,0.131346,0.138084,0.14576,0.154508,0.164475,0.175812,0.188663,0.203138,0.219271,0.236928,0.25563,0.274251,0.290445,0.299731,0.294276,0.262226,0.191081,0.0839713,0
0,-1.80954e-05,-1.39134e-05,2.53439e-05,0.000113912,0.000262355,0.000478474,0.000767908,0.00113458,0.00158105,0.00210882,0.00271857,0.00341034,0.00418369,0.00503783,0.00597166,0.00698388,0.00807304,0.00923751,0.0104756,0.0117854,0.013165,0.0146125,0.0161257,0.0177023,0.0193402,0.021037,0.0227899,0.0245966,0.0264545,0.0283603,0.0303116,0.0323052,0.0343377,0.0364062,0.0385074,0.0406374,0.0427933,0.0449713,0.0471677,0.0493788,0.0516012,0.0538311,0.0560646,0.0582984,0.0605291,0.0627528,0.0649666,0.0671675,0.0693521,0.0715182,0.0736636,0.075786,0.0778838,0.0799556,0.0820017,0.0840221,0.0860165,0.0879868,0.0899351,0.0918641,0.093779,0.095685,0.0975877,0.0994954,0.101418,0.103366,0.105353,0.107395,0.109511,0.111719,0.114043,0.116512,0.119156,0.122011,0.125117,0.12852,0.13227,0.136425,0.141051,0.146218,0.152006,0.158502,0.165794,0.173977,0.183143,0.193372,0.204719,0.217188,0.230686,0.244954,0.259448,0.27314,0.284228,0.289693,0.284803,0.262909,0.216595,0.142717,0.0546524,0
0,-6.90561e-06,2.47133e-05,0.000104576,0.000245433,0.000457165,0.000747315,0.00112151,0.0015838,0.00213694,0.00278263,0.00352175,0.00435447,0.00528046,0.00629896,0.00740887,0.00860882,0.00989728,0.0112724,0.0127324,0.0142752,0.0158986,0.0176003,0.019378,0.021229,0.0231509,0.0251409,0.027196,0.0293134,0.0314899,0.0337222,0.0360071,0.0383412,0.0407204,0.0431416,0.0456007,0.0480936,0.0506167,0.0531657,0.0557364,0.0583244,0.0609259,0.0635366,0.0661519,0.068768,0.0713811,0.0739864,0.0765808,0.0791608,0.0817222,0.0842626,0.0867794,0.0892696,0.0917315,0.0941633,0.096565,0.0989365,0.101277,0.103589,0.105874,0.108135,0.110377,0.112606,0.114827,0.11705,0.119284,0.121541,0.123835,0.126183,0.128603,0.131116,0.133747,0.136522,0.139473,0.142636,0.146051,0.149759,0.15381,0.158257,0.163157,0.168569,0.17456,0.181192,0.188526,0.196613,0.205488,0.21515,0.225548,0.236542,0.247844,0.258951,0.269021,0.2767,0.279919,0.275659,0.259868,0.227925,0.176465,0.107806,0.0374478,0
0,4.93653e-06,6.62763e-05,0.000190147,0.000387151,0.000665912,0.00103326,0.00149447,0.00205343,0.00271288,0.0034746,0.00433952,0.00530794,0.00637956,0.00755368,0.0088292,0.0102047,0.0116786,0.013249,0.014914,0.0166711,0.0185182,0.0204528,0.0224722,0.0245736,0.0267542,0.029011,0.0313406,0.0337399,0.0362056,0.0387337,0.0413208,0.0439631,0.0466562,0.0493964,0.0521794,0.0550004,0.0578555,0.0607401,0.0636492,0.0665782,0.0695227,0.072478,0.0754388,0.0784011,0.0813604,0.0843115,0.0872507,0.0901742,0.0930771,0.0959568,0.0988101,0.101634,0.104425,0.107183,0.109906,0.112594,0.115247,0.117865,0.120452,0.123008,0.12554,0.128054,0.130553,0.133049,0.135549,0.138067,0.140615,0.14321,0.145871,0.148617,0.151472,0.154463,0.157618,0.160971,0.164559,0.168419,0.172592,0.177124,0.182059,0.187443,0.193319,0.199725,0.206683,0.214199,0.222246,0.230745,0.239546,0.248384,0.256825,0.2642,0.269504,0.271279,0.26751,0.255575,0.232447,0.19545,0.144055,0.0831151,0.026913,0
0,1.67941e-05,0.000108515,0.00027766,0.00053237,0.00087965,0.00132529,0.00187389,0.00252899,0.0032931,0.00416792,0.00515435,0.00625271,0.00746271,0.00878369,0.0102145,0.0117538,0.0133999,0.0151508,0.0170044,0.0189584,0.0210104,0.0231576,0.0253972,0.0277263,0.0301419,0.0326406,0.0352188,0.0378733,0.0406003,0.0433956,0.0462555,0.0491759,0.052152,0.0551798,0.0582547,0.0613715,0.0645258,0.0677128,0.070927,0.0741633,0.077417,0.0806829,0.0839553,0.0872298,0.0905014,0.0937643,0.0970147,0.100248,0.103459,0.106645,0.109801,0.112925,0.116013,0.119064,0.122075,0.125047,0.127978,0.130869,0.133723,0.136539,0.139325,0.142085,0.144823,0.147549,0.150271,0.153001,0.155751,0.158537,0.161376,0.164286,0.16729,0.17041,0.173673,0.177108,0.180746,0.184617,0.188756,0.193194,0.197963,0.20309,0.208595,0.214488,0.220753,0.227351,0.2342,0.241152,0.247978,0.254323,0.259659,0.263233,0.264002,0.260561,0.251139,0.233672,0.20615,0.167419,0.118658,0.065539,0.0201594,0
0,2.82845e-05,0.000149965,0.000364109,0.000676329,0.00109182,0.0016151,0.00224993,0.00299923,0.00386518,0.00484922,0.00595216,0.00717422,0.00851509,0.00997408,0.0115501,0.0132416,0.015047,0.0169643,0.0189912,0.0211254,0.0233643,0.0257051,0.0281448,0.0306803,0.0333085,0.0360258,0.0388284,0.0417129,0.0446753,0.047711,0.0508163,0.0539867,0.0572172,0.0605033,0.0638404,0.0672227,0.0706458,0.0741042,0.0775923,0.0811045,0.0846358,0.0881808,0.091733,0.0952879,0.09884,0.102383,0.105913,0.109424,0.112912,0.116372,0.1198,0.123193,0.126546,0.129858,0.133126,0.13635,0.139527,0.142658,0.145745,0.148787,0.151791,0.154761,0.157699,0.160615,0.163515,0.166411,0.169313,0.172236,0.175195,0.178205,0.181286,0.184458,0.187741,0.191161,0.194742,0.198505,0.202475,0.206671,0.211111,0.2158,0.220739,0.225907,0.231256,0.236708,0.242133,0.247332,0.252019,0.255786,0.258059,0.258075,0.254833,0.247083,0.233377,0.212219,0.182452,0.143985,0.098902,0.052819,0.0156397,0
0,3.91786e-05,0.000189684,0.00044747,0.000815695,0.00129769,0.0018966,0.00261514,0.00345556,0.0044195,0.00550807,0.00672185,0.00806092,0.00952488,0.011113,0.012824,0.0146566,0.0166089,0.0186789,0.0208645,0.023163,0.0255718,0.0280882,0.0307091,0.033431,0.0362509,0.039165,0.0421694,0.0452604,0.0484339,0.0516853,0.0550104,0.0584046,0.0618626,0.06538,0.0689516,0.0725714,0.0762347,0.0799359,0.0836689,0.0874278,0.0912075,0.0950019,0.0988044,0.10261,0.106413,0.110206,0.113986,0.117746,0.12148,0.125185,0.128855,0.132487,0.136076,0.139618,0.143113,0.146558,0.149951,0.15329,0.156578,0.159814,0.163002,0.166146,0.169248,0.172314,0.175353,0.178372,0.181379,0.184389,0.187414,0.190466,0.19356,0.196713,0.199941,0.203262,0.206695,0.21025,0.213943,0.217781,0.221764,0.225883,0.230115,0.234416,0.238709,0.242884,0.246776,0.250152,0.252693,0.253966,0.253397,0.250256,0.243641,0.232499,0.215717,0.192299,0.161747,0.124647,0.0834839,0.0434293,0.0124965,0
0,4.93431e-05,0.000227081,0.000526406,0.000948191,0.00149394,0.00216536,0.0029641,0.00389156,0.0049488,0.00613649,0.0074549,0.00890388,0.0104829,0.0121911,0.0140272,0.0159897,0.0180769,0.0202867,0.0226167,0.0250645,0.0276273,0.0303023,0.0330863,0.035976,0.0389679,0.0420584,0.0452434,0.0485191,0.0518812,0.055325,0.0588461,0.0624399,0.0661007,0.069824,0.0736044,0.0774357,0.081313,0.0852303,0.0891814,0.09316,0.0971607,0.101177,0.105203,0.109231,0.113257,0.117274,0.121275,0.125256,0.129209,0.133131,0.137016,0.140858,0.144654,0.1484,0.152093,0.15573,0.159308,0.162827,0.166286,0.169683,0.173024,0.176308,0.179539,0.182721,0.185859,0.188961,0.192032,0.195084,0.198126,0.201167,0.204219,0.207293,0.210401,0.213555,0.216764,0.220033,0.223364,0.226755,0.230191,0.233647,0.237082,0.240431,0.243596,0.246443,0.248784,0.250365,0.250856,0.249825,0.246723,0.240887,0.231538,0.217832,0.198958,0.174334,0.143931,0.108744,0.0713524,0.0363564,0.0102353,0
