0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,9.97085e-05,0.000124991,0.000127228,0.00012349,0.000117961,0.000111813,0.000105436,9.89922e-05,9.25665e-05,8.62101e-05,7.99561e-05,7.38267e-05,6.7836e-05,6.19935e-05,5.63052e-05,5.07752e-05,4.54063e-05,4.02006e-05,3.516e-05,3.02854e-05,2.55789e-05,2.10419e-05,1.66758e-05,1.24837e-05,8.46452e-06,4.62188e-06,9.57057e-07,-2.52804e-06,-5.8317e-06,-8.95194e-06,-1.18871e-05,-1.46353e-05,-1.71914e-05,-1.95592e-05,-2.17323e-05,-2.37091e-05,-2.54875e-05,-2.70604e-05,-2.84376e-05,-2.96076e-05,-3.05612e-05,-3.13056e-05,-3.18345e-05,-3.21554e-05,-3.22554e-05,-3.21239e-05,-3.17712e-05,-3.11903e-05,-3.03916e-05,-2.936e-05,-2.80833e-05,-2.65742e-05,-2.48429e-05,-2.28725e-05,-2.06504e-05,-1.81941e-05,-1.54965e-05,-1.2575e-05,-9.41134e-06,-5.99242e-06,-2.33908e-06,1.53116e-06,5.63866e-06,9.99601e-06,1.45757e-05,1.93832e-05,2.43918e-05,2.96214e-05,3.50847e-05,4.07504e-05,4.65924e-05,5.26313e-05,5.88785e-05,6.52939e-05,7.18765e-05,7.86203e-05,8.55227e-05,9.25108e-05,9.96334e-05,0.00010692,0.000114282,0.000121721,0.000129225,0.000136777,0.000144363,0.000151973,0.000159511,0.000167028,0.000174551,0.000181964,0.000189262,0.000196418,0.000203404,0.000210186,0.000216733,0.000223017,0.000228909,0.000234452,0.000239659,0.000244371,0.000248557,0.000252163,0.000255126,0.000257379,0.000258859,0.00025938,0.000258955,0.000257555,0.000254946,0.000251037,0.000245707,0.000238816,0.000230212,0.000219737,0.000207077,0.000192146,0.000174796,0.000154611,0.000131335,0.000104649,7.41906e-05,3.95425e-05,2.39072e-07,-4.44198e-05,-9.48851e-05,-0.000151784,-0.000216171,-0.000288972,-0.000371299,-0.000464454,-0.000569951,-0.000689554,-0.000825651,-0.000980592,-0.00115743,-0.00136053,-0.00159481,-0.00186626,-0.00218158,-0.0025467,-0.00296305,-0.0034187,-0.00386453,-0.00415958,-0.00392764,-0.00215581,0.00401729,0.0233294,0.0848983,0.295795,1
0,0.000108532,0.000158888,0.00017693,0.000179068,0.000173201,0.000163045,0.000150443,0.000136395,0.000121485,0.000106084,9.04352e-05,7.47079e-05,5.90189e-05,4.34517e-05,2.80667e-05,1.29075e-05,-1.99394e-06,-1.66137e-05,-3.09336e-05,-4.4941e-05,-5.86254e-05,-7.19787e-05,-8.49947e-05,-9.76666e-05,-0.000109993,-0.000121968,-0.000133589,-0.000144853,-0.000155756,-0.000166295,-0.000176468,-0.000186271,-0.000195697,-0.000204749,-0.000213418,-0.000221702,-0.000229596,-0.000237089,-0.000244192,-0.000250889,-0.000257166,-0.000263029,-0.00026847,-0.000273494,-0.000278086,-0.000282228,-0.000285929,-0.000289181,-0.000291992,-0.000294345,-0.000296222,-0.000297632,-0.000298591,-0.000299076,-0.00029907,-0.00029859,-0.000297632,-0.000296215,-0.000294319,-0.000291927,-0.000289062,-0.00028575,-0.000281974,-0.000277718,-0.000273015,-0.00026787,-0.000262318,-0.000256343,-0.000249937,-0.000243141,-0.000236,-0.000228502,-0.000220643,-0.000212478,-0.000204029,-0.000195319,-0.000186373,-0.000177292,-0.000168048,-0.000158619,-0.000149126,-0.000139607,-0.000130107,-0.000120675,-0.000111364,-0.00010223,-9.3422e-05,-8.49315e-05,-7.67668e-05,-6.91033e-05,-6.20215e-05,-5.56129e-05,-4.99785e-05,-4.5228e-05,-4.14789e-05,-3.88555e-05,-3.75973e-05,-3.77647e-05,-3.94436e-05,-4.29266e-05,-4.84015e-05,-5.6078e-05,-6.61875e-05,-7.89827e-05,-9.47375e-05,-0.000113875,-0.000136623,-0.000163261,-0.000194331,-0.000230273,-0.000271583,-0.00031881,-0.000372564,-0.00043352,-0.000502579,-0.000580456,-0.00066799,-0.00076641,-0.000876904,-0.00100082,-0.00113968,-0.00129523,-0.00146946,-0.00166485,-0.00188391,-0.00212955,-0.00240553,-0.00271595,-0.0030656,-0.00346008,-0.003906,-0.00441111,-0.00498484,-0.00563781,-0.00638258,-0.00723432,-0.00820966,-0.009326,-0.0105985,-0.0120329,-0.0136095,-0.0152481,-0.016729,-0.0175175,-0.0163553,-0.0102746,0.00784915,0.0552566,0.173462,0.457857,1
0,0.000116458,0.000183009,0.00021375,0.00022172,0.000215652,0.000200865,0.000180563,0.000156716,0.000130583,0.000102997,7.45268e-05,4.55722e-05,1.64174e-05,-1.27317e-05,-4.1723e-05,-7.04451e-05,-9.88155e-05,-0.000126773,-0.00015427,-0.000181273,-0.000207756,-0.000233698,-0.000259084,-0.0002839,-0.000308141,-0.000331796,-0.000354859,-0.000377324,-0.000399187,-0.000420442,-0.000441085,-0.00046111,-0.000480508,-0.00049928,-0.000517416,-0.00053491,-0.000551755,-0.000567937,-0.000583464,-0.000598318,-0.000612481,-0.000625954,-0.000638726,-0.000650802,-0.00066216,-0.000672778,-0.000682661,-0.0006918,-0.000700201,-0.00070784,-0.000714696,-0.000720779,-0.000726099,-0.000730634,-0.000734363,-0.000737302,-0.000739449,-0.000740822,-0.000741403,-0.000741175,-0.000740165,-0.000738403,-0.000735876,-0.000732572,-0.000728531,-0.000723769,-0.000718329,-0.000712208,-0.000705405,-0.000697978,-0.000689988,-0.000681442,-0.00067235,-0.00066279,-0.000652809,-0.000642455,-0.000631786,-0.000620935,-0.000609903,-0.000598701,-0.000587489,-0.000576351,-0.000565381,-0.000554679,-0.000544354,-0.000534523,-0.0005254,-0.000517044,-0.000509531,-0.000503117,-0.000497976,-0.000494295,-0.000492278,-0.000492145,-0.000494137,-0.00049851,-0.000505648,-0.00051576,-0.000529094,-0.000546124,-0.000567241,-0.000592874,-0.000623492,-0.000659606,-0.000701776,-0.000750735,-0.000807049,-0.00087136,-0.000944619,-0.00102773,-0.00112167,-0.00122756,-0.0013466,-0.00148016,-0.00162986,-0.00179725,-0.00198408,-0.00219259,-0.00242511,-0.00268427,-0.00297301,-0.00329467,-0.00365304,-0.0040526,-0.00449811,-0.004995,-0.00554985,-0.00616994,-0.00686359,-0.00764029,-0.00851086,-0.00948757,-0.0105844,-0.0118161,-0.0131985,-0.0147474,-0.0164754,-0.0183865,-0.0204656,-0.0226575,-0.0248259,-0.0266737,-0.0275839,-0.026301,-0.0202797,-0.00434752,0.0319483,0.108995,0.265015,0.562237,1
0,0.000123566,0.000199825,0.000238392,0.000249619,0.000241866,0.000221144,0.000191586,0.000156009,0.000116346,7.39447e-05,2.97614e-05,-1.55156e-05,-6.13827e-05,-0.000107469,-0.0001535,-0.000199268,-0.000244618,-0.000289434,-0.000333625,-0.000377127,-0.000419886,-0.000461863,-0.00050303,-0.000543359,-0.000582837,-0.000621447,-0.000659177,-0.000696017,-0.000731959,-0.000766993,-0.000801112,-0.000834308,-0.000866569,-0.000897893,-0.000928267,-0.000957682,-0.000986127,-0.00101359,-0.00104006,-0.00106553,-0.00108998,-0.00111339,-0.00113576,-0.00115709,-0.00117734,-0.0011965,-0.00121456,-0.00123151,-0.00124736,-0.00126207,-0.00127562,-0.00128802,-0.00129928,-0.00130936,-0.00131825,-0.00132597,-0.00133251,-0.00133789,-0.00134209,-0.0013451,-0.00134696,-0.00134768,-0.00134728,-0.00134574,-0.00134311,-0.00133942,-0.00133472,-0.00132903,-0.00132236,-0.00131478,-0.00130638,-0.00129718,-0.00128722,-0.00127661,-0.00126542,-0.00125373,-0.00124165,-0.00122933,-0.00121682,-0.00120419,-0.00119163,-0.00117929,-0.00116732,-0.0011559,-0.00114518,-0.00113538,-0.00112678,-0.00111952,-0.00111379,-0.00110992,-0.00110822,-0.00110897,-0.00111253,-0.00111924,-0.0011295,-0.00114373,-0.00116248,-0.00118615,-0.0012152,-0.00125032,-0.00129215,-0.00134137,-0.00139875,-0.00146511,-0.00154136,-0.00162858,-0.00172776,-0.00183996,-0.00196663,-0.00210919,-0.00226921,-0.00244843,-0.00264874,-0.00287226,-0.00312146,-0.00339878,-0.00370696,-0.00404935,-0.00442946,-0.00485125,-0.0053191,-0.00583791,-0.00641318,-0.00705121,-0.00775874,-0.00854331,-0.00941369,-0.0103794,-0.0114509,-0.0126398,-0.0139583,-0.0154195,-0.0170364,-0.0188204,-0.0207798,-0.0229158,-0.0252148,-0.0276368,-0.0300926,-0.0324052,-0.0342396,-0.0349772,-0.0334883,-0.0277191,-0.0139438,0.0145514,0.0693071,0.169629,0.345057,0.631537,1
0,0.000128695,0.000209722,0.000251272,0.000262156,0.000250156,0.00022147,0.00018077,0.000131497,7.61646e-05,1.66087e-05,-4.58183e-05,-0.000110112,-0.000175524,-0.00024149,-0.000307586,-0.000373486,-0.000438944,-0.00050377,-0.00056782,-0.000630983,-0.000693172,-0.000754322,-0.00081438,-0.000873305,-0.00093107,-0.000987647,-0.00104301,-0.00109716,-0.00115006,-0.00120171,-0.00125209,-0.00130119,-0.001349,-0.00139551,-0.0014407,-0.00148455,-0.00152706,-0.00156821,-0.00160799,-0.00164637,-0.00168333,-0.00171886,-0.00175294,-0.00178557,-0.00181672,-0.00184634,-0.00187445,-0.00190102,-0.00192604,-0.0019495,-0.00197135,-0.00199161,-0.00201027,-0.00202731,-0.00204271,-0.00205648,-0.00206862,-0.00207915,-0.00208805,-0.00209532,-0.00210098,-0.00210509,-0.00210763,-0.00210862,-0.00210811,-0.00210614,-0.00210278,-0.00209807,-0.00209202,-0.00208475,-0.00207635,-0.00206688,-0.0020564,-0.00204506,-0.00203296,-0.00202022,-0.00200699,-0.00199347,-0.00197977,-0.00196599,-0.00195241,-0.00193922,-0.00192665,-0.00191494,-0.00190435,-0.00189517,-0.00188778,-0.00188242,-0.00187938,-0.00187913,-0.00188209,-0.00188868,-0.00189941,-0.00191479,-0.00193538,-0.00196179,-0.00199477,-0.00203495,-0.002083,-0.00213988,-0.00220649,-0.00228383,-0.00237298,-0.0024751,-0.00259148,-0.00272361,-0.00287291,-0.00304095,-0.00322967,-0.00344105,-0.00367728,-0.00394075,-0.00423409,-0.00456018,-0.0049223,-0.0053238,-0.00576842,-0.00626051,-0.00680471,-0.00740615,-0.00807044,-0.0088038,-0.00961306,-0.0105058,-0.0114901,-0.0125747,-0.0137693,-0.0150841,-0.0165295,-0.0181163,-0.0198544,-0.0217525,-0.0238159,-0.0260436,-0.0284242,-0.0309281,-0.0334947,-0.0360124,-0.0382838,-0.0399694,-0.040493,-0.0388835,-0.0335115,-0.0216543,0.00120971,0.042294,0.11271,0.228769,0.411484,0.680094,1
0,0.000130805,0.000212274,0.000252309,0.000258984,0.000239637,0.000200454,0.000146397,8.13285e-05,8.21371e-06,-7.06877e-05,-0.000153654,-0.000239374,-0.000326846,-0.000415299,-0.000504142,-0.000592918,-0.000681272,-0.00076893,-0.000855679,-0.000941354,-0.00102582,-0.00110899,-0.00119077,-0.0012711,-0.00134994,-0.00142724,-0.00150297,-0.00157711,-0.00164962,-0.0017205,-0.00178971,-0.00185725,-0.00192308,-0.00198721,-0.0020496,-0.00211024,-0.00216911,-0.00222617,-0.00228144,-0.00233486,-0.00238642,-0.00243609,-0.00248385,-0.00252969,-0.00257358,-0.00261547,-0.00265536,-0.00269322,-0.00272905,-0.00276281,-0.00279446,-0.00282401,-0.00285146,-0.00287678,-0.00289994,-0.00292096,-0.00293983,-0.00295658,-0.00297119,-0.00298366,-0.00299403,-0.00300234,-0.00300861,-0.00301284,-0.00301511,-0.00301548,-0.00301402,-0.00301079,-0.00300584,-0.0029993,-0.00299128,-0.00298188,-0.0029712,-0.00295941,-0.00294665,-0.00293311,-0.00291896,-0.00290447,-0.00288979,-0.0028751,-0.00286073,-0.00284695,-0.00283407,-0.00282242,-0.00281235,-0.00280423,-0.00279856,-0.0027957,-0.00279605,-0.00280021,-0.00280874,-0.00282224,-0.00284136,-0.00286678,-0.00289926,-0.00293963,-0.00298883,-0.00304773,-0.00311727,-0.00319867,-0.00329313,-0.00340196,-0.00352658,-0.00366853,-0.00382948,-0.00401134,-0.00421599,-0.00444549,-0.00470229,-0.00498896,-0.00530827,-0.00566326,-0.00605724,-0.00649382,-0.00697705,-0.00751109,-0.00810052,-0.00875056,-0.00946676,-0.0102551,-0.0111222,-0.012075,-0.0131211,-0.0142686,-0.015526,-0.0169019,-0.0184054,-0.0200453,-0.0218296,-0.0237646,-0.0258539,-0.0280963,-0.0304825,-0.0329906,-0.0355782,-0.0381718,-0.0406477,-0.0428045,-0.0443181,-0.0446722,-0.0430482,-0.038154,-0.027959,-0.0092982,0.0226694,0.0749061,0.157345,0.282942,0.465988,0.71589,1
0,0.00012916,0.000206898,0.00024119,0.000239798,0.000209794,0.000157306,8.74414e-05,4.34079e-06,-8.86947e-05,-0.000189062,-0.00029472,-0.000404075,-0.00051588,-0.000629159,-0.000743149,-0.000857251,-0.000970995,-0.00108401,-0.00119601,-0.00130676,-0.00141608,-0.00152383,-0.0016299,-0.00173419,-0.00183664,-0.00193718,-0.00203576,-0.00213235,-0.00222691,-0.00231941,-0.00240982,-0.00249812,-0.00258427,-0.00266826,-0.00275006,-0.00282964,-0.00290697,-0.00298203,-0.0030548,-0.00312525,-0.00319332,-0.00325901,-0.00332228,-0.00338311,-0.00344146,-0.00349728,-0.00355057,-0.00360129,-0.00364942,-0.00369493,-0.00373778,-0.00377797,-0.00381549,-0.0038503,-0.00388239,-0.00391177,-0.00393843,-0.0039624,-0.00398366,-0.00400223,-0.00401813,-0.00403142,-0.00404213,-0.00405028,-0.00405596,-0.00405922,-0.00406018,-0.00405891,-0.00405548,-0.00405004,-0.00404275,-0.00403373,-0.00402312,-0.00401111,-0.00399793,-0.00398377,-0.00396888,-0.00395357,-0.00393806,-0.00392261,-0.0039076,-0.0038934,-0.0038804,-0.003869,-0.00385967,-0.0038529,-0.00384926,-0.00384927,-0.00385345,-0.00386254,-0.00387726,-0.00389836,-0.00392666,-0.00396305,-0.00400848,-0.00406398,-0.00413073,-0.00420985,-0.00430255,-0.00441031,-0.00453465,-0.00467719,-0.00483971,-0.0050241,-0.00523244,-0.00546705,-0.00573026,-0.0060246,-0.00635302,-0.00671863,-0.00712474,-0.00757499,-0.0080733,-0.0086239,-0.00923147,-0.00990085,-0.0106373,-0.0114466,-0.0123349,-0.0133088,-0.0143751,-0.0155412,-0.0168146,-0.0182031,-0.0197143,-0.0213554,-0.0231333,-0.0250529,-0.0271171,-0.0293249,-0.0316691,-0.0341338,-0.0366891,-0.0392849,-0.04184,-0.0442278,-0.0462523,-0.0476149,-0.0478622,-0.0463089,-0.0419239,-0.0331621,-0.0177243,0.00777581,0.0480199,0.109467,0.200554,0.331226,0.510913,0.743425,1
0,0.000123285,0.000193111,0.000217582,0.000204348,0.000160328,9.15995e-05,3.34254e-06,-0.000100121,-0.000215248,-0.000339169,-0.000469579,-0.000604633,-0.000742861,-0.000883093,-0.0010244,-0.00116603,-0.0013074,-0.00144804,-0.00158758,-0.00172571,-0.0018622,-0.00199686,-0.00212953,-0.00226009,-0.00238845,-0.00251451,-0.00263822,-0.00275951,-0.00287834,-0.00299465,-0.00310842,-0.00321961,-0.00332817,-0.00343409,-0.00353732,-0.00363782,-0.00373558,-0.00383054,-0.00392268,-0.00401196,-0.00409833,-0.00418177,-0.00426223,-0.00433969,-0.00441409,-0.0044854,-0.00455358,-0.0046186,-0.00468044,-0.00473905,-0.00479439,-0.00484645,-0.00489523,-0.00494068,-0.00498279,-0.00502156,-0.00505699,-0.0050891,-0.00511789,-0.00514337,-0.00516557,-0.00518457,-0.00520039,-0.00521307,-0.00522271,-0.00522939,-0.00523324,-0.00523435,-0.00523282,-0.00522883,-0.00522257,-0.00521418,-0.00520385,-0.00519184,-0.00517837,-0.00516373,-0.0051482,-0.00513217,-0.00511591,-0.00509975,-0.00508416,-0.00506959,-0.00505651,-0.00504543,-0.00503692,-0.00503157,-0.00503009,-0.0050331,-0.0050413,-0.00505555,-0.00507672,-0.00510574,-0.00514362,-0.00519143,-0.00525032,-0.00532155,-0.00540653,-0.00550663,-0.00562332,-0.00575838,-0.00591361,-0.00609096,-0.00629254,-0.0065206,-0.00677759,-0.00706623,-0.00738927,-0.00774968,-0.00815088,-0.00859641,-0.00909011,-0.00963608,-0.0102387,-0.0109028,-0.0116335,-0.012436,-0.0133161,-0.0142797,-0.0153334,-0.0164837,-0.0177374,-0.0191014,-0.0205823,-0.0221867,-0.0239201,-0.025787,-0.0277899,-0.0299285,-0.0321976,-0.0345859,-0.0370722,-0.0396217,-0.0421797,-0.0446627,-0.046946,-0.0488455,-0.050091,-0.0502882,-0.0488639,-0.0449875,-0.0374604,-0.0245638,-0.00385903,0.0280011,0.0754038,0.144108,0.241083,0.37381,0.548337,0.765334,1
0,0.000112901,0.000170589,0.000181249,0.000152476,9.11036e-05,3.16198e-06,-0.00010613,-0.000232338,-0.000371748,-0.000521289,-0.000678442,-0.000841152,-0.00100775,-0.00117689,-0.00134748,-0.00151864,-0.00168966,-0.00185996,-0.00202909,-0.00219668,-0.00236242,-0.00252608,-0.00268745,-0.00284637,-0.00300271,-0.00315637,-0.00330725,-0.00345528,-0.00360039,-0.00374253,-0.00388163,-0.00401765,-0.00415054,-0.00428027,-0.00440679,-0.00453004,-0.00465,-0.00476661,-0.00487984,-0.00498963,-0.00509594,-0.00519872,-0.00529793,-0.00539352,-0.00548545,-0.00557366,-0.00565812,-0.00573878,-0.00581561,-0.00588856,-0.00595759,-0.00602268,-0.00608381,-0.00614096,-0.00619409,-0.0062432,-0.00628831,-0.00632942,-0.00636655,-0.00639969,-0.00642891,-0.00645426,-0.0064758,-0.00649358,-0.0065077,-0.00651827,-0.00652543,-0.00652929,-0.00653,-0.00652774,-0.00652275,-0.00651521,-0.00650534,-0.00649343,-0.00647979,-0.00646473,-0.00644861,-0.00643185,-0.00641482,-0.00639792,-0.0063817,-0.00636668,-0.00635344,-0.00634259,-0.0063348,-0.00633077,-0.00633134,-0.00633727,-0.00634939,-0.00636871,-0.00639627,-0.00643317,-0.00648058,-0.00653979,-0.00661215,-0.00669914,-0.00680238,-0.00692349,-0.00706423,-0.00722663,-0.00741278,-0.00762494,-0.00786553,-0.00813714,-0.00844257,-0.00878489,-0.00916722,-0.00959295,-0.0100658,-0.0105899,-0.0111692,-0.0118084,-0.0125121,-0.0132856,-0.0141341,-0.0150632,-0.0160786,-0.0171865,-0.018393,-0.0197044,-0.0211266,-0.0226654,-0.024326,-0.0261125,-0.0280274,-0.0300709,-0.0322399,-0.0345265,-0.0369159,-0.0393838,-0.0418925,-0.0443856,-0.0467804,-0.0489581,-0.0507484,-0.0519098,-0.0521011,-0.0508412,-0.0474545,-0.0409957,-0.0301497,-0.013102,0.0126162,0.050128,0.103503,0.177733,0.278478,0.411288,0.579895,0.783237,1
