0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.000159521,0.000195937,0.000191732,0.000175939,0.000156606,0.000136379,0.00011627,9.67127e-05,7.79034e-05,5.99266e-05,4.28092e-05,2.65494e-05,1.11291e-05,-3.47874e-06,-1.73012e-05,-3.03673e-05,-4.27048e-05,-5.43339e-05,-6.52769e-05,-7.55493e-05,-8.5164e-05,-9.41329e-05,-0.000102457,-0.000110143,-0.000117195,-0.000123605,-0.000129369,-0.000134497,-0.000138973,-0.00014278,-0.000145936,-0.00014842,-0.000150215,-0.000151342,-0.000151782,-0.000151517,-0.00015058,-0.000148952,-0.000146624,-0.00014362,-0.000139966,-0.000135654,-0.000130685,-0.000125131,-0.00011899,-0.000112276,-0.000105082,-9.74215e-05,-8.93266e-05,-8.09173e-05,-7.22279e-05,-6.33153e-05,-5.43002e-05,-4.5265e-05,-3.63826e-05,-2.77082e-05,-1.93323e-05,-1.14867e-05,-4.31686e-06,2.00528e-06,7.20468e-06,1.11327e-05,1.35884e-05,1.41955e-05,1.26659e-05,8.65884e-06,1.79307e-06,-8.46301e-06,-2.2507e-05,-4.08467e-05,-6.42443e-05,-9.34052e-05,-0.000129153,-0.00017256,-0.000224628,-0.000286573,-0.000360022,-0.000446672,-0.000548518,-0.000667886,-0.000807644,-0.000970843,-0.00116113,-0.00138309,-0.00164179,-0.00194316,-0.00229421,-0.00270233,-0.00317522,-0.00371985,-0.0043381,-0.00501852,-0.00571529,-0.00629383,-0.00639078,-0.00501945,0.000637459,0.0193183,0.0804703,0.293801,1
0,0.000178596,0.000249252,0.000259212,0.000238686,0.000202979,0.000159713,0.000112832,6.44846e-05,1.5891e-05,-3.2233e-05,-7.94613e-05,-0.000125545,-0.000170345,-0.000213785,-0.000255833,-0.00029648,-0.000335732,-0.000373596,-0.000410086,-0.000445213,-0.000478986,-0.000511413,-0.000542486,-0.000572205,-0.000600565,-0.000627544,-0.000653123,-0.000677297,-0.000700033,-0.000721292,-0.000741075,-0.00075934,-0.000776049,-0.000791205,-0.00080477,-0.00081671,-0.000827046,-0.000835749,-0.0008428,-0.000848224,-0.000852055,-0.000854296,-0.000854962,-0.000854154,-0.000851909,-0.000848285,-0.000843435,-0.000837448,-0.000830437,-0.000822627,-0.000814173,-0.000805264,-0.000796179,-0.000787191,-0.000778684,-0.000770945,-0.000764314,-0.000759325,-0.000756471,-0.000756306,-0.000759554,-0.00076684,-0.000778889,-0.000796691,-0.000821235,-0.00085364,-0.00089517,-0.000947365,-0.00101178,-0.00109019,-0.00118485,-0.00129818,-0.00143294,-0.00159243,-0.00178023,-0.00200047,-0.0022582,-0.00255907,-0.00290966,-0.0033176,-0.00379192,-0.0043428,-0.00498216,-0.0057241,-0.00658463,-0.00758189,-0.00873607,-0.0100677,-0.0115954,-0.0133292,-0.0152555,-0.0173039,-0.0192734,-0.0206619,-0.0202663,-0.0152029,0.00157556,0.0474681,0.164964,0.454314,1
0,0.000190817,0.000277235,0.000291591,0.000260996,0.000203538,0.000130397,4.83758e-05,-3.83588e-05,-0.000127204,-0.00021652,-0.000305262,-0.000392762,-0.000478597,-0.000562502,-0.000644314,-0.000723938,-0.000801323,-0.000876435,-0.000949261,-0.00101979,-0.00108802,-0.00115393,-0.00121751,-0.00127874,-0.0013376,-0.00139403,-0.00144802,-0.00149951,-0.00154846,-0.0015948,-0.0016385,-0.0016795,-0.00171772,-0.00175315,-0.00178572,-0.00181538,-0.00184213,-0.00186593,-0.00188676,-0.00190463,-0.00191959,-0.00193166,-0.00194089,-0.00194741,-0.0019513,-0.00195271,-0.00195186,-0.00194894,-0.00194418,-0.00193796,-0.00193059,-0.00192246,-0.00191406,-0.00190592,-0.00189871,-0.00189304,-0.00188961,-0.00188937,-0.00189327,-0.0019024,-0.00191805,-0.00194151,-0.00197422,-0.00201799,-0.00207474,-0.00214662,-0.00223606,-0.0023459,-0.00247915,-0.00263924,-0.00283029,-0.00305681,-0.00332395,-0.00363766,-0.00400451,-0.00443201,-0.004929,-0.00550537,-0.00617241,-0.00694295,-0.00783165,-0.00885474,-0.0100304,-0.0113786,-0.0129206,-0.0146776,-0.0166681,-0.0189029,-0.0213749,-0.0240401,-0.0267783,-0.0293182,-0.0310843,-0.0308861,-0.0262709,-0.0121641,0.0219579,0.096923,0.252738,0.557326,1
0,0.000193847,0.000280109,0.000286224,0.000236753,0.000150461,4.05646e-05,-8.3966e-05,-0.000217116,-0.000354873,-0.000494552,-0.000634351,-0.00077306,-0.000909869,-0.00104424,-0.0011758,-0.00130434,-0.00142968,-0.00155174,-0.00167043,-0.00178571,-0.00189754,-0.00200587,-0.00211066,-0.00221187,-0.00230944,-0.00240329,-0.00249337,-0.00257961,-0.00266191,-0.00274018,-0.00281435,-0.00288433,-0.00295,-0.00301132,-0.0030682,-0.00312055,-0.00316836,-0.00321156,-0.00325013,-0.00328409,-0.00331349,-0.00333837,-0.00335881,-0.003375,-0.00338708,-0.00339528,-0.00339992,-0.00340132,-0.00339985,-0.00339607,-0.00339049,-0.00338373,-0.00337655,-0.00336979,-0.00336446,-0.00336156,-0.00336224,-0.00336793,-0.00338015,-0.00340059,-0.00343125,-0.00347416,-0.00353164,-0.00360645,-0.00370157,-0.00382033,-0.00396649,-0.00414434,-0.00435852,-0.00461427,-0.00491769,-0.00527553,-0.00569535,-0.00618579,-0.00675635,-0.00741772,-0.0081821,-0.00906299,-0.0100753,-0.0112356,-0.0125618,-0.0140728,-0.0157882,-0.0177271,-0.0199058,-0.0223341,-0.0250088,-0.0279017,-0.0309389,-0.0339641,-0.036672,-0.0384874,-0.0383432,-0.0342696,-0.0226314,0.00327703,0.0552923,0.1535,0.32983,0.625362,1
0,0.000184857,0.000256732,0.000241813,0.000163274,3.98906e-05,-0.000114062,-0.00028814,-0.000474884,-0.000669024,-0.000866856,-0.00106579,-0.00126401,-0.00146025,-0.00165364,-0.00184355,-0.00202958,-0.00221143,-0.00238888,-0.00256178,-0.00273002,-0.0028935,-0.00305214,-0.00320585,-0.00335453,-0.0034981,-0.00363645,-0.00376947,-0.00389705,-0.00401907,-0.00413537,-0.00424586,-0.00435039,-0.00444883,-0.00454107,-0.00462699,-0.00470648,-0.00477949,-0.00484596,-0.00490584,-0.00495914,-0.00500594,-0.0050463,-0.00508033,-0.00510827,-0.00513036,-0.00514688,-0.0051583,-0.00516507,-0.00516773,-0.00516702,-0.00516369,-0.00515863,-0.00515289,-0.00514766,-0.00514433,-0.00514434,-0.00514934,-0.00516129,-0.00518232,-0.00521483,-0.00526152,-0.0053253,-0.00540941,-0.00551762,-0.00565403,-0.00582323,-0.00603034,-0.00628113,-0.00658188,-0.00693963,-0.00736238,-0.00785895,-0.00843916,-0.00911396,-0.00989528,-0.0107963,-0.0118316,-0.013017,-0.0143692,-0.0159057,-0.0176446,-0.0196028,-0.0217949,-0.0242307,-0.0269107,-0.0298181,-0.0329083,-0.036088,-0.0391838,-0.0418877,-0.043666,-0.0436044,-0.0401452,-0.0306412,-0.0106173,0.0273633,0.0947898,0.209162,0.394085,0.672782,1
0,0.000162034,0.000205943,0.000157617,3.95205e-05,-0.000129716,-0.000335292,-0.00056585,-0.000812872,-0.00107007,-0.00133284,-0.00159784,-0.00186265,-0.00212554,-0.00238525,-0.00264088,-0.00289178,-0.00313748,-0.00337764,-0.003612,-0.00384035,-0.00406252,-0.00427836,-0.00448772,-0.00469047,-0.00488646,-0.00507553,-0.00525753,-0.0054323,-0.00559965,-0.0057594,-0.00591139,-0.00605543,-0.00619133,-0.00631895,-0.00643812,-0.00654871,-0.00665063,-0.00674379,-0.00682813,-0.00690367,-0.00697049,-0.00702867,-0.00707837,-0.00711989,-0.00715352,-0.00717968,-0.00719892,-0.00721186,-0.00721922,-0.00722195,-0.00722104,-0.00721765,-0.00721318,-0.00720915,-0.00720738,-0.00720978,-0.00721849,-0.00723607,-0.00726528,-0.00730921,-0.00737136,-0.00745548,-0.00756576,-0.00770698,-0.00788438,-0.00810376,-0.00837156,-0.00869495,-0.00908174,-0.00954057,-0.0100811,-0.010714,-0.0114508,-0.0123041,-0.0132876,-0.014416,-0.0157048,-0.0171702,-0.0188286,-0.0206957,-0.0227854,-0.0251079,-0.0276667,-0.0304543,-0.0334445,-0.0365822,-0.0397653,-0.0428184,-0.0454497,-0.0471836,-0.0472526,-0.0444252,-0.0367339,-0.0210504,0.00756317,0.0563594,0.135884,0.260509,0.447015,0.707616,1
0,0.000124525,0.000127161,3.3491e-05,-0.000134513,-0.000358432,-0.000623269,-0.000917126,-0.00123076,-0.00155712,-0.00189085,-0.00222797,-0.00256548,-0.00290119,-0.00323346,-0.00356108,-0.00388315,-0.00419902,-0.00450817,-0.00481021,-0.00510483,-0.00539177,-0.0056708,-0.00594169,-0.00620424,-0.00645825,-0.00670349,-0.00693975,-0.00716682,-0.00738445,-0.00759239,-0.00779043,-0.00797833,-0.00815584,-0.00832277,-0.00847891,-0.00862408,-0.00875815,-0.00888102,-0.0089926,-0.00909292,-0.00918204,-0.00926008,-0.00932724,-0.00938386,-0.00943032,-0.00946713,-0.00949497,-0.00951461,-0.00952697,-0.00953318,-0.0095345,-0.00953239,-0.00952854,-0.00952489,-0.00952363,-0.00952716,-0.00953815,-0.00955972,-0.00959529,-0.00964863,-0.009724,-0.009826,-0.00995972,-0.0101309,-0.0103459,-0.0106116,-0.0109356,-0.0113264,-0.011793,-0.0123455,-0.0129948,-0.0137529,-0.0146324,-0.015647,-0.0168111,-0.0181395,-0.0196474,-0.0213495,-0.0232593,-0.0253876,-0.0277408,-0.0303177,-0.0331049,-0.0360709,-0.0391556,-0.0422562,-0.0452048,-0.0477351,-0.0494328,-0.0496587,-0.0474336,-0.0412642,-0.0288858,-0.00689688,0.0296634,0.0875484,0.176032,0.306571,0.49081,0.734384,1
0,7.21593e-05,2.04718e-05,-0.000130072,-0.000358035,-0.000645321,-0.000976945,-0.00134075,-0.00172704,-0.00212821,-0.00253835,-0.00295291,-0.00336843,-0.00378226,-0.00419242,-0.00459738,-0.00499599,-0.00538738,-0.00577087,-0.00614592,-0.00651209,-0.00686901,-0.00721636,-0.00755382,-0.00788113,-0.00819799,-0.00850412,-0.00879923,-0.00908304,-0.00935524,-0.00961551,-0.00986358,-0.0100991,-0.0103219,-0.0105316,-0.0107279,-0.0109107,-0.0110798,-0.011235,-0.0113762,-0.0115035,-0.0116169,-0.0117165,-0.0118026,-0.0118756,-0.0119358,-0.0119841,-0.012021,-0.0120476,-0.0120649,-0.0120743,-0.0120773,-0.0120757,-0.0120713,-0.0120667,-0.0120642,-0.0120669,-0.0120779,-0.0121009,-0.0121398,-0.0121992,-0.0122839,-0.0123995,-0.0125518,-0.0127476,-0.0129939,-0.0132987,-0.0136707,-0.0141193,-0.0146547,-0.0152877,-0.0160303,-0.0168951,-0.0178954,-0.0190449,-0.0203576,-0.0218474,-0.0235276,-0.0254093,-0.0275012,-0.0298064,-0.0323205,-0.0350271,-0.037892,-0.0408549,-0.0438168,-0.0466229,-0.049036,-0.0506997,-0.0510832,-0.049402,-0.0445028,-0.0346999,-0.0175486,0.0104601,0.0539487,0.119159,0.214,0.347451,0.527436,0.755713,1
0,5.2287e-06,-0.000113462,-0.000331988,-0.000629604,-0.00098867,-0.00139439,-0.00183457,-0.00229927,-0.00278053,-0.00327202,-0.00376879,-0.00426694,-0.00476348,-0.00525608,-0.00574292,-0.00622261,-0.00669407,-0.00715642,-0.00760897,-0.00805116,-0.00848248,-0.00890252,-0.00931087,-0.00970716,-0.010091,-0.0104621,-0.01082,-0.0111644,-0.0114948,-0.011811,-0.0121125,-0.012399,-0.0126702,-0.0129256,-0.0131649,-0.013388,-0.0135945,-0.0137843,-0.0139573,-0.0141133,-0.0142526,-0.0143753,-0.0144815,-0.0145718,-0.0146466,-0.0147067,-0.014753,-0.0147864,-0.0148084,-0.0148204,-0.0148241,-0.0148216,-0.0148153,-0.0148076,-0.0148018,-0.0148009,-0.0148088,-0.0148295,-0.0148677,-0.0149285,-0.0150174,-0.0151406,-0.0153048,-0.0155173,-0.0157862,-0.0161201,-0.0165286,-0.0170219,-0.0176106,-0.0183065,-0.0191217,-0.0200691,-0.0211617,-0.0224126,-0.0238346,-0.0254392,-0.0272362,-0.0292321,-0.0314282,-0.0338182,-0.0363842,-0.039092,-0.0418837,-0.0446676,-0.0473041,-0.0495851,-0.0512064,-0.0517273,-0.0505143,-0.0466626,-0.0388869,-0.0253755,-0.00360115,0.0298199,0.0792014,0.150146,0.249309,0.383656,0.558455,0.773199,1
