0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5.50622e-05,6.96193e-05,7.18274e-05,7.08871e-05,6.89679e-05,6.66462e-05,6.41074e-05,6.14324e-05,5.86694e-05,5.58525e-05,5.30077e-05,5.01548e-05,4.73089e-05,4.44815e-05,4.16811e-05,3.89144e-05,3.61863e-05,3.35006e-05,3.08603e-05,2.82678e-05,2.5725e-05,2.32336e-05,2.07951e-05,1.84107e-05,1.60813e-05,1.38082e-05,1.15921e-05,9.43376e-06,7.33402e-06,5.29353e-06,3.31289e-06,1.3927e-06,-4.66488e-07,-2.26414e-06,-3.99974e-06,-5.67275e-06,-7.28264e-06,-8.82889e-06,-1.03109e-05,-1.17282e-05,-1.30801e-05,-1.4366e-05,-1.55853e-05,-1.67373e-05,-1.78213e-05,-1.88367e-05,-1.97826e-05,-2.06583e-05,-2.14631e-05,-2.21961e-05,-2.28566e-05,-2.34438e-05,-2.39568e-05,-2.43949e-05,-2.47572e-05,-2.50428e-05,-2.52511e-05,-2.53811e-05,-2.5432e-05,-2.54032e-05,-2.52937e-05,-2.51029e-05,-2.48301e-05,-2.44745e-05,-2.40354e-05,-2.35122e-05,-2.29044e-05,-2.22112e-05,-2.14323e-05,-2.05672e-05,-1.96153e-05,-1.85764e-05,-1.745e-05,-1.6236e-05,-1.49342e-05,-1.35444e-05,-1.20665e-05,-1.05006e-05,-8.84673e-06,-7.10507e-06,-5.27586e-06,-3.35946e-06,-1.35631e-06,7.33099e-07,2.90815e-06,5.16814e-06,7.51226e-06,9.93953e-06,1.24489e-05,1.50393e-05,1.77094e-05,2.04579e-05,2.32832e-05,2.61836e-05,2.91575e-05,3.22029e-05,3.53177e-05,3.84999e-05,4.1747e-05,4.50566e-05,4.8426e-05,5.18525e-05,5.5333e-05,5.88645e-05,6.24437e-05,6.60671e-05,6.97309e-05,7.34315e-05,7.71647e-05,8.09262e-05,8.47114e-05,8.85158e-05,9.23344e-05,9.61621e-05,9.99933e-05,0.000103822,0.000107643,0.00011145,0.000115235,0.000118993,0.000122715,0.000126395,0.000130024,0.000133593,0.000137094,0.000140517,0.000143853,0.000147091,0.00015022,0.000153228,0.000156104,0.000158833,0.000161404,0.000163799,0.000166006,0.000168006,0.000169782,0.000171316,0.000172588,0.000173577,0.00017426,0.000174613,0.00017461,0.000174224,0.000173425,0.000172182,0.00017046,0.000168223,0.000165431,0.000162041,0.000158008,0.000153283,0.000147811,0.000141534,0.000134388,0.000126306,0.000117212,0.000107023,9.56514e-05,8.29972e-05,6.89527e-05,5.33982e-05,3.62013e-05,1.72155e-05,-3.72249e-06,-2.67958e-05,-5.22099e-05,-8.0197e-05,-0.00011102,-0.000144979,-0.000182417,-0.000223726,-0.00026936,-0.000319839,-0.000375769,-0.000437844,-0.000506877,-0.000583812,-0.000669761,-0.000766043,-0.000874245,-0.000996302,-0.0011346,-0.00129209,-0.00147247,-0.00168028,-0.00192095,-0.00220066,-0.00252565,-0.00290041,-0.00332332,-0.00377664,-0.00420304,-0.00444889,-0.00411947,-0.00218025,0.0042449,0.0238777,0.0859296,0.297033,1
0,5.97504e-05,8.90241e-05,0.000101342,0.000105288,0.000104929,0.00010215,9.78805e-05,9.26273e-05,8.66985e-05,8.02974e-05,7.35662e-05,6.66086e-05,5.95019e-05,5.23047e-05,4.50618e-05,3.78079e-05,3.05701e-05,2.33695e-05,1.6223e-05,9.14383e-06,2.14259e-06,-4.77215e-06,-1.15935e-05,-1.83157e-05,-2.49343e-05,-3.14455e-05,-3.78462e-05,-4.41337e-05,-5.03061e-05,-5.63615e-05,-6.22983e-05,-6.81153e-05,-7.38113e-05,-7.93853e-05,-8.48363e-05,-9.01634e-05,-9.53657e-05,-0.000100442,-0.000105392,-0.000110215,-0.000114909,-0.000119473,-0.000123907,-0.000128208,-0.000132377,-0.000136411,-0.000140309,-0.00014407,-0.000147693,-0.000151175,-0.000154515,-0.000157712,-0.000160764,-0.000163669,-0.000166425,-0.000169031,-0.000171485,-0.000173785,-0.00017593,-0.000177916,-0.000179744,-0.000181411,-0.000182915,-0.000184255,-0.000185429,-0.000186435,-0.000187272,-0.000187939,-0.000188435,-0.000188757,-0.000188905,-0.000188879,-0.000188676,-0.000188296,-0.000187739,-0.000187005,-0.000186092,-0.000185001,-0.000183731,-0.000182284,-0.000180659,-0.000178858,-0.000176881,-0.000174729,-0.000172404,-0.000169907,-0.00016724,-0.000164406,-0.000161408,-0.000158247,-0.000154927,-0.000151452,-0.000147826,-0.000144053,-0.000140136,-0.000136083,-0.000131897,-0.000127585,-0.000123152,-0.000118607,-0.000113955,-0.000109206,-0.000104366,-9.94448e-05,-9.44518e-05,-8.93969e-05,-8.42906e-05,-7.91441e-05,-7.39693e-05,-6.87787e-05,-6.35857e-05,-5.84045e-05,-5.32497e-05,-4.81373e-05,-4.30839e-05,-3.81072e-05,-3.32257e-05,-2.84593e-05,-2.38288e-05,-1.93562e-05,-1.50649e-05,-1.09798e-05,-7.12693e-06,-3.53428e-06,-2.31237e-07,2.75095e-06,5.37909e-06,7.61789e-06,9.42983e-06,1.0775e-05,1.16109e-05,1.18923e-05,1.15708e-05,1.05948e-05,8.90941e-06,6.4555e-06,3.16999e-06,-1.01461e-06,-6.17071e-06,-1.2376e-05,-1.97141e-05,-2.82747e-05,-3.81545e-05,-4.94576e-05,-6.22964e-05,-7.67923e-05,-9.30762e-05,-0.00011129,-0.000131588,-0.000154136,-0.000179116,-0.000206724,-0.000237176,-0.000270705,-0.000307567,-0.000348042,-0.000392437,-0.000441089,-0.000494368,-0.000552683,-0.000616487,-0.00068628,-0.00076262,-0.000846126,-0.00093749,-0.00103749,-0.001147,-0.001267,-0.00139861,-0.0015431,-0.00170191,-0.00187671,-0.00206939,-0.00228214,-0.00251751,-0.00277844,-0.00306836,-0.00339128,-0.00375192,-0.00415584,-0.00460963,-0.00512113,-0.00569967,-0.00635628,-0.00710393,-0.0079575,-0.00893335,-0.0100478,-0.0113139,-0.0127331,-0.0142785,-0.0158584,-0.0172356,-0.0178485,-0.0163961,-0.00984551,0.00900816,0.0575629,0.177455,0.460399,1
0,6.46723e-05,0.000104307,0.000125566,0.000134938,0.000136795,0.000133801,0.000127567,0.000119094,0.000109035,9.78384e-05,8.58205e-05,7.32143e-05,6.01937e-05,4.68915e-05,3.34099e-05,1.98284e-05,6.20964e-06,-7.39731e-06,-2.09533e-05,-3.44273e-05,-4.77944e-05,-6.10346e-05,-7.41319e-05,-8.70733e-05,-9.98485e-05,-0.000112449,-0.000124868,-0.0001371,-0.000149141,-0.000160986,-0.000172633,-0.000184079,-0.000195323,-0.000206362,-0.000217195,-0.00022782,-0.000238236,-0.000248441,-0.000258434,-0.000268214,-0.000277779,-0.000287128,-0.000296259,-0.000305169,-0.000313858,-0.000322323,-0.000330562,-0.000338573,-0.000346353,-0.0003539,-0.000361211,-0.000368284,-0.000375115,-0.000381703,-0.000388044,-0.000394135,-0.000399973,-0.000405555,-0.000410879,-0.00041594,-0.000420736,-0.000425265,-0.000429522,-0.000433506,-0.000437213,-0.000440641,-0.000443787,-0.000446648,-0.000449222,-0.000451507,-0.000453501,-0.000455203,-0.00045661,-0.000457721,-0.000458535,-0.000459051,-0.000459269,-0.000459189,-0.00045881,-0.000458133,-0.00045716,-0.000455891,-0.000454328,-0.000452473,-0.000450329,-0.000447899,-0.000445187,-0.000442196,-0.000438933,-0.000435401,-0.000431607,-0.000427558,-0.000423261,-0.000418724,-0.000413956,-0.000408966,-0.000403766,-0.000398364,-0.000392775,-0.000387011,-0.000381086,-0.000375014,-0.000368812,-0.000362497,-0.000356087,-0.0003496,-0.000343059,-0.000336483,-0.000329898,-0.000323326,-0.000316795,-0.000310333,-0.000303967,-0.00029773,-0.000291654,-0.000285774,-0.000280128,-0.000274754,-0.000269694,-0.000264991,-0.000260693,-0.00025685,-0.000253512,-0.000250737,-0.000248583,-0.000247113,-0.000246394,-0.000246497,-0.000247498,-0.000249477,-0.00025252,-0.000256719,-0.000262172,-0.000268983,-0.000277264,-0.000287135,-0.000298723,-0.000312166,-0.000327612,-0.000345219,-0.000365155,-0.000387605,-0.000412765,-0.000440848,-0.000472081,-0.000506712,-0.000545008,-0.000587258,-0.000633775,-0.000684897,-0.000740994,-0.000802466,-0.000869747,-0.000943314,-0.00102368,-0.00111142,-0.00120715,-0.00131155,-0.00142537,-0.00154942,-0.00168462,-0.00183197,-0.00199257,-0.00216766,-0.00235861,-0.00256695,-0.00279439,-0.00304286,-0.00331451,-0.00361178,-0.00393744,-0.00429462,-0.00468689,-0.00511832,-0.00559356,-0.00611795,-0.00669761,-0.00733958,-0.00805193,-0.00884397,-0.00972632,-0.0107111,-0.0118118,-0.0130434,-0.0144213,-0.0159603,-0.0176711,-0.019555,-0.0215916,-0.0237171,-0.0257812,-0.0274647,-0.028116,-0.0264244,-0.0197607,-0.00284258,0.0348965,0.114083,0.272204,0.565687,1
0,7.0081e-05,0.000117143,0.000145189,0.000159056,0.000162783,0.000159321,0.000150724,0.000138415,0.000123392,0.00010637,8.78711e-05,6.82879e-05,4.79174e-05,2.69883e-05,5.67885e-06,-1.58712e-05,-3.75514e-05,-5.9274e-05,-8.09689e-05,-0.00010258,-0.000124062,-0.000145379,-0.000166502,-0.000187407,-0.000208074,-0.00022849,-0.00024864,-0.000268516,-0.000288108,-0.000307411,-0.000326419,-0.000345127,-0.000363532,-0.000381631,-0.00039942,-0.000416899,-0.000434063,-0.000450911,-0.000467442,-0.000483652,-0.00049954,-0.000515104,-0.00053034,-0.000545246,-0.00055982,-0.000574059,-0.000587959,-0.000601517,-0.00061473,-0.000627594,-0.000640105,-0.000652259,-0.000664053,-0.000675481,-0.000686541,-0.000697226,-0.000707534,-0.000717459,-0.000726996,-0.000736142,-0.000744891,-0.000753239,-0.000761181,-0.000768714,-0.000775833,-0.000782533,-0.000788811,-0.000794663,-0.000800086,-0.000805075,-0.000809628,-0.000813743,-0.000817417,-0.000820647,-0.000823432,-0.000825772,-0.000827665,-0.00082911,-0.00083011,-0.000830663,-0.000830772,-0.000830439,-0.000829666,-0.000828458,-0.000826818,-0.000824751,-0.000822264,-0.000819364,-0.000816057,-0.000812353,-0.000808261,-0.000803791,-0.000798957,-0.000793771,-0.000788246,-0.000782399,-0.000776246,-0.000769805,-0.000763095,-0.000756138,-0.000748956,-0.000741573,-0.000734015,-0.00072631,-0.000718486,-0.000710576,-0.000702613,-0.000694631,-0.000686669,-0.000678768,-0.000670968,-0.000663316,-0.000655859,-0.000648648,-0.000641737,-0.000635183,-0.000629046,-0.00062339,-0.000618283,-0.000613797,-0.000610009,-0.000606999,-0.000604854,-0.000603664,-0.000603527,-0.000604546,-0.000606831,-0.000610497,-0.00061567,-0.00062248,-0.00063107,-0.000641589,-0.000654199,-0.000669069,-0.000686384,-0.00070634,-0.000729145,-0.000755026,-0.000784222,-0.000816993,-0.000853615,-0.000894388,-0.000939632,-0.000989693,-0.00104494,-0.00110578,-0.00117265,-0.00124601,-0.00132636,-0.00141427,-0.00151032,-0.00161515,-0.00172947,-0.00185404,-0.0019897,-0.00213733,-0.00229794,-0.00247259,-0.00266248,-0.0028689,-0.00309327,-0.00333716,-0.0036023,-0.00389059,-0.00420416,-0.00454533,-0.00491673,-0.00532123,-0.00576209,-0.00624292,-0.00676776,-0.00734117,-0.00796825,-0.00865473,-0.00940706,-0.0102325,-0.0111391,-0.0121359,-0.013233,-0.0144414,-0.0157729,-0.0172398,-0.0188544,-0.0206273,-0.0225652,-0.0246667,-0.0269145,-0.0292619,-0.0316098,-0.0337651,-0.0353678,-0.0357606,-0.0337549,-0.0272119,-0.0123002,0.0177724,0.074745,0.177806,0.354777,0.635799,1
0,7.53926e-05,0.000127861,0.000160564,0.000177396,0.000181989,0.000177321,0.00016569,0.00014882,0.000127999,0.000104196,7.8143e-05,5.04014e-05,2.14061e-05,-8.50341e-06,-3.90594e-05,-7.00498e-05,-0.000101305,-0.00013269,-0.000164096,-0.000195434,-0.000226635,-0.000257639,-0.000288401,-0.000318882,-0.000349052,-0.000378887,-0.000408365,-0.000437471,-0.000466191,-0.000494514,-0.000522432,-0.000549936,-0.000577021,-0.000603682,-0.000629914,-0.000655713,-0.000681077,-0.000706,-0.000730481,-0.000754516,-0.000778102,-0.000801236,-0.000823913,-0.000846131,-0.000867885,-0.000889172,-0.000909987,-0.000930326,-0.000950183,-0.000969554,-0.000988434,-0.00100682,-0.0010247,-0.00104207,-0.00105892,-0.00107526,-0.00109107,-0.00110635,-0.00112108,-0.00113527,-0.00114891,-0.00116199,-0.00117451,-0.00118645,-0.00119782,-0.00120861,-0.0012188,-0.00122841,-0.00123741,-0.00124581,-0.00125361,-0.00126079,-0.00126736,-0.00127331,-0.00127864,-0.00128335,-0.00128744,-0.00129091,-0.00129376,-0.00129598,-0.00129759,-0.00129858,-0.00129896,-0.00129874,-0.00129792,-0.0012965,-0.00129451,-0.00129194,-0.00128881,-0.00128512,-0.00128091,-0.00127617,-0.00127094,-0.00126522,-0.00125903,-0.00125241,-0.00124537,-0.00123794,-0.00123015,-0.00122204,-0.00121362,-0.00120494,-0.00119604,-0.00118695,-0.00117772,-0.0011684,-0.00115903,-0.00114966,-0.00114035,-0.00113117,-0.00112216,-0.0011134,-0.00110496,-0.00109691,-0.00108933,-0.00108231,-0.00107592,-0.00107027,-0.00106546,-0.00106159,-0.00105877,-0.00105712,-0.00105677,-0.00105784,-0.0010605,-0.00106487,-0.00107113,-0.00107944,-0.00108999,-0.00110297,-0.00111858,-0.00113705,-0.0011586,-0.0011835,-0.001212,-0.00124438,-0.00128097,-0.00132207,-0.00136805,-0.00141927,-0.00147615,-0.0015391,-0.00160859,-0.00168513,-0.00176925,-0.00186153,-0.00196258,-0.00207308,-0.00219376,-0.0023254,-0.00246885,-0.00262501,-0.00279489,-0.00297956,-0.00318019,-0.00339806,-0.00363453,-0.00389112,-0.00416948,-0.00447138,-0.0047988,-0.00515387,-0.00553896,-0.00595663,-0.00640973,-0.00690138,-0.00743502,-0.00801443,-0.00864381,-0.00932778,-0.0100715,-0.0108805,-0.011761,-0.01272,-0.0137648,-0.0149036,-0.0161453,-0.0174991,-0.0189748,-0.0205819,-0.0223295,-0.0242249,-0.0262715,-0.0284664,-0.0307946,-0.0332215,-0.0356791,-0.0380442,-0.0401018,-0.0414865,-0.0415828,-0.0393632,-0.0331205,-0.0200376,0.00447898,0.0477504,0.120949,0.239787,0.422998,0.685101,1
0,8.00135e-05,0.00013622,0.000171642,0.000189741,0.000193858,0.000186918,0.000171333,0.00014903,0.000121521,8.99924e-05,5.53691e-05,1.83795e-05,-2.04012e-05,-6.05162e-05,-0.000101601,-0.000143362,-0.000185564,-0.000228016,-0.000270564,-0.000313083,-0.000355469,-0.00039764,-0.000439527,-0.000481076,-0.00052224,-0.000562983,-0.000603274,-0.000643088,-0.000682406,-0.000721211,-0.000759488,-0.000797227,-0.000834417,-0.000871052,-0.000907124,-0.000942628,-0.000977556,-0.00101191,-0.00104567,-0.00107885,-0.00111143,-0.00114342,-0.0011748,-0.00120557,-0.00123574,-0.00126528,-0.0012942,-0.00132248,-0.00135014,-0.00137714,-0.0014035,-0.0014292,-0.00145423,-0.00147859,-0.00150227,-0.00152526,-0.00154755,-0.00156914,-0.00159001,-0.00161016,-0.00162958,-0.00164826,-0.00166619,-0.00168337,-0.00169979,-0.00171543,-0.00173029,-0.00174437,-0.00175766,-0.00177015,-0.00178184,-0.00179271,-0.00180278,-0.00181203,-0.00182046,-0.00182806,-0.00183485,-0.00184081,-0.00184595,-0.00185027,-0.00185378,-0.00185647,-0.00185836,-0.00185945,-0.00185975,-0.00185927,-0.00185802,-0.00185601,-0.00185327,-0.0018498,-0.00184563,-0.00184078,-0.00183527,-0.00182914,-0.00182239,-0.00181508,-0.00180722,-0.00179886,-0.00179003,-0.00178078,-0.00177116,-0.0017612,-0.00175096,-0.0017405,-0.00172987,-0.00171914,-0.00170837,-0.00169764,-0.00168701,-0.00167657,-0.00166641,-0.00165661,-0.00164727,-0.00163849,-0.00163038,-0.00162305,-0.00161662,-0.00161123,-0.00160699,-0.00160407,-0.00160261,-0.00160277,-0.00160473,-0.00160866,-0.00161476,-0.00162323,-0.0016343,-0.00164819,-0.00166515,-0.00168545,-0.00170935,-0.00173716,-0.0017692,-0.0018058,-0.00184732,-0.00189415,-0.0019467,-0.00200541,-0.00207074,-0.00214321,-0.00222335,-0.00231174,-0.002409,-0.00251579,-0.00263283,-0.00276089,-0.00290079,-0.00305342,-0.00321975,-0.00340079,-0.00359767,-0.00381158,-0.00404382,-0.0042958,-0.00456903,-0.00486516,-0.00518595,-0.00553335,-0.00590944,-0.00631651,-0.00675701,-0.00723365,-0.00774934,-0.00830727,-0.00891092,-0.00956407,-0.0102708,-0.0110357,-0.0118636,-0.0127598,-0.0137301,-0.0147807,-0.0159183,-0.01715,-0.0184832,-0.0199258,-0.0214854,-0.0231695,-0.0249847,-0.0269357,-0.0290242,-0.0312465,-0.0335902,-0.036029,-0.0385148,-0.0409653,-0.0432445,-0.0451327,-0.0462797,-0.0461319,-0.0438191,-0.0379809,-0.0265057,-0.00615402,0.0279466,0.0828789,0.168351,0.296333,0.478738,0.721539,1
0,8.34773e-05,0.000141818,0.00017816,0.000195817,0.000197971,0.000187496,0.000166862,0.000138124,0.000102964,6.27428e-05,1.85548e-05,-2.87183e-05,-7.83665e-05,-0.000129816,-0.000182603,-0.000236349,-0.000290749,-0.00034555,-0.000400548,-0.000455576,-0.000510495,-0.000565192,-0.000619574,-0.000673565,-0.000727101,-0.000780131,-0.000832613,-0.000884511,-0.000935796,-0.000986445,-0.00103644,-0.00108576,-0.00113439,-0.00118232,-0.00122954,-0.00127605,-0.00132183,-0.00136687,-0.00141118,-0.00145474,-0.00149755,-0.00153959,-0.00158087,-0.00162138,-0.00166111,-0.00170005,-0.00173819,-0.00177554,-0.00181207,-0.00184778,-0.00188266,-0.00191671,-0.0019499,-0.00198224,-0.00201372,-0.00204431,-0.00207402,-0.00210282,-0.00213072,-0.0021577,-0.00218374,-0.00220885,-0.002233,-0.00225619,-0.00227841,-0.00229964,-0.00231989,-0.00233913,-0.00235737,-0.00237459,-0.00239078,-0.00240595,-0.00242008,-0.00243318,-0.00244523,-0.00245623,-0.00246619,-0.0024751,-0.00248297,-0.00248979,-0.00249558,-0.00250033,-0.00250406,-0.00250677,-0.00250848,-0.0025092,-0.00250895,-0.00250773,-0.00250558,-0.00250252,-0.00249856,-0.00249374,-0.00248809,-0.00248164,-0.00247444,-0.00246651,-0.0024579,-0.00244866,-0.00243883,-0.00242848,-0.00241766,-0.00240644,-0.00239487,-0.00238304,-0.00237101,-0.00235887,-0.0023467,-0.0023346,-0.00232267,-0.002311,-0.00229971,-0.00228891,-0.00227873,-0.0022693,-0.00226076,-0.00225325,-0.00224693,-0.00224198,-0.00223855,-0.00223685,-0.00223706,-0.00223939,-0.00224407,-0.00225133,-0.00226143,-0.00227461,-0.00229118,-0.00231142,-0.00233565,-0.0023642,-0.00239745,-0.00243576,-0.00247955,-0.00252925,-0.00258531,-0.00264824,-0.00271856,-0.00279682,-0.00288362,-0.00297962,-0.00308548,-0.00320195,-0.00332981,-0.00346989,-0.0036231,-0.00379041,-0.00397285,-0.00417153,-0.00438765,-0.0046225,-0.00487744,-0.00515398,-0.0054537,-0.00577834,-0.00612974,-0.0065099,-0.00692099,-0.00736532,-0.00784541,-0.00836396,-0.00892391,-0.0095284,-0.0101808,-0.0108849,-0.0116446,-0.0124641,-0.013348,-0.0143013,-0.0153291,-0.0164372,-0.0176313,-0.0189176,-0.0203024,-0.0217922,-0.0233931,-0.025111,-0.0269508,-0.0289155,-0.0310059,-0.0332182,-0.0355422,-0.0379579,-0.0404304,-0.0429026,-0.0452842,-0.0474353,-0.0491419,-0.05008,-0.0497617,-0.0474556,-0.0420714,-0.031995,-0.0148623,0.0127313,0.0555572,0.120015,0.214083,0.346504,0.524514,0.749589,1
0,8.54419e-05,0.000144264,0.000179788,0.000195314,0.000193968,0.000178597,0.000151704,0.000115434,7.15943e-05,2.16829e-05,-3.30622e-05,-9.16242e-05,-0.000153169,-0.000217011,-0.00028259,-0.000349443,-0.000417189,-0.000485516,-0.000554164,-0.000622921,-0.000691609,-0.000760082,-0.00082822,-0.000895922,-0.000963104,-0.0010297,-0.00109565,-0.00116091,-0.00122543,-0.00128919,-0.00135216,-0.00141432,-0.00147564,-0.00153611,-0.00159571,-0.00165444,-0.00171227,-0.00176921,-0.00182524,-0.00188035,-0.00193453,-0.00198778,-0.00204008,-0.00209143,-0.00214182,-0.00219123,-0.00223967,-0.00228711,-0.00233355,-0.00237897,-0.00242337,-0.00246674,-0.00250906,-0.00255031,-0.0025905,-0.0026296,-0.0026676,-0.00270449,-0.00274025,-0.00277488,-0.00280835,-0.00284066,-0.00287179,-0.00290174,-0.00293048,-0.002958,-0.0029843,-0.00300937,-0.00303318,-0.00305575,-0.00307704,-0.00309707,-0.00311581,-0.00313327,-0.00314944,-0.00316432,-0.00317791,-0.0031902,-0.0032012,-0.00321092,-0.00321935,-0.00322651,-0.0032324,-0.00323704,-0.00324044,-0.00324262,-0.00324359,-0.00324339,-0.00324202,-0.00323954,-0.00323595,-0.00323131,-0.00322564,-0.00321899,-0.00321141,-0.00320294,-0.00319363,-0.00318356,-0.00317278,-0.00316135,-0.00314936,-0.00313687,-0.00312397,-0.00311076,-0.00309732,-0.00308376,-0.00307018,-0.0030567,-0.00304345,-0.00303055,-0.00301813,-0.00300635,-0.00299536,-0.00298532,-0.0029764,-0.0029688,-0.0029627,-0.00295832,-0.00295586,-0.00295556,-0.00295768,-0.00296245,-0.00297018,-0.00298113,-0.00299563,-0.003014,-0.00303659,-0.00306378,-0.00309594,-0.00313351,-0.00317692,-0.00322664,-0.00328318,-0.00334706,-0.00341887,-0.00349919,-0.00358868,-0.00368802,-0.00379794,-0.00391923,-0.00405271,-0.00419929,-0.00435992,-0.0045356,-0.00472743,-0.00493658,-0.00516429,-0.00541189,-0.00568082,-0.00597261,-0.00628889,-0.00663142,-0.0070021,-0.00740293,-0.0078361,-0.00830392,-0.00880889,-0.00935368,-0.00994116,-0.0105744,-0.0112567,-0.0119915,-0.0127826,-0.0136341,-0.0145501,-0.0155352,-0.0165941,-0.0177318,-0.0189536,-0.0202646,-0.0216705,-0.0231764,-0.0247876,-0.0265086,-0.0283431,-0.0302935,-0.0323597,-0.0345386,-0.0368218,-0.039194,-0.0416295,-0.0440876,-0.0465057,-0.0487907,-0.0508046,-0.0523453,-0.0531189,-0.0526995,-0.050473,-0.045558,-0.0366979,-0.0221179,0.000652893,0.0349792,0.0852909,0.15712,0.256803,0.390547,0.562519,0.771891,1
0,8.5663e-05,0.000143236,0.00017621,0.000187937,0.00018154,0.000159861,0.000125437,8.04756e-05,2.68768e-05,-3.37499e-05,-0.00010005,-0.000170889,-0.000245323,-0.000322564,-0.000401958,-0.000482961,-0.00056512,-0.000648059,-0.000731463,-0.000815072,-0.000898668,-0.000982069,-0.00106512,-0.00114771,-0.00122971,-0.00131105,-0.00139165,-0.00147145,-0.0015504,-0.00162846,-0.00170558,-0.00178174,-0.00185692,-0.00193108,-0.00200421,-0.0020763,-0.00214732,-0.00221727,-0.00228612,-0.00235388,-0.00242052,-0.00248604,-0.00255042,-0.00261366,-0.00267573,-0.00273664,-0.00279636,-0.00285488,-0.0029122,-0.00296829,-0.00302315,-0.00307675,-0.00312909,-0.00318016,-0.00322992,-0.00327838,-0.00332551,-0.00337129,-0.00341572,-0.00345877,-0.00350043,-0.00354069,-0.00357952,-0.00361692,-0.00365286,-0.00368734,-0.00372034,-0.00375185,-0.00378185,-0.00381033,-0.00383728,-0.0038627,-0.00388658,-0.0039089,-0.00392967,-0.00394888,-0.00396653,-0.00398261,-0.00399714,-0.00401012,-0.00402154,-0.00403143,-0.0040398,-0.00404665,-0.00405201,-0.00405589,-0.00405832,-0.00405933,-0.00405895,-0.00405721,-0.00405414,-0.0040498,-0.00404423,-0.00403748,-0.00402961,-0.00402067,-0.00401073,-0.00399986,-0.00398815,-0.00397566,-0.0039625,-0.00394874,-0.00393451,-0.0039199,-0.00390502,-0.00389001,-0.003875,-0.00386011,-0.00384551,-0.00383134,-0.00381777,-0.00380499,-0.00379318,-0.00378253,-0.00377326,-0.00376559,-0.00375975,-0.003756,-0.0037546,-0.00375583,-0.00375999,-0.00376739,-0.00377835,-0.00379325,-0.00381244,-0.00383632,-0.00386531,-0.00389986,-0.00394044,-0.00398755,-0.00404171,-0.0041035,-0.00417351,-0.00425237,-0.00434078,-0.00443943,-0.00454911,-0.00467062,-0.00480483,-0.00495267,-0.00511512,-0.00529324,-0.00548813,-0.005701,-0.00593312,-0.00618584,-0.00646062,-0.006759,-0.00708264,-0.0074333,-0.00781286,-0.00822333,-0.00866686,-0.00914573,-0.00966239,-0.0102194,-0.0108197,-0.011466,-0.0121616,-0.0129098,-0.0137141,-0.0145783,-0.0155062,-0.0165021,-0.0175703,-0.0187152,-0.0199414,-0.0212537,-0.0226567,-0.024155,-0.0257529,-0.0274542,-0.0292618,-0.0311775,-0.0332013,-0.0353305,-0.0375585,-0.0398736,-0.0422564,-0.0446774,-0.0470922,-0.0494362,-0.0516166,-0.053501,-0.0549021,-0.0555561,-0.0550931,-0.052996,-0.0485453,-0.0407463,-0.0282346,-0.00916174,0.0189316,0.0592319,0.115707,0.193002,0.296041,0.429132,0.594467,0.790081,1
