0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.37609e-05,7.015e-05,6.37878e-05,5.54575e-05,4.87544e-05,4.5261e-05,4.58153e-05,5.09063e-05,6.0828e-05,7.57525e-05,9.57705e-05,0.000120916,0.000151183,0.000186538,0.000226929,0.000272289,0.000322542,0.000377607,0.000437397,0.000501828,0.00057081,0.000644256,0.000722082,0.000804195,0.000890516,0.00098096,0.00107544,0.00117389,0.00127621,0.00138233,0.00149217,0.00160565,0.00172269,0.00184322,0.00196716,0.00209443,0.00222496,0.00235865,0.00249545,0.00263529,0.00277805,0.00292368,0.00307207,0.00322318,0.00337692,0.00353318,0.00369189,0.00385295,0.00401631,0.00418189,0.00434956,0.00451922,0.00469084,0.00486433,0.00503955,0.00521644,0.00539487,0.00557482,0.0057562,0.00593887,0.00612273,0.00630776,0.00649388,0.00668095,0.00686892,0.00705767,0.00724722,0.00743748,0.00762833,0.00781971,0.00801163,0.00820406,0.00839688,0.00859009,0.00878367,0.0089776,0.0091718,0.00936644,0.00956157,0.00975704,0.00995296,0.0101494,0.0103465,0.0105442,0.0107428,0.0109423,0.011143,0.0113452,0.0115488,0.0117543,0.0119618,0.0121718,0.0123845,0.0126004,0.0128199,0.0130434,0.0132717,0.0135055,0.0137452,0.0139915,0.0142455,0.0145079,0.0147798,0.0150624,0.0153566,0.0156643,0.0159869,0.0163257,0.0166828,0.0170601,0.01746,0.017885,0.0183377,0.0188212,0.0193391,0.0198953,0.0204937,0.0211392,0.021837,0.0225932,0.0234143,0.0243081,0.0252827,0.0263483,0.0275161,0.0287981,0.030209,0.0317657,0.0334875,0.0353972,0.0375216,0.039892,0.0425468,0.0455315,0.0488998,0.0527182,0.0570673,0.0620455,0.067773,0.0743971,0.0820957,0.0910819,0.101592,0.113842,0.127886,0.143153,0.156944,0.159285,0.114067,0
0,7.31457e-05,9.39277e-05,9.88942e-05,9.79594e-05,9.73222e-05,0.000100637,0.000110099,0.000127072,0.000152414,0.000186666,0.000230157,0.000283072,0.000345494,0.000417433,0.000498848,0.000589661,0.000689767,0.000799044,0.000917353,0.00104455,0.00118049,0.00132502,0.00147798,0.00163921,0.00180857,0.00198589,0.00217103,0.00236382,0.00256413,0.00277179,0.00298667,0.00320861,0.00343744,0.00367305,0.00391526,0.00416394,0.00441895,0.00468009,0.00494726,0.00522032,0.00549906,0.00578336,0.00607302,0.00636796,0.006668,0.00697294,0.00728264,0.00759689,0.00791561,0.00823863,0.0085657,0.00889666,0.00923141,0.00956979,0.00991154,0.0102565,0.0106045,0.0109555,0.0113092,0.0116654,0.012024,0.0123848,0.0127478,0.0131126,0.0134792,0.0138473,0.014217,0.0145881,0.0149603,0.0153336,0.015708,0.0160834,0.0164595,0.0168365,0.0172142,0.0175926,0.0179715,0.0183514,0.0187322,0.0191137,0.0194961,0.0198796,0.0202643,0.0206504,0.0210381,0.0214276,0.0218195,0.0222142,0.0226117,0.0230128,0.0234179,0.0238277,0.0242428,0.024664,0.0250922,0.0255282,0.0259733,0.0264289,0.0268957,0.0273753,0.0278694,0.0283797,0.0289081,0.0294567,0.0300276,0.0306238,0.0312483,0.0319035,0.0325932,0.0333211,0.0340915,0.0349088,0.0357783,0.0367051,0.0376963,0.0387587,0.0398994,0.0411272,0.0424515,0.0438831,0.0454337,0.0471165,0.0489461,0.0509399,0.0531171,0.0554981,0.0581075,0.0609731,0.0641267,0.0676045,0.0714487,0.0757069,0.0804368,0.0857035,0.0915806,0.098155,0.105524,0.113796,0.123086,0.133505,0.145138,0.158002,0.171933,0.186363,0.19984,0.208947,0.205997,0.174791,0.0867307,0
0,7.4313e-05,0.000105048,0.000123064,0.000135212,0.000147508,0.000164362,0.000188827,0.000222981,0.00026823,0.000325514,0.000395455,0.000478438,0.000574688,0.000684308,0.000807311,0.000943645,0.00109321,0.00125588,0.00143148,0.00161985,0.00182079,0.0020341,0.00225959,0.00249703,0.00274621,0.00300694,0.00327898,0.00356214,0.00385618,0.00416091,0.00447611,0.00480157,0.00513704,0.00548236,0.00583729,0.00620162,0.00657514,0.00695758,0.0073488,0.00774858,0.00815662,0.00857275,0.00899669,0.00942829,0.00986733,0.0103135,0.0107666,0.0112263,0.0116925,0.012165,0.0126433,0.0131274,0.0136169,0.0141117,0.0146115,0.0151159,0.0156248,0.0161379,0.0166552,0.017176,0.0177003,0.0182279,0.0187586,0.0192921,0.0198281,0.0203664,0.020907,0.0214497,0.0219941,0.02254,0.0230876,0.0236366,0.0241869,0.0247382,0.0252908,0.0258444,0.0263988,0.0269546,0.0275118,0.02807,0.0286295,0.0291907,0.0297536,0.0303186,0.0308859,0.0314558,0.0320292,0.0326067,0.0331882,0.0337748,0.0343672,0.0349664,0.0355732,0.0361887,0.0368142,0.0374507,0.0381004,0.0387649,0.0394453,0.040144,0.0408632,0.0416054,0.0423731,0.0431695,0.0439972,0.0448607,0.0457639,0.0467103,0.047705,0.0487532,0.0498606,0.0510334,0.0522787,0.0536036,0.0550174,0.0565294,0.0581488,0.0598874,0.0617577,0.0637735,0.0659502,0.0683048,0.0708556,0.0736247,0.0766358,0.0799134,0.0834876,0.0873907,0.0916592,0.0963339,0.10146,0.107088,0.113274,0.120079,0.127565,0.135798,0.144837,0.154728,0.165483,0.177051,0.189256,0.201708,0.213609,0.223429,0.228352,0.223346,0.200051,0.146955,0.0558391,0
0,7.54614e-05,0.00011372,0.000144123,0.000171221,0.000199938,0.000234507,0.000278226,0.000333554,0.000402272,0.000485646,0.000584558,0.000699602,0.000831154,0.000979429,0.00114452,0.00132643,0.00152508,0.00174037,0.00197212,0.00222014,0.00248423,0.00276416,0.00305968,0.00337054,0.00369649,0.00403728,0.00439263,0.00476229,0.00514598,0.00554344,0.0059544,0.00637861,0.00681574,0.00726557,0.00772781,0.00820218,0.00868844,0.00918622,0.00969533,0.0102155,0.0107464,0.0112877,0.0118391,0.0124004,0.0129713,0.0135514,0.0141405,0.0147381,0.0153442,0.0159583,0.0165801,0.0172092,0.0178454,0.0184885,0.0191379,0.0197935,0.0204547,0.0211215,0.0217935,0.0224704,0.0231516,0.0238372,0.0245268,0.0252199,0.0259165,0.026616,0.0273184,0.0280236,0.0287311,0.0294405,0.0301521,0.0308657,0.0315808,0.0322974,0.0330155,0.0337351,0.0344557,0.0351781,0.0359024,0.0366279,0.0373553,0.0380846,0.0388163,0.0395505,0.0402879,0.0410284,0.0417734,0.0425235,0.0432788,0.0440405,0.0448096,0.0455871,0.0463743,0.0471725,0.0479832,0.0488077,0.0496488,0.0505084,0.051388,0.0522905,0.0532186,0.0541754,0.055164,0.0561883,0.0572515,0.0583592,0.0595161,0.0607264,0.0619962,0.063332,0.0647405,0.0662293,0.0678067,0.0694809,0.0712633,0.0731645,0.0751953,0.0773693,0.0797008,0.0822055,0.0849004,0.0878046,0.0909378,0.0943242,0.0979886,0.101956,0.106257,0.110924,0.11599,0.121493,0.127471,0.133964,0.141013,0.148655,0.156917,0.165815,0.175337,0.185423,0.195939,0.206626,0.217016,0.226326,0.233244,0.235656,0.230265,0.212226,0.175606,0.115552,0.0359003,0
0,7.78249e-05,0.000123256,0.000165665,0.000208359,0.000255223,0.000309956,0.000375716,0.000455038,0.000549878,0.000661706,0.000791596,0.000940307,0.00110835,0.00129607,0.00150362,0.00173109,0.00197843,0.00224557,0.00253234,0.00283857,0.00316402,0.00350847,0.00387164,0.00425325,0.00465302,0.00507065,0.00550585,0.00595829,0.00642768,0.00691368,0.007416,0.00793432,0.00846827,0.00901758,0.0095819,0.0101609,0.0107543,0.0113616,0.0119827,0.0126171,0.0132645,0.0139245,0.0145967,0.015281,0.0159769,0.0166839,0.0174018,0.0181301,0.0188685,0.0196168,0.0203743,0.0211406,0.0219157,0.022699,0.0234901,0.0242885,0.0250939,0.025906,0.0267245,0.0275488,0.0283785,0.0292134,0.0300533,0.0308974,0.0317457,0.0325976,0.0334532,0.034312,0.0351736,0.0360377,0.0369044,0.0377734,0.0386444,0.0395172,0.0403919,0.0412683,0.042146,0.0430259,0.0439079,0.0447916,0.0456773,0.0465654,0.0474563,0.0483503,0.0492478,0.0501491,0.0510557,0.0519683,0.052887,0.0538131,0.0547479,0.0556925,0.0566484,0.0576173,0.0586007,0.0596003,0.0606191,0.0616595,0.0627232,0.0638134,0.0649335,0.0660867,0.0672769,0.0685082,0.0697846,0.0711122,0.0724965,0.073942,0.0754558,0.077045,0.0787172,0.0804807,0.0823446,0.0843179,0.086413,0.0886416,0.0910148,0.0935471,0.0962535,0.0991503,0.102255,0.105586,0.109164,0.113011,0.117151,0.121607,0.126405,0.131573,0.137136,0.143121,0.149553,0.156452,0.163833,0.171699,0.180027,0.18877,0.197831,0.207037,0.216108,0.224595,0.231802,0.236682,0.237679,0.23256,0.218296,0.191355,0.148633,0.0900238,0.0239508,0
0,8.12744e-05,0.000134335,0.000188862,0.000247532,0.000313461,0.000389779,0.000479329,0.000584533,0.000707359,0.000849356,0.00101171,0.00119528,0.00140071,0.00162841,0.00187864,0.00215153,0.0024471,0.00276528,0.00310595,0.00346894,0.00385403,0.00426096,0.00468947,0.00513924,0.00560998,0.00610135,0.00661303,0.00714467,0.00769592,0.00826643,0.00885585,0.00946381,0.0100899,0.0107338,0.0113952,0.0120735,0.0127686,0.0134799,0.0142071,0.0149498,0.0157076,0.0164801,0.0172668,0.0180674,0.0188815,0.0197087,0.0205484,0.0214002,0.0222638,0.0231389,0.0240247,0.0249208,0.025827,0.0267429,0.0276677,0.0286011,0.0295426,0.030492,0.0314488,0.0324123,0.0333822,0.0343581,0.0353398,0.0363266,0.0373181,0.0383139,0.0393139,0.0403177,0.0413248,0.0423348,0.0433478,0.0443636,0.0453816,0.0464018,0.0474241,0.0484484,0.0494742,0.0505025,0.0515332,0.0525657,0.0536006,0.0546382,0.0556788,0.0567228,0.0577709,0.0588231,0.0598811,0.060946,0.0620175,0.0630973,0.0641867,0.065287,0.0663999,0.0675271,0.0686705,0.0698316,0.0710142,0.0722208,0.073453,0.0747145,0.076009,0.07734,0.0787118,0.0801289,0.0815953,0.083118,0.0847026,0.0863541,0.0880801,0.0898879,0.0917856,0.0937819,0.0958864,0.0981081,0.10046,0.102954,0.105601,0.108415,0.111411,0.114606,0.118014,0.121654,0.125543,0.129702,0.13415,0.138905,0.143987,0.149414,0.155201,0.16136,0.167898,0.174809,0.182077,0.189665,0.1975,0.205468,0.213391,0.221,0.227894,0.233494,0.23697,0.237174,0.23255,0.221087,0.200462,0.168596,0.12459,0.0709029,0.0167222,0
0,8.54986e-05,0.000146795,0.00021378,0.000288755,0.000374289,0.000473013,0.000587408,0.000719685,0.000871715,0.00104503,0.00124085,0.0014601,0.00170347,0.00197146,0.00226439,0.00258242,0.00292564,0.00329401,0.00368743,0.00410574,0.00454874,0.00501616,0.00550775,0.00602316,0.00656209,0.00712419,0.00770911,0.00831647,0.00894589,0.00959699,0.0102694,0.0109627,0.0116764,0.0124102,0.0131636,0.0139363,0.0147278,0.0155375,0.0163653,0.0172106,0.0180729,0.0189518,0.0198467,0.0207573,0.0216833,0.0226239,0.0235787,0.0245471,0.025529,0.0265237,0.0275306,0.0285492,0.0295792,0.03062,0.0316711,0.0327318,0.0338017,0.0348805,0.0359677,0.0370625,0.0381645,0.0392734,0.0403888,0.0415099,0.0426364,0.0437677,0.0449038,0.0460443,0.0471885,0.0483359,0.0494867,0.0506407,0.0517971,0.0529559,0.0541171,0.0552805,0.0564456,0.0576133,0.0587838,0.0599561,0.061131,0.0623087,0.0634897,0.0646743,0.0658632,0.0670565,0.068256,0.0694628,0.0706766,0.0718993,0.0731321,0.0743766,0.0756345,0.0769077,0.0781981,0.0795074,0.0808396,0.0821973,0.0835823,0.0849985,0.0864497,0.0879397,0.0894729,0.091054,0.0926873,0.0943799,0.0961378,0.097966,0.0998721,0.101864,0.103949,0.106137,0.108436,0.110857,0.11341,0.116109,0.118963,0.121986,0.12519,0.128591,0.132203,0.13604,0.140117,0.144449,0.149052,0.153935,0.15911,0.164584,0.170359,0.17643,0.182782,0.189383,0.196187,0.203116,0.210049,0.216817,0.223176,0.228781,0.233158,0.235658,0.235415,0.231312,0.221955,0.205721,0.181149,0.14728,0.104652,0.0568148,0.0121847,0
0,9.02287e-05,0.000160266,0.000240061,0.000331614,0.000437076,0.000558653,0.000698479,0.000858508,0.00104046,0.00124577,0.00147565,0.00173101,0.0020126,0.00232093,0.00265636,0.00301911,0.00340929,0.00382691,0.00427186,0.00474404,0.00524322,0.00576916,0.00632161,0.00690019,0.00750462,0.00813452,0.00878953,0.00946923,0.0101732,0.0109011,0.0116525,0.0124269,0.0132238,0.014043,0.0148838,0.0157458,0.0166287,0.0175317,0.0184546,0.0193969,0.0203579,0.0213373,0.0223345,0.023349,0.0243805,0.0254281,0.0264915,0.02757,0.0286633,0.0297709,0.030892,0.0320259,0.0331725,0.0343311,0.035501,0.0366817,0.0378724,0.0390731,0.040283,0.0415014,0.0427277,0.0439617,0.0452029,0.0464504,0.0477039,0.0489627,0.0502268,0.0514958,0.0527688,0.0540454,0.0553257,0.0566094,0.0578959,0.059185,0.0604765,0.0617705,0.0630661,0.0643646,0.065666,0.0669692,0.0682751,0.0695839,0.0708959,0.0722118,0.073532,0.0748565,0.0761875,0.077526,0.0788717,0.0802264,0.0815916,0.0829688,0.0843598,0.0857665,0.0871911,0.088635,0.0901026,0.0915966,0.0931186,0.0946728,0.096263,0.0978931,0.0995676,0.101291,0.103068,0.104906,0.10681,0.108786,0.110841,0.112983,0.115218,0.117557,0.120008,0.122579,0.125282,0.128128,0.131125,0.134286,0.137623,0.141147,0.144869,0.148802,0.152953,0.157335,0.161956,0.166817,0.17192,0.177261,0.182827,0.188596,0.194531,0.200577,0.206657,0.212659,0.218422,0.223734,0.228305,0.231746,0.233548,0.233051,0.229425,0.221667,0.208626,0.189186,0.162526,0.128526,0.0885318,0.0463576,0.00920462,0
0,9.52624e-05,0.00017438,0.000267239,0.000375543,0.000501086,0.000645707,0.000811211,0.000999292,0.00121148,0.00144909,0.00171325,0.00200487,0.00232464,0.00267312,0.00305068,0.00345756,0.00389389,0.00435971,0.00485494,0.00537947,0.0059331,0.0065156,0.0071267,0.00776604,0.00843333,0.00912817,0.00985019,0.010599,0.0113741,0.0121751,0.0130015,0.013853,0.014729,0.015629,0.0165526,0.0174992,0.0184685,0.0194597,0.0204725,0.0215064,0.0225607,0.023635,0.0247286,0.0258411,0.026972,0.0281205,0.0292862,0.0304683,0.0316666,0.0328804,0.0341088,0.0353513,0.0366076,0.037877,0.0391586,0.040452,0.0417565,0.0430716,0.044397,0.0457315,0.0470746,0.0484261,0.0497854,0.0511517,0.0525244,0.0539029,0.0552872,0.0566767,0.0580706,0.0594683,0.0608701,0.0622755,0.0636838,0.0650949,0.0665085,0.0679247,0.0693425,0.0707632,0.0721868,0.0736123,0.0750403,0.0764712,0.0779052,0.079343,0.080785,0.0822312,0.0836839,0.0851441,0.0866112,0.0880874,0.0895739,0.0910725,0.0925848,0.0941127,0.0956586,0.0972237,0.0988127,0.100428,0.102072,0.103747,0.105459,0.107211,0.109007,0.110852,0.11275,0.114708,0.116733,0.118829,0.121002,0.12326,0.125611,0.128062,0.130622,0.133298,0.136101,0.13904,0.142122,0.145358,0.148756,0.152326,0.156076,0.160012,0.164139,0.168463,0.172985,0.177697,0.182591,0.187651,0.192851,0.198152,0.203498,0.208811,0.21399,0.218895,0.223338,0.227075,0.229791,0.231081,0.230435,0.227226,0.220707,0.210034,0.19433,0.172934,0.145505,0.112472,0.0755698,0.0384685,0.00715867,0
