0,0.00949691,0.00914523,0.00846987,0.00755445,0.00648695,0.00534098,0.00416791,0.00299694,0.00183938,0.000694032,-0.000447478,-0.0015958,-0.00275917,-0.00393855,-0.00512229,-0.00628072,-0.00736194,-0.00829171,-0.00898134,-0.00934649,0
0,0.0104525,0.01037,0.00961632,0.00859245,0.00739163,0.00609339,0.00475456,0.00340883,0.00207073,0.000741179,-0.00058693,-0.00192353,-0.00327624,-0.00464501,-0.006016,-0.00735534,-0.00860401,-0.00967727,-0.0104733,-0.0105901,0
0,0.0109827,0.011101,0.0103113,0.00922632,0.00794924,0.00656466,0.00513355,0.00369234,0.00225699,0.000828669,-0.000600252,-0.00204065,-0.00350109,-0.0049819,-0.00646841,-0.0079239,-0.00928361,-0.0104538,-0.0113161,-0.0112409,0
0,0.0114894,0.0117994,0.010978,0.00983671,0.0084887,0.00702317,0.00550485,0.00397277,0.00244427,0.000920929,-0.000605286,-0.00214604,-0.00371072,-0.00529997,-0.00689836,-0.0084664,-0.00993385,-0.0111982,-0.0121233,-0.0118659,0
0,0.0119495,0.0124468,0.011599,0.0104068,0.00899421,0.0074545,0.0058558,0.00423956,0.00262445,0.0010124,-0.00060492,-0.00223994,-0.00390282,-0.00559458,-0.00729906,-0.00897426,-0.0105447,-0.0118991,-0.0128826,-0.0124451,0
0,0.0123673,0.013048,0.0121784,0.0109403,0.00946882,0.00786102,0.00618812,0.0044938,0.00279799,0.00110299,-0.000599828,-0.00232359,-0.00407925,-0.0058682,-0.0076737,-0.00945131,-0.0111205,-0.0125616,-0.0135997,-0.012984,0
0,0.0127491,0.0136095,0.0127222,0.0114423,0.00991691,0.00824628,0.0065045,0.00473734,0.00296591,0.00119291,-0.000590599,-0.0023984,-0.00424221,-0.00612384,-0.00802602,-0.00990208,-0.0116666,-0.0131916,-0.0142808,-0.0134888,0
0,0.0130997,0.0141364,0.0132349,0.0119171,0.010342,0.0086131,0.00680709,0.00497166,0.00312905,0.00128233,-0.000577681,-0.00246543,-0.00439338,-0.00636381,-0.00835899,-0.0103301,-0.012187,-0.0137934,-0.014931,-0.0139642,0
0,0.0134233,0.014633,0.0137204,0.0123678,0.0107468,0.00896372,0.0070976,0.00519793,0.00328806,0.00137141,-0.000561431,-0.00252554,-0.00453413,-0.00658995,-0.00867491,-0.0107382,-0.012685,-0.0143708,-0.0155542,-0.0144142,0
0,0.0137236,0.0151032,0.0141823,0.0127978,0.0111342,0.0093004,0.00737772,0.00541732,0.00344356,0.00146023,-0.000542291,-0.00257969,-0.00466593,-0.00680426,-0.00897628,-0.0111292,-0.0131639,-0.0149273,-0.0161545,-0.0148426,0
0,0.0140017,0.0155484,0.0146216,0.0132079,0.0115048,0.00962372,0.0076479,0.00563013,0.00359575,0.0015489,-0.000520228,-0.00262793,-0.00478892,-0.00700698,-0.00926346,-0.0115038,-0.0136243,-0.0154638,-0.0167326,-0.0152501,0
0,0.0142605,0.0159714,0.015041,0.0136005,0.0118607,0.00993526,0.00790933,0.00583717,0.00374506,0.00163748,-0.000495569,-0.00267097,-0.00490417,-0.00719953,-0.00953819,-0.0118638,-0.0140686,-0.0159829,-0.0172915,-0.0156396,0
0,0.0145018,0.0163742,0.0154423,0.0139771,0.0122031,0.0102361,0.00816279,0.00603897,0.00389176,0.001726,-0.000468515,-0.00270922,-0.00501234,-0.00738277,-0.00980157,-0.0122108,-0.0144982,-0.016486,-0.0178329,-0.0160127,0
0,0.014728,0.0167592,0.0158275,0.0143397,0.0125337,0.0105274,0.00840926,0.00623618,0.0040362,0.00181447,-0.000439358,-0.0027433,-0.00511431,-0.00755792,-0.0100551,-0.0125462,-0.0149152,-0.0169756,-0.0183591,-0.0163718,0
0,0.0149389,0.0171265,0.0161968,0.0146881,0.0128523,0.0108093,0.00864867,0.00642876,0.00417837,0.00190296,-0.000407991,-0.00277303,-0.00520989,-0.00772472,-0.0102984,-0.01287,-0.0153193,-0.0174511,-0.01887,-0.0167166,0
0,0.0151365,0.0174779,0.0165518,0.015024,0.0131604,0.0110827,0.00888184,0.00661727,0.00431856,0.00199148,-0.000374634,-0.0027989,-0.00529979,-0.00788412,-0.0105328,-0.0131835,-0.0157119,-0.0179145,-0.0193674,-0.0170488,0
0,0.0153217,0.0178146,0.0168935,0.0153482,0.0134586,0.0113482,0.0091092,0.00680199,0.00445692,0.00208006,-0.000339413,-0.00282116,-0.0053844,-0.00803665,-0.0107589,-0.0134875,-0.0160941,-0.0183666,-0.0198524,-0.0173696,0
0,0.0154963,0.0181383,0.0172236,0.015662,0.0137481,0.0116068,0.00933145,0.00698338,0.00459368,0.0021687,-0.000302548,-0.00284024,-0.00546437,-0.00818316,-0.0109778,-0.0137831,-0.0164672,-0.0188091,-0.0203266,-0.0176805,0
0,0.0156596,0.0184485,0.0175414,0.0159651,0.0140285,0.0118581,0.00954829,0.00716125,0.00472874,0.0022574,-0.000263909,-0.0028559,-0.00553936,-0.0083232,-0.0111888,-0.0140698,-0.0168305,-0.0192411,-0.0207894,-0.0179808,0
0,0.015813,0.0187466,0.0178483,0.0162585,0.0143007,0.0121029,0.00976027,0.00733595,0.00486228,0.00234617,-0.000223678,-0.00286851,-0.00560987,-0.00845746,-0.0113928,-0.0143486,-0.0171852,-0.0196638,-0.0212419,-0.0182717,0
0,0.0159578,0.0190339,0.0181454,0.0165432,0.0145656,0.0123419,0.00996797,0.00750786,0.00499449,0.002435,-0.000182051,-0.00287843,-0.00567648,-0.00858666,-0.0115908,-0.0146205,-0.0175324,-0.0200786,-0.0216857,-0.0185547,0
