0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.00017104,-0.000144429,0.000216103,0.000939781,0.00201561,0.00342065,0.00512848,0.00711066,0.00933604,0.0117697,0.0143723,0.0171,0.0199051,0.0227381,0.0255499,0.0282961,0.0309418,0.033468,0.0358799,0.0382183,0.0405753,0.0431199,0.0461386,0.0501058,0.055805,0.0645391,0.0784873,0.10124,0.138146,0.193053,0.236737,0
0,3.05095e-06,0.000546949,0.00182939,0.00392082,0.00682134,0.0104968,0.0148957,0.0199551,0.0256024,0.0317552,0.0383207,0.045196,0.0522706,0.0594293,0.0665585,0.073554,0.0803317,0.0868413,0.0930832,0.0991307,0.105159,0.111485,0.118621,0.127345,0.138781,0.154436,0.176024,0.204494,0.236435,0.252559,0.192313,0
0,0.00031289,0.00152739,0.00377288,0.00710971,0.0115392,0.017024,0.023502,0.0308927,0.0391002,0.0480137,0.057508,0.0674438,0.0776704,0.0880299,0.0983642,0.108524,0.118382,0.127848,0.136888,0.145546,0.153969,0.162437,0.171387,0.181416,0.193228,0.207401,0.223711,0.239376,0.245023,0.217949,0.125576,0
0,0.000610256,0.00247066,0.00559675,0.0100024,0.015672,0.0225614,0.0306027,0.0397081,0.0497711,0.0606674,0.0722546,0.084373,0.0968472,0.109491,0.122112,0.134523,0.146552,0.158059,0.168947,0.179186,0.188821,0.197984,0.206878,0.215726,0.224611,0.233109,0.239491,0.239144,0.22216,0.172713,0.0826134,0
0,0.000847438,0.00324427,0.00709584,0.0123559,0.0189798,0.0269111,0.0360773,0.0463885,0.0577363,0.0699929,0.0830097,0.096617,0.110625,0.124826,0.139,0.152925,0.166382,0.17917,0.19112,0.2021,0.212022,0.220834,0.22848,0.234811,0.2394,0.241168,0.237717,0.224312,0.193157,0.135971,0.0570032,0
0,0.0010166,0.00381134,0.00820222,0.0140856,0.0213849,0.0300289,0.0399412,0.0510335,0.0632015,0.0763208,0.0902441,0.104799,0.119786,0.134983,0.150145,0.165013,0.179322,0.19281,0.205225,0.216336,0.225922,0.233759,0.239572,0.242942,0.243128,0.238768,0.227415,0.205071,0.166536,0.108904,0.0414641,0
0,0.00112383,0.00417699,0.00891588,0.0151908,0.0228972,0.0319514,0.0422754,0.0537863,0.0663883,0.0799663,0.0943797,0.109458,0.124998,0.140764,0.156488,0.171877,0.186619,0.200391,0.212866,0.223717,0.232614,0.239197,0.243039,0.243559,0.239882,0.230617,0.213597,0.1858,0.144225,0.0892505,0.0316481,0
0,0.00117818,0.00436007,0.00926286,0.015705,0.0235626,0.032745,0.0431772,0.0547864,0.0674904,0.081188,0.0957505,0.111014,0.126774,0.142785,0.158758,0.174367,0.189254,0.20304,0.21533,0.22572,0.23379,0.23909,0.241102,0.239174,0.232413,0.219547,0.198802,0.168074,0.125986,0.0747737,0.02515,0
0,0.00118726,0.00437942,0.00927227,0.0156668,0.0234305,0.0324736,0.0427307,0.0541445,0.066652,0.0801713,0.0945904,0.109757,0.125469,0.141473,0.157463,0.173082,0.18793,0.201576,0.213568,0.223437,0.230701,0.234853,0.235332,0.231475,0.222444,0.207137,0.184184,0.152235,0.111042,0.0638236,0.0206317,0
0,0.0011558,0.00424817,0.00896599,0.0151064,0.0225394,0.0311852,0.0409954,0.0519349,0.0639655,0.0770306,0.0910403,0.105858,0.121292,0.137083,0.152912,0.168393,0.183091,0.196529,0.208204,0.217597,0.224183,0.227422,0.226743,0.221508,0.210958,0.19418,0.170156,0.138126,0.0986,0.055266,0.0173282,0
0,0.00108577,0.00397302,0.00835661,0.0140425,0.0209142,0.0289111,0.0380092,0.0482022,0.059483,0.0718264,0.0851705,0.0994018,0.114341,0.129734,0.145251,0.160485,0.174968,0.188184,0.199587,0.20862,0.214724,0.217344,0.215915,0.209837,0.198443,0.180988,0.156749,0.125411,0.0879822,0.0483281,0.0147858,0
0,0.000977223,0.00355612,0.00745046,0.012487,0.0185728,0.025675,0.0338006,0.0429782,0.0532377,0.0645907,0.0770104,0.0904129,0.10464,0.11945,0.134508,0.149397,0.163621,0.176632,0.187848,0.196676,0.202537,0.204863,0.203101,0.196693,0.185054,0.167583,0.143796,0.113705,0.0786393,0.0424733,0.0127237,0
0,0.000829458,0.00299846,0.00625342,0.0104532,0.0155375,0.0215074,0.0284069,0.0363036,0.0452689,0.0553569,0.0665822,0.0788983,0.0921784,0.106201,0.120641,0.135076,0.148996,0.161824,0.172949,0.181751,0.187625,0.189996,0.18832,0.182071,0.170731,0.153819,0.131032,0.102625,0.0701254,0.0373169,0.0109594,0
0,0.000642379,0.00230372,0.0047777,0.00796578,0.0118473,0.0164621,0.0218935,0.0282506,0.035649,0.0441894,0.0539339,0.0648823,0.0769496,0.0899477,0.103575,0.117419,0.130963,0.143617,0.154744,0.163695,0.169844,0.172602,0.171424,0.165805,0.155276,0.139443,0.118145,0.0918074,0.0620712,0.032571,0.00936768,0
0,0.000417704,0.00148186,0.00304836,0.00507022,0.007571,0.0106306,0.0143716,0.0189439,0.0245074,0.0312115,0.039171,0.0484409,0.0589901,0.0706802,0.0832504,0.096314,0.109368,0.121818,0.133009,0.142271,0.148947,0.152427,0.152153,0.147622,0.138395,0.12414,0.104796,0.0809058,0.0541623,0.0280109,0.00785785,0
0,0.00016,0.000552195,0.00110851,0.00184011,0.00281612,0.00415457,0.00601319,0.00857851,0.0120517,0.0166303,0.0224852,0.0297345,0.0384149,0.0484553,0.0596568,0.071683,0.0840645,0.0962202,0.107492,0.117185,0.124615,0.129134,0.130159,0.127169,0.119731,0.107549,0.0906298,0.0695895,0.0461217,0.0234525,0.00636052,0
0,-0.000122611,-0.000454724,-0.000977435,-0.00161833,-0.00226504,-0.00276732,-0.00293998,-0.0025681,-0.00141615,0.00075755,0.0041806,0.00904046,0.0154545,0.0234389,0.0328817,0.0435249,0.054961,0.0666472,0.0779367,0.0881225,0.0964848,0.102333,0.105033,0.104031,0.0988734,0.0892759,0.0752799,0.0575365,0.0376972,0.0187386,0.00481996,0
0,-0.000418179,-0.00149656,-0.0031232,-0.00516569,-0.00747474,-0.00987758,-0.0121731,-0.01413,-0.0154896,-0.0159742,-0.0153034,-0.0132172,-0.00950694,-0.00404974,0.00315687,0.0119666,0.0220693,0.0329937,0.0441308,0.0547755,0.064177,0.0715899,0.0763164,0.0777403,0.0753652,0.0688901,0.0583607,0.0444248,0.0286501,0.0137286,0.00318918,0
0,-0.000711172,-0.00252027,-0.00522295,-0.0086331,-0.0125747,-0.0168652,-0.0213026,-0.0256546,-0.0296546,-0.0330023,-0.0353735,-0.036439,-0.0358928,-0.0334891,-0.0290841,-0.0226755,-0.0144336,-0.00471437,0.00594995,0.0168834,0.0273174,0.0364496,0.0435019,0.0477729,0.0486946,0.0459179,0.0394591,0.0299222,0.0187448,0.00829069,0.00142642,0
0,-0.000983309,-0.00346496,-0.0071569,-0.0118307,-0.0172968,-0.0233784,-0.0298887,-0.0366133,-0.0432963,-0.0496336,-0.0552736,-0.0598284,-0.0628978,-0.0641045,-0.0631409,-0.0598204,-0.0541251,-0.046241,-0.0365694,-0.0257107,-0.0144208,-0.00354723,0.00604423,0.0135449,0.0182834,0.0198256,0.0181167,0.0136688,0.00773484,0.00229238,-0.000508268,0
0,-0.00121496,-0.0042664,-0.00879979,-0.0145602,-0.0213603,-0.0290444,-0.0374584,-0.0464246,-0.0557198,-0.0650594,-0.0740883,-0.0823817,-0.08946,-0.0948191,-0.0979767,-0.0985326,-0.096233,-0.0910307,-0.0831242,-0.0729685,-0.0612488,-0.0488208,-0.0366268,-0.0255957,-0.0165354,-0.0100104,-0.00620119,-0.00474951,-0.00465788,-0.00441197,-0.00265774,0
0,-0.00138705,-0.00486296,-0.010032,-0.0166322,-0.024494,-0.0334976,-0.043537,-0.0544892,-0.0661858,-0.0783887,-0.09077,-0.102901,-0.114254,-0.12422,-0.132152,-0.137424,-0.139508,-0.138059,-0.132988,-0.124509,-0.113139,-0.0996677,-0.0850647,-0.0703689,-0.0565485,-0.0443523,-0.0341589,-0.0258502,-0.0187802,-0.0120035,-0.00507569,0
0,-0.0014832,-0.00520232,-0.0107521,-0.0178847,-0.0264628,-0.0364137,-0.0476907,-0.0602396,-0.0739665,-0.0887066,-0.104195,-0.120041,-0.135718,-0.150557,-0.163784,-0.174562,-0.182078,-0.185642,-0.18479,-0.179373,-0.16961,-0.156089,-0.1397,-0.121528,-0.102693,-0.0841759,-0.0666447,-0.0503437,-0.0351178,-0.0207412,-0.00784182,0
0,-0.00149193,-0.00524827,-0.0108898,-0.0182035,-0.0270959,-0.0375473,-0.0495751,-0.0632012,-0.0784193,-0.0951602,-0.113256,-0.132405,-0.152137,-0.171799,-0.190554,-0.207419,-0.221324,-0.231224,-0.236219,-0.235681,-0.229365,-0.217461,-0.200591,-0.179727,-0.156051,-0.130769,-0.10493,-0.0793024,-0.0544324,-0.0310465,-0.0110924,0
0,-0.00140848,-0.00498655,-0.0104172,-0.0175408,-0.026314,-0.0367699,-0.0489867,-0.0630601,-0.0790743,-0.0970682,-0.116997,-0.13869,-0.161803,-0.185779,-0.209827,-0.232915,-0.253818,-0.271193,-0.283704,-0.290174,-0.289736,-0.281954,-0.2669,-0.245143,-0.217676,-0.185787,-0.150898,-0.114466,-0.0780378,-0.0436803,-0.0150855,0
0,-0.00123606,-0.0044292,-0.00935767,-0.0159292,-0.0241512,-0.034102,-0.0459088,-0.0597286,-0.0757256,-0.0940437,-0.114771,-0.137895,-0.163251,-0.190466,-0.218905,-0.247643,-0.275452,-0.300846,-0.322167,-0.337722,-0.345954,-0.345611,-0.335896,-0.316564,-0.287958,-0.251011,-0.207231,-0.158722,-0.108343,-0.0601312,-0.0203509,0
0,-0.000986463,-0.00361703,-0.00779127,-0.013491,-0.020769,-0.0297349,-0.0405455,-0.0533962,-0.0685082,-0.0861095,-0.106407,-0.129548,-0.15557,-0.184338,-0.215483,-0.248333,-0.281866,-0.314691,-0.345075,-0.371021,-0.390403,-0.401136,-0.401355,-0.389589,-0.364919,-0.32714,-0.276995,-0.216555,-0.149814,-0.0834904,-0.028069,0
