0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4.0684e-06,-0.00221611,-0.00462946,-0.00677886,-0.00852243,-0.00973964,-0.0103095,-0.0101834,-0.00951024,-0.00883057,-0.00943115,-0.014001,-0.0270413,-0.0496266,-0.0424992,0.215539,1
0,-0.0019495,-0.00860877,-0.0155024,-0.021745,-0.0269037,-0.0306025,-0.0324842,-0.0323648,-0.0305032,-0.0279442,-0.0268852,-0.0308213,-0.0428762,-0.0546688,0.00164205,0.385542,1
0,-0.00548147,-0.0179399,-0.0300968,-0.0410682,-0.0502346,-0.0569336,-0.060458,-0.0602904,-0.056499,-0.0501646,-0.0436104,-0.0398805,-0.0393588,-0.0254374,0.0813126,0.500468,1
0,-0.00980789,-0.0286782,-0.04623,-0.0619675,-0.0752723,-0.0852092,-0.0905874,-0.0902973,-0.083865,-0.0720091,-0.0567976,-0.040647,-0.0219032,0.0203359,0.164327,0.583813,1
0,-0.0142379,-0.0393601,-0.0619591,-0.0822018,-0.0996379,-0.113071,-0.120674,-0.120454,-0.111051,-0.0925553,-0.0667438,-0.0357591,0.00295685,0.0713866,0.241258,0.648027,1
0,-0.0181728,-0.0486106,-0.0754617,-0.0997343,-0.121266,-0.138605,-0.149132,-0.149676,-0.137635,-0.112245,-0.0750668,-0.0284431,0.0300902,0.121696,0.309707,0.699016,1
0,-0.0210307,-0.0551144,-0.0849992,-0.1126,-0.138117,-0.159869,-0.174359,-0.176977,-0.163515,-0.132038,-0.0838649,-0.0219007,0.0554874,0.167491,0.368674,0.739525,1
0,-0.022253,-0.0577055,-0.0890403,-0.118976,-0.148111,-0.174649,-0.194282,-0.200862,-0.188235,-0.152807,-0.0953147,-0.0193004,0.0755139,0.205581,0.416868,0.770471,1
0,-0.0214228,-0.0556075,-0.086538,-0.117417,-0.149261,-0.18041,-0.206085,-0.218809,-0.210316,-0.174715,-0.111316,-0.0238225,0.0864055,0.232474,0.452123,0.791492,1
0,-0.0184519,-0.0487613,-0.0772918,-0.107244,-0.14005,-0.174573,-0.206238,-0.226918,-0.226503,-0.1963,-0.132811,-0.038496,0.0839474,0.243786,0.471039,0.801284,1
0,-0.0137533,-0.0380786,-0.0622928,-0.0890494,-0.120111,-0.155273,-0.191078,-0.219996,-0.231124,-0.213064,-0.158195,-0.0653402,0.0633773,0.233506,0.46832,0.797987,1
0,-0.00827641,-0.0254714,-0.0438753,-0.0651542,-0.0911717,-0.122792,-0.15845,-0.192775,-0.216106,-0.215942,-0.180488,-0.102434,0.020722,0.193352,0.434978,0.778934,1
0,-0.00331671,-0.0135132,-0.025456,-0.0396947,-0.0578105,-0.0813311,-0.110611,-0.143468,-0.173875,-0.191598,-0.183646,-0.137087,-0.0409659,0.115925,0.35707,0.733464,1
0,-9.88855e-05,-0.00468627,-0.010681,-0.0178448,-0.0271323,-0.0398874,-0.0573088,-0.07977,-0.105747,-0.130541,-0.145512,-0.138309,-0.0931,0.0125778,0.219933,0.621091,1
0,0.000779824,-0.000378116,-0.00209797,-0.00403346,-0.00649996,-0.0100522,-0.0153581,-0.0231381,-0.0340005,-0.0479594,-0.0634205,-0.0757588,-0.076107,-0.0492123,0.0430439,0.365978,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
