0.000332785,0.000332785,0.000334976,0.000341917,0.000352107,0.00035985,0.000355703,0.000332195,0.000289156,0.000234079,0.000177761,0.000129592,9.46244e-05,7.34312e-05,6.39178e-05,6.38598e-05,7.11928e-05,8.39233e-05,9.18895e-05,0.000122843,-5.00855e-05,-0
0.000332785,0.000332785,0.000334976,0.000341917,0.000352107,0.00035985,0.000355703,0.000332195,0.000289156,0.000234079,0.000177761,0.000129592,9.46244e-05,7.34312e-05,6.39178e-05,6.38598e-05,7.11928e-05,8.39233e-05,9.18895e-05,0.000122843,-5.00855e-05,-5.00855e-05
0.000330325,0.000330325,0.000332111,0.000337425,0.000344966,0.000349018,0.000340327,0.000312165,0.00026536,0.000208077,0.000151337,0.00010456,7.28964e-05,5.7099e-05,5.48003e-05,6.27135e-05,7.66181e-05,9.37449e-05,9.85118e-05,0.000122916,0.000160627,0.000160627
0.000324053,0.000324053,0.000326323,0.000330629,0.00033425,0.000330011,0.000309002,0.000267065,0.00020823,0.000142687,8.20573e-05,3.56591e-05,8.66682e-06,2.21324e-06,1.41863e-05,4.08906e-05,7.74674e-05,0.000122184,0.000171931,0.000232033,0.000295132,0.000295132
0.000315454,0.000315454,0.000318875,0.000321309,0.000316185,0.000294778,0.000250897,0.000186005,0.000109111,3.25366e-05,-3.23145e-05,-7.72507e-05,-9.77761e-05,-9.26446e-05,-6.31708e-05,-1.24184e-05,5.52399e-05,0.00013615,0.000224979,0.000312685,0.000375244,0.000375244
0.000304787,0.000304787,0.000309282,0.000306458,0.000285121,0.000236968,0.00016205,6.97152e-05,-2.61045e-05,-0.000112367,-0.000179413,-0.000221244,-0.00023461,-0.000218407,-0.000173108,-0.000101002,-6.34435e-06,0.000103946,0.000218401,0.000317625,0.00038029,0.00038029
0.000291804,0.000291804,0.000296087,0.000282645,0.000237692,0.000156971,4.95481e-05,-6.73712e-05,-0.000177139,-0.00026838,-0.000334621,-0.000372542,-0.000380216,-0.000356675,-0.000301608,-0.000216531,-0.000105708,2.12438e-05,0.000148303,0.000250314,0.000314465,0.000314465
0.000278094,0.000278094,0.000279083,0.000250035,0.000177565,6.47094e-05,-6.99609e-05,-0.000203552,-0.000319831,-0.000411067,-0.000474421,-0.000508882,-0.000513533,-0.000487503,-0.000429929,-0.000341624,-0.000226527,-9.54103e-05,3.36658e-05,0.000133465,0.000198079,0.000198079
0.000268373,0.000268373,0.000262025,0.000214407,0.000115062,-2.4888e-05,-0.00017872,-0.00032077,-0.000437775,-0.000526323,-0.000586523,-0.000618777,-0.000622763,-0.000597786,-0.000542887,-0.000458494,-0.000348048,-0.00022217,-9.90332e-05,-5.32548e-06,5.79951e-05,5.79951e-05
0.00026704,0.00026704,0.000251209,0.000185032,6.25025e-05,-9.82676e-05,-0.000264282,-0.000409497,-0.000524811,-0.000610584,-0.000668681,-0.000700057,-0.000704697,-0.000682225,-0.000632039,-0.000554647,-0.000453185,-0.000337519,-0.000224899,-0.000139877,-8.04825e-05,-8.04825e-05
0.000276475,0.000276475,0.000252107,0.000170689,2.99854e-05,-0.000146338,-0.000320472,-0.000467061,-0.000580984,-0.000665312,-0.000722675,-0.000754107,-0.000759766,-0.000739671,-0.000693825,-0.000623197,-0.000531047,-0.000426646,-0.000326156,-0.000251142,-0.000196936,-0.000196936
0.000299568,0.000299568,0.000269134,0.000177515,2.37574e-05,-0.0001645,-0.000345491,-0.000494159,-0.000608273,-0.000692689,-0.000750361,-0.000782292,-0.000788738,-0.000770052,-0.000726857,-0.000660768,-0.000575583,-0.000480534,-0.00039109,-0.000325683,-0.000277785,-0.000277785
0.000337932,0.000337932,0.000303934,0.000207443,4.58542e-05,-0.000151518,-0.000339668,-0.000492332,-0.000608501,-0.000694225,-0.000752808,-0.000785309,-0.000791999,-0.000773397,-0.000730599,-0.000665903,-0.00058402,-0.000494892,-0.000414088,-0.000357209,-0.00031485,-0.00031485
