0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000118925,0.000602818,0.00105993,0.00125093,0.00111731,0.00068275,-8.0222e-05,-0.00133851,-0.00334493,-0.00621899,-0.00969522,-0.0131297,-0.0158072,-0.0171868,-0.0168583,-0.0144883,-0.00985444,-0.00292085,0.0061119,0.0168233,0.0286417,0.0409296,0.0530611,0.0644779,0.0747207,0.0834384,0.0903827,0.095392,0.098374,0.0992829,0.0981264,0.0949684,0.0898855,0.083001,0.0745011,0.0646421,0.053769,0.0423725,0.0311377,0.0209031,0.0124814,0.00633099,0.0022938,-0.000253917,-0.00194958,-0.00315815,-0.00399488,-0.00448684,-0.00473714,-0.00493438,-0.00513258,-0.00521871,-0.00524205,-0.00559362,-0.00688574,-0.00973339,-0.0145285,-0.0208379,-0.0265637,-0.0281669,-0.0217211,5.8434e-05,0.0693707,0
0,0.000414313,0.00122626,0.00185688,0.00189995,0.00112169,-0.000605269,-0.00338579,-0.00723077,-0.011788,-0.0162302,-0.0195571,-0.0210143,-0.0202111,-0.0169576,-0.0112293,-0.00298518,0.00775407,0.0207836,0.0357041,0.0519666,0.0689442,0.0860056,0.102574,0.118162,0.132391,0.144982,0.155751,0.164585,0.171421,0.176232,0.179,0.179665,0.178204,0.174601,0.168848,0.160956,0.150974,0.138983,0.125089,0.109453,0.0923641,0.0743918,0.0565111,0.0399709,0.0259136,0.0149666,0.0069967,0.00131363,-0.00283469,-0.00596802,-0.00828322,-0.00985861,-0.0110746,-0.0127526,-0.0158572,-0.0207701,-0.0266097,-0.0311139,-0.0313794,-0.0250639,-0.0111598,0.00970203,0.0594655,0
0,0.000314156,0.000775581,0.000877756,0.000272076,-0.00127918,-0.00388034,-0.00737698,-0.0111994,-0.0143844,-0.0158827,-0.014974,-0.0114526,-0.00545113,0.00282508,0.0135428,0.026796,0.0423893,0.0598451,0.0784991,0.097627,0.116549,0.134691,0.151615,0.167016,0.180707,0.192598,0.202672,0.210957,0.217506,0.222382,0.225641,0.227363,0.227588,0.22632,0.223528,0.219143,0.213059,0.205122,0.195121,0.18282,0.168031,0.150749,0.131267,0.110183,0.0883383,0.0668151,0.046936,0.0299629,0.0165904,0.00670013,-0.000466667,-0.0057502,-0.00965751,-0.0127462,-0.0158115,-0.019135,-0.021729,-0.0218052,-0.0179994,-0.00997336,0.00429888,0.0313489,0.0349722,0
0,-6.98452e-05,-0.000355397,-0.00109176,-0.00241445,-0.0043669,-0.00680238,-0.00922429,-0.010786,-0.0105591,-0.00790723,-0.00268717,0.00488086,0.0147533,0.0274096,0.043105,0.0615617,0.0820123,0.103449,0.124874,0.145456,0.164601,0.181942,0.197308,0.210667,0.222083,0.231678,0.239602,0.246011,0.251051,0.254846,0.257493,0.259051,0.25956,0.259038,0.25748,0.254847,0.251059,0.245976,0.239388,0.231019,0.220564,0.207746,0.192373,0.174369,0.153823,0.13109,0.10694,0.082602,0.0596203,0.039488,0.0230364,0.0102418,0.000834284,-0.00534799,-0.00889752,-0.0106868,-0.010955,-0.00943526,-0.00609235,-0.000670794,0.00880183,0.0234642,0.0262471,0
0,-0.000551434,-0.00163886,-0.00313106,-0.00488165,-0.00666899,-0.00809165,-0.00851792,-0.00721764,-0.00364701,0.00234948,0.0106339,0.0215724,0.0360678,0.0545321,0.0763842,0.1003,0.124727,0.148288,0.169981,0.189221,0.205783,0.219714,0.231227,0.240618,0.248208,0.254302,0.259171,0.263046,0.266113,0.268512,0.270342,0.271656,0.272464,0.27275,0.272471,0.271554,0.269898,0.267359,0.263751,0.258837,0.25235,0.243999,0.233486,0.220512,0.204797,0.186156,0.164624,0.140605,0.115003,0.0892254,0.0649065,0.0434107,0.0255535,0.012056,0.00374838,0.000220406,-0.000386347,0.000398736,0.00195445,0.00525227,0.0119925,0.0216526,0.0213709,0
0,-0.000942198,-0.00259548,-0.00450701,-0.00630022,-0.00754186,-0.0077051,-0.0062221,-0.00263194,0.0032841,0.0116533,0.0234236,0.0399882,0.0616911,0.0873177,0.114753,0.141822,0.166808,0.188625,0.206796,0.221318,0.232516,0.240893,0.247017,0.251434,0.254616,0.256945,0.258712,0.26013,0.26135,0.262476,0.263568,0.264663,0.265759,0.266833,0.267831,0.268673,0.269242,0.269385,0.268904,0.267563,0.265094,0.2612,0.255564,0.247842,0.237672,0.224689,0.208588,0.189222,0.166745,0.141778,0.115482,0.089424,0.0651989,0.0442025,0.0278442,0.017286,0.0120796,0.0101422,0.00996447,0.0117369,0.0155968,0.0197743,0.0174965,0
0,-0.00113573,-0.00300484,-0.00496687,-0.00651385,-0.00711977,-0.00625956,-0.00348641,0.00153309,0.00932641,0.0216105,0.0403328,0.0654653,0.0948094,0.125308,0.154204,0.179573,0.200406,0.216461,0.22804,0.235779,0.240468,0.242916,0.243862,0.243913,0.243528,0.243023,0.242596,0.242361,0.242375,0.242666,0.243249,0.244129,0.245318,0.246811,0.248588,0.250608,0.252795,0.255036,0.257171,0.258991,0.260236,0.260597,0.259726,0.257236,0.25271,0.245712,0.235817,0.222651,0.205972,0.185799,0.162575,0.137287,0.111408,0.086615,0.0645633,0.0468158,0.0343463,0.0267951,0.0230601,0.0218902,0.0215513,0.0199807,0.0140989,0
0,-0.00115252,-0.00296565,-0.00473875,-0.00593266,-0.00602969,-0.00454459,-0.000979215,0.00559024,0.0177718,0.0382184,0.0663841,0.0988874,0.131677,0.161483,0.186303,0.205332,0.218669,0.226986,0.231243,0.232486,0.231707,0.229758,0.227311,0.224842,0.222644,0.220859,0.219527,0.218629,0.218126,0.217982,0.218183,0.218734,0.219665,0.221014,0.222815,0.225089,0.227836,0.231021,0.234567,0.238343,0.242156,0.245745,0.248777,0.250848,0.251499,0.250223,0.246501,0.239829,0.229769,0.216022,0.198542,0.177692,0.154366,0.129958,0.106123,0.0845309,0.0666103,0.0530937,0.0435817,0.0368119,0.0303093,0.0218282,0.0111796,0
0,-0.00109077,-0.00274495,-0.00427939,-0.00518269,-0.00495438,-0.00297444,0.00193871,0.0131189,0.0342745,0.0645399,0.0993493,0.133664,0.163745,0.187556,0.204533,0.215137,0.220422,0.221672,0.220164,0.217019,0.213139,0.209185,0.205586,0.202561,0.20017,0.198358,0.197018,0.196036,0.195325,0.19484,0.19458,0.194579,0.1949,0.195619,0.19682,0.198581,0.200965,0.204014,0.207736,0.212094,0.216997,0.222282,0.2277,0.232914,0.237489,0.240904,0.242578,0.241902,0.238289,0.231233,0.220386,0.205668,0.187406,0.166437,0.144057,0.121799,0.101144,0.0831573,0.068017,0.0546657,0.0410714,0.0253295,0.00918038,0
0,-0.00104335,-0.00257853,-0.00395226,-0.00466042,-0.00405811,-0.000867869,0.0083426,0.0287676,0.0598902,0.0961196,0.131425,0.161575,0.184466,0.199714,0.208072,0.210917,0.209831,0.206313,0.201606,0.196633,0.192007,0.188065,0.184926,0.182546,0.180779,0.179435,0.178332,0.177335,0.176375,0.175442,0.174576,0.173853,0.173364,0.173217,0.173521,0.174388,0.175916,0.178195,0.181292,0.185246,0.190054,0.195657,0.201925,0.208635,0.215457,0.221948,0.227555,0.231639,0.233518,0.232528,0.228093,0.219817,0.207583,0.191678,0.172855,0.152249,0.131134,0.110579,0.0910382,0.0719745,0.0520583,0.029864,0.00849304,0
0,-0.00104664,-0.00255042,-0.00382715,-0.00424054,-0.00259073,0.00398809,0.021998,0.0525527,0.0893939,0.12543,0.155809,0.178246,0.192423,0.199274,0.200403,0.19764,0.192704,0.18698,0.181437,0.17664,0.172823,0.169987,0.167985,0.166589,0.165548,0.164629,0.163655,0.162524,0.161213,0.159762,0.15825,0.156781,0.15547,0.154435,0.153797,0.153674,0.154183,0.155435,0.157531,0.160556,0.16457,0.169595,0.175599,0.182474,0.19002,0.197921,0.205737,0.212901,0.21874,0.222519,0.223511,0.221074,0.21475,0.204369,0.190139,0.172674,0.152862,0.131606,0.109479,0.0864593,0.0618472,0.0347793,0.00916073,0
0,-0.00107721,-0.00258246,-0.00367136,-0.00331647,0.000709518,0.0146067,0.0429175,0.079541,0.116225,0.147228,0.169862,0.18372,0.189809,0.189889,0.185998,0.180072,0.173672,0.167844,0.163131,0.159672,0.157348,0.155903,0.155041,0.154475,0.153955,0.15328,0.152314,0.150997,0.149343,0.147425,0.145346,0.143227,0.141186,0.139341,0.13781,0.13671,0.136157,0.136275,0.137185,0.139008,0.141852,0.1458,0.15089,0.157101,0.164332,0.172384,0.180945,0.189575,0.197701,0.204631,0.209594,0.211811,0.210577,0.205366,0.195925,0.182353,0.165082,0.144735,0.121882,0.0968089,0.069469,0.0393946,0.0108486,0
0,-0.00107848,-0.0025055,-0.00310943,-0.00109972,0.00770428,0.0317128,0.0670007,0.104215,0.136339,0.159923,0.174237,0.18024,0.179812,0.175196,0.168567,0.161693,0.155732,0.151224,0.148226,0.146504,0.145699,0.145443,0.145424,0.145396,0.145177,0.14463,0.143659,0.142223,0.140344,0.138099,0.135599,0.132967,0.13032,0.127766,0.125408,0.123353,0.121711,0.120611,0.120192,0.120612,0.122026,0.124576,0.128364,0.133433,0.139752,0.147199,0.155554,0.164486,0.173543,0.182139,0.189566,0.195026,0.197694,0.196806,0.191766,0.182238,0.168212,0.149975,0.127977,0.102652,0.0743631,0.0431105,0.0130066,0
0,-0.000998711,-0.00215104,-0.00179092,0.00280551,0.0201299,0.0523503,0.089635,0.123286,0.148626,0.164256,0.17089,0.170454,0.165412,0.158233,0.150947,0.144874,0.140579,0.138046,0.13693,0.136777,0.137154,0.137714,0.138211,0.138487,0.138445,0.138009,0.137111,0.1357,0.133774,0.131387,0.128637,0.125644,0.122519,0.119361,0.116257,0.113295,0.110575,0.108221,0.106387,0.105258,0.105038,0.105924,0.108087,0.11164,0.11662,0.122973,0.13054,0.139064,0.148174,0.157383,0.16608,0.173527,0.178893,0.181309,0.179965,0.17421,0.163666,0.148279,0.128298,0.104161,0.076449,0.0454939,0.0151211,0
0,-0.000831401,-0.0014556,0.000550719,0.00989434,0.03653,0.0727321,0.107962,0.135769,0.153659,0.161805,0.162003,0.156883,0.149242,0.141469,0.13514,0.130919,0.128739,0.128144,0.128581,0.129562,0.130709,0.131762,0.13256,0.133024,0.133124,0.132838,0.13212,0.1309,0.129126,0.1268,0.123988,0.120797,0.117337,0.113704,0.109976,0.106223,0.102528,0.099002,0.095798,0.0931107,0.0911685,0.0902134,0.0904754,0.092145,0.0953468,0.100116,0.106379,0.113948,0.122518,0.131663,0.140841,0.149383,0.1565,0.161312,0.162909,0.160454,0.153297,0.141092,0.123852,0.101915,0.0759263,0.046429,0.0167967,0
0,-0.000610491,-0.000508753,0.00347924,0.0211703,0.0540216,0.0902265,0.120917,0.141956,0.152624,0.154327,0.14969,0.141788,0.133427,0.126582,0.122141,0.120071,0.11982,0.120719,0.122206,0.123881,0.125479,0.126832,0.127843,0.128476,0.128739,0.128651,0.128194,0.127296,0.125853,0.123797,0.121129,0.117926,0.114298,0.11035,0.106164,0.101804,0.0973362,0.0928504,0.0884783,0.0844001,0.0808398,0.0780507,0.0762953,0.0758237,0.0768492,0.0795205,0.083891,0.089892,0.0973161,0.105812,0.11489,0.12392,0.132146,0.138694,0.142621,0.142984,0.138962,0.129982,0.115835,0.0967065,0.073197,0.0459651,0.0178524,0
0,-0.000333062,0.00107134,0.00853138,0.0346313,0.0701676,0.103618,0.128476,0.142648,0.146869,0.143528,0.135814,0.126923,0.119323,0.114303,0.112,0.111833,0.113012,0.11487,0.116957,0.119006,0.120862,0.122428,0.123643,0.12448,0.124952,0.125099,0.124938,0.124422,0.123431,0.121821,0.119509,0.116507,0.112906,0.108828,0.104376,0.0996281,0.094642,0.0894849,0.0842556,0.0790988,0.0742071,0.0698126,0.0661737,0.063561,0.062243,0.0624656,0.0644202,0.0682027,0.0737713,0.0809165,0.0892464,0.0981889,0.107004,0.114809,0.120617,0.12341,0.122243,0.116376,0.105413,0.0893762,0.0687684,0.0442992,0.0182614,0
