1.96889e-05,1.96889e-05,2.01e-05,2.08572e-05,2.17471e-05,2.2585e-05,2.32212e-05,2.35305e-05,2.34047e-05,2.27477e-05,2.14751e-05,1.95149e-05,1.68098e-05,1.33196e-05,9.02383e-06,3.92347e-06,-1.95903e-06,-8.58129e-06,-1.58853e-05,-2.38046e-05,-3.22757e-05,-4.12544e-05,-5.07423e-05,-6.08291e-05,-7.17701e-05,-8.41346e-05,-9.91105e-05,-0.000119158,-0.000149485,-0.000201574,-0.000301886,-0.000510531,-0.000949804,-0
1.96889e-05,1.96889e-05,2.01e-05,2.08572e-05,2.17471e-05,2.2585e-05,2.32212e-05,2.35305e-05,2.34047e-05,2.27477e-05,2.14751e-05,1.95149e-05,1.68098e-05,1.33196e-05,9.02383e-06,3.92347e-06,-1.95903e-06,-8.58129e-06,-1.58853e-05,-2.38046e-05,-3.22757e-05,-4.12544e-05,-5.07423e-05,-6.08291e-05,-7.17701e-05,-8.41346e-05,-9.91105e-05,-0.000119158,-0.000149485,-0.000201574,-0.000301886,-0.000510531,-0.000949804,-0.000949804
1.9334e-05,1.9334e-05,1.97236e-05,2.03152e-05,2.09692e-05,2.15475e-05,2.19246e-05,2.19878e-05,2.16354e-05,2.07757e-05,1.9328e-05,1.72232e-05,1.4407e-05,1.08411e-05,6.50622e-06,1.40237e-06,-4.45116e-06,-1.10184e-05,-1.82521e-05,-2.61016e-05,-3.45263e-05,-4.35137e-05,-5.31074e-05,-6.34512e-05,-7.48616e-05,-8.79553e-05,-0.000103878,-0.000124708,-0.000154117,-0.000198108,-0.000264221,-0.000352154,-0.000395143,-0.000395143
1.862e-05,1.862e-05,1.91314e-05,1.97009e-05,2.02508e-05,2.06842e-05,2.09009e-05,2.08029e-05,2.02968e-05,1.92959e-05,1.7722e-05,1.55083e-05,1.26013e-05,8.9642e-06,4.57806e-06,-5.56511e-07,-6.4201e-06,-1.29771e-05,-2.01808e-05,-2.7982e-05,-3.63405e-05,-4.5242e-05,-5.47203e-05,-6.48892e-05,-7.59878e-05,-8.8449e-05,-0.000102996,-0.000120758,-0.000143277,-0.000171939,-0.000205202,-0.000228551,-0.000186383,-0.000186383
1.7788e-05,1.7788e-05,1.84714e-05,1.90947e-05,1.96221e-05,1.99873e-05,2.01113e-05,1.99096e-05,1.92967e-05,1.81904e-05,1.65149e-05,1.42042e-05,1.12055e-05,7.48239e-06,3.01742e-06,-2.18628e-06,-8.10502e-06,-1.46966e-05,-2.19045e-05,-2.96655e-05,-3.79187e-05,-4.66179e-05,-5.57456e-05,-6.53294e-05,-7.54589e-05,-8.63039e-05,-9.81234e-05,-0.000111232,-0.000125796,-0.000141061,-0.000152895,-0.000147574,-9.73656e-05,-9.73656e-05
1.70064e-05,1.70064e-05,1.7856e-05,1.85604e-05,1.91061e-05,1.94463e-05,1.9517e-05,1.92439e-05,1.85482e-05,1.73509e-05,1.55779e-05,1.31633e-05,1.00545e-05,6.21572e-06,1.63187e-06,-3.68912e-06,-9.71514e-06,-1.63909e-05,-2.36409e-05,-3.13749e-05,-3.94952e-05,-4.79035e-05,-5.6509e-05,-6.52327e-05,-7.40082e-05,-8.27749e-05,-9.14562e-05,-9.98939e-05,-0.000107638,-0.000113297,-0.000112846,-9.69555e-05,-5.37374e-05,-5.37374e-05
1.638e-05,1.638e-05,1.73631e-05,1.81446e-05,1.87197e-05,1.90517e-05,1.90854e-05,1.87531e-05,1.79802e-05,1.66899e-05,1.48082e-05,1.22692e-05,9.01959e-06,5.02452e-06,2.71964e-07,-5.22328e-06,-1.14172e-05,-1.82361e-05,-2.55784e-05,-3.33184e-05,-4.13112e-05,-4.93982e-05,-5.74105e-05,-6.517e-05,-7.24852e-05,-7.9142e-05,-8.48846e-05,-8.93635e-05,-9.1974e-05,-9.1387e-05,-8.45537e-05,-6.59508e-05,-3.0774e-05,-3.0774e-05
1.59674e-05,1.59674e-05,1.70413e-05,1.78781e-05,1.84742e-05,1.8796e-05,1.87921e-05,1.83982e-05,1.75414e-05,1.61451e-05,1.41346e-05,1.14422e-05,8.01384e-06,3.81504e-06,-1.1626e-06,-6.89601e-06,-1.33267e-05,-2.0359e-05,-2.78604e-05,-3.56647e-05,-4.35765e-05,-5.1376e-05,-5.8824e-05,-6.56638e-05,-7.16218e-05,-7.64063e-05,-7.97019e-05,-8.11401e-05,-8.01867e-05,-7.58274e-05,-6.60388e-05,-4.77691e-05,-1.91207e-05,-1.91207e-05
1.57994e-05,1.57994e-05,1.69192e-05,1.77807e-05,1.83773e-05,1.86749e-05,1.86224e-05,1.81555e-05,1.72008e-05,1.56802e-05,1.35162e-05,1.06385e-05,6.9905e-06,2.53771e-06,-2.72482e-06,-8.76508e-06,-1.55086e-05,-2.28352e-05,-3.05791e-05,-3.85315e-05,-4.64465e-05,-5.40482e-05,-6.10392e-05,-6.71078e-05,-7.19374e-05,-7.52153e-05,-7.664e-05,-7.59091e-05,-7.26422e-05,-6.6175e-05,-5.52878e-05,-3.83647e-05,-1.46536e-05,-1.46536e-05
1.58906e-05,1.58906e-05,1.70131e-05,1.78649e-05,1.84358e-05,1.86889e-05,1.8571e-05,1.80157e-05,1.69468e-05,1.52825e-05,1.29407e-05,9.84635e-06,5.939e-06,1.18257e-06,-4.42514e-06,-1.08433e-05,-1.79807e-05,-2.56917e-05,-3.37757e-05,-4.19812e-05,-5.00141e-05,-5.75486e-05,-6.42416e-05,-6.97472e-05,-7.37344e-05,-7.59045e-05,-7.60073e-05,-7.38365e-05,-6.91756e-05,-6.16589e-05,-5.06238e-05,-3.52549e-05,-1.5247e-05,-1.5247e-05
1.62477e-05,1.62477e-05,1.73315e-05,1.8139e-05,1.86562e-05,1.88427e-05,1.86417e-05,1.79827e-05,1.67848e-05,1.49601e-05,1.242e-05,9.08221e-06,4.88017e-06,-2.25704e-07,-6.23639e-06,-1.31031e-05,-2.07181e-05,-2.89096e-05,-3.7442e-05,-4.60214e-05,-5.43077e-05,-6.19313e-05,-6.85134e-05,-7.36888e-05,-7.71301e-05,-7.85708e-05,-7.78243e-05,-7.47817e-05,-6.93685e-05,-6.14456e-05,-5.07155e-05,-3.6811e-05,-1.96179e-05,-1.96179e-05
1.68724e-05,1.68724e-05,1.78782e-05,1.86083e-05,1.90452e-05,1.91446e-05,1.8845e-05,1.80705e-05,1.67334e-05,1.4738e-05,1.19861e-05,8.38566e-06,3.8614e-06,-1.63246e-06,-8.09799e-06,-1.548e-05,-2.36551e-05,-3.24258e-05,-4.15207e-05,-5.0604e-05,-5.92913e-05,-6.71729e-05,-7.3841e-05,-7.892e-05,-8.20947e-05,-8.31374e-05,-8.19236e-05,-7.84292e-05,-7.26913e-05,-6.4732e-05,-5.44909e-05,-4.1867e-05,-2.68617e-05,-2.68617e-05
1.77618e-05,1.77618e-05,1.86519e-05,1.92743e-05,1.96078e-05,1.96037e-05,1.91952e-05,1.82997e-05,1.68209e-05,1.46528e-05,1.16855e-05,7.81432e-06,2.9517e-06,-2.95753e-06,-9.91956e-06,-1.78753e-05,-2.66873e-05,-3.61326e-05,-4.59045e-05,-5.56244e-05,-6.48638e-05,-7.31742e-05,-8.0122e-05,-8.53237e-05,-8.84796e-05,-8.93985e-05,-8.80104e-05,-8.4359e-05,-7.85639e-05,-7.076e-05,-6.10461e-05,-4.95022e-05,-3.62438e-05,-3.62438e-05
1.89062e-05,1.89062e-05,1.96453e-05,2.01332e-05,2.03451e-05,2.02273e-05,1.97067e-05,1.86926e-05,1.70789e-05,1.47475e-05,1.1574e-05,7.43797e-06,2.23615e-06,-4.10001e-06,-1.15847e-05,-2.01584e-05,-2.96718e-05,-3.98779e-05,-5.04342e-05,-6.09185e-05,-7.08566e-05,-7.97599e-05,-8.71677e-05,-9.26882e-05,-9.60339e-05,-9.70444e-05,-9.56938e-05,-9.20769e-05,-8.63732e-05,-7.8798e-05,-6.95683e-05,-5.89145e-05,-4.70927e-05,-4.70927e-05
2.02868e-05,2.02868e-05,2.08421e-05,2.11737e-05,2.1252e-05,2.10172e-05,2.03891e-05,1.92683e-05,1.75375e-05,1.50648e-05,1.17093e-05,7.33173e-06,1.80933e-06,-4.9442e-06,-1.29558e-05,-2.21699e-05,-3.24291e-05,-4.34642e-05,-5.4897e-05,-6.62602e-05,-7.70307e-05,-8.66761e-05,-9.47041e-05,-0.00010071,-0.000104412,-0.000105672,-0.000104498,-0.000101022,-9.54674e-05,-8.81124e-05,-7.92768e-05,-6.93411e-05,-5.87395e-05,-5.87395e-05
2.1872e-05,2.1872e-05,2.22151e-05,2.23744e-05,2.23136e-05,2.1966e-05,2.12435e-05,2.00373e-05,1.82185e-05,1.56403e-05,1.21436e-05,7.56789e-06,1.76718e-06,-5.36737e-06,-1.3881e-05,-2.37278e-05,-3.47471e-05,-4.6651e-05,-5.90268e-05,-7.136e-05,-8.30747e-05,-9.35885e-05,-0.00010237,-0.000108994,-0.000113175,-0.000114789,-0.000113866,-0.000110564,-0.000105143,-9.79389e-05,-8.93769e-05,-8.00053e-05,-7.04776e-05,-7.04776e-05
2.36154e-05,2.36154e-05,2.37241e-05,2.37016e-05,2.35031e-05,2.30539e-05,2.22576e-05,2.09962e-05,1.91292e-05,1.64947e-05,1.29151e-05,8.2066e-06,2.19695e-06,-5.24998e-06,-1.4204e-05,-2.46357e-05,-3.63885e-05,-4.91606e-05,-6.25077e-05,-7.58671e-05,-8.86055e-05,-0.000100083,-0.000109719,-0.000117055,-0.000121793,-0.00012381,-0.000123149,-0.000119991,-0.000114626,-0.000107457,-9.90261e-05,-9.00809e-05,-8.15343e-05,-8.15343e-05
