0,0.0237436,0.0196297,0.0139481,0.00822378,0.00283899,-0.00238626,-0.00778373,-0.0135313,-0.0192427,-0.0233873,0
0,0.0308712,0.0295548,0.0211901,0.0126162,0.00446817,-0.00351142,-0.0118245,-0.0207479,-0.0296453,-0.0317047,0
0,0.0364985,0.0365519,0.0265759,0.0159627,0.00580995,-0.00420408,-0.0147193,-0.0261163,-0.0372038,-0.0382361,0
0,0.0405095,0.0420892,0.0309362,0.0187586,0.00702304,-0.00462892,-0.0169615,-0.0304306,-0.0433583,-0.0432195,0
0,0.0437021,0.0467648,0.0347196,0.0212441,0.00816651,-0.00490076,-0.0188375,-0.0341711,-0.0487082,-0.0473902,0
0,0.0463109,0.0508313,0.0380954,0.0235154,0.0092685,-0.0050557,-0.0204497,-0.0375072,-0.0535026,-0.050992,0
0,0.0485164,0.0544562,0.0411766,0.0256337,0.0103423,-0.0051259,-0.0218749,-0.0405612,-0.0579099,-0.0542046,0
0,0.0503943,0.0577142,0.0440115,0.0276245,0.0113944,-0.00512214,-0.0231409,-0.0433783,-0.0619963,-0.0570958,0
0,0.0520333,0.0606879,0.0466551,0.029517,0.0124301,-0.00506138,-0.024286,-0.046018,-0.065843,-0.059753,0
0,0.0534719,0.0634184,0.0491338,0.031325,0.0134527,-0.00494988,-0.0253256,-0.0485054,-0.0694865,-0.0622108,0
0,0.054737,0.0659347,0.0514663,0.0330582,0.0144646,-0.0047915,-0.0262699,-0.0508568,-0.072951,-0.0644936,0
0,0.0558744,0.0682792,0.0536808,0.0347313,0.0154681,-0.00459611,-0.0271397,-0.0531034,-0.0762781,-0.0666463,0
0,0.0568961,0.0704674,0.0557866,0.0363487,0.0164636,-0.00436609,-0.0279401,-0.0552535,-0.0794801,-0.0686788,0
0,0.057819,0.0725175,0.0577955,0.0379164,0.0174522,-0.00410476,-0.0286785,-0.057318,-0.0825723,-0.0706069,0
0,0.0586481,0.0744373,0.059712,0.0394363,0.0184344,-0.00381305,-0.029357,-0.0593002,-0.0855599,-0.0724346,0
0,0.059412,0.0762533,0.061554,0.0409178,0.0194113,-0.0034974,-0.0299888,-0.0612195,-0.0884682,-0.07419,0
0,0.0601115,0.0779696,0.0633235,0.0423614,0.0203827,-0.00315846,-0.0305749,-0.0630772,-0.0912992,-0.0758729,0
0,0.0607542,0.0795954,0.0650264,0.0437702,0.021349,-0.00279798,-0.0311192,-0.0648786,-0.0940601,-0.0774906,0
0,0.0613468,0.0811384,0.0666679,0.0451464,0.0223105,-0.00241775,-0.0316248,-0.0666285,-0.0967571,-0.0790491,0
0,0.0618864,0.0825989,0.0682472,0.0464894,0.0232667,-0.0020176,-0.0320912,-0.0683255,-0.0993886,-0.0805461,0
0,0.0623947,0.0839964,0.0697783,0.0478067,0.024219,-0.00160215,-0.0325281,-0.0699838,-0.101973,-0.0820021,0
0,0.0628677,0.0853299,0.0712599,0.049097,0.0251666,-0.00117143,-0.0329349,-0.0716019,-0.104507,-0.0834129,0
0,0.0633088,0.0866041,0.072695,0.0503619,0.0261097,-0.000726467,-0.0333134,-0.0731822,-0.106996,-0.0847821,0
0,0.0637212,0.0878233,0.0740864,0.0516026,0.0270483,-0.000268372,-0.0336657,-0.0747275,-0.10944,-0.0861126,0
0,0.0641077,0.0889914,0.0754367,0.0528204,0.0279824,0.000201661,-0.0339933,-0.0762397,-0.111845,-0.0874072,0
0,0.0644623,0.090105,0.0767433,0.0540133,0.0289113,0.000684215,-0.0342945,-0.077716,-0.114204,-0.088661,0
0,0.0648039,0.0911807,0.0780181,0.0551883,0.0298366,0.00117581,-0.0345774,-0.0791681,-0.116533,-0.0898912,0
0,0.0651263,0.0922151,0.0792583,0.0563434,0.0307572,0.00167668,-0.0348406,-0.080593,-0.118828,-0.0910921,0
0,0.0654311,0.0932107,0.0804655,0.0574792,0.0316734,0.00218621,-0.0350851,-0.0819921,-0.121091,-0.0922653,0
0,0.0657199,0.0941698,0.0816416,0.0585967,0.032585,0.0027037,-0.0353123,-0.0833669,-0.123322,-0.0934126,0
0,0.0659939,0.0950946,0.0827879,0.0596965,0.0334921,0.00322846,-0.0355232,-0.0847185,-0.125523,-0.0945351,0
0,0.0662542,0.0959865,0.0839048,0.0607783,0.0343938,0.00375932,-0.0357188,-0.0860469,-0.127693,-0.0956334,0
0,0.0665021,0.0968472,0.0849938,0.0618427,0.03529,0.00429571,-0.0359002,-0.0873533,-0.129833,-0.0967085,0
0,0.0667298,0.0976717,0.086051,0.0628873,0.0361798,0.00483819,-0.0360653,-0.088634,-0.131939,-0.0977549,0
0,0.0669553,0.0984752,0.0870877,0.0639188,0.0370653,0.00538416,-0.0362208,-0.0898992,-0.134022,-0.0987876,0
