0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.00016922,-0.000152398,0.000196471,0.000908055,0.00197091,0.00336091,0.00505041,0.00701032,0.00920979,0.0116156,0.0141915,0.0168988,0.0196963,0.0225426,0.0253987,0.0282312,0.0310175,0.0337527,0.0364574,0.0391905,0.0420653,0.0452765,0.0491423,0.0541756,0.0612077,0.0715996,0.0875854,0.112687,0.151461,0.20428,0.23526,0
0,2.99666e-06,0.000534784,0.00180286,0.0038789,0.0067611,0.0104119,0.0147763,0.0197894,0.0253787,0.0314649,0.0379622,0.0447786,0.0518187,0.0589866,0.066192,0.0733576,0.0804298,0.087392,0.0942812,0.10121,0.108393,0.116187,0.125128,0.135991,0.14981,0.167822,0.191086,0.219208,0.246716,0.253989,0.189072,0
0,0.000314387,0.00152213,0.00375899,0.007083,0.0114901,0.0169363,0.0233535,0.0306571,0.038751,0.0475286,0.056874,0.0666632,0.0767667,0.0870533,0.097397,0.107685,0.11783,0.127784,0.137553,0.14722,0.156958,0.16705,0.17789,0.189944,0.203634,0.219003,0.234974,0.24776,0.247882,0.216068,0.126814,0
0,0.000615878,0.00247751,0.00560113,0.00999313,0.0156279,0.022451,0.0303856,0.0393381,0.0492014,0.0598559,0.071171,0.0830051,0.0952086,0.107626,0.120104,0.132496,0.144673,0.156537,0.168029,0.179144,0.189929,0.200479,0.210899,0.221207,0.231142,0.239781,0.244843,0.241569,0.221228,0.170335,0.0846755,0
0,0.000857627,0.00326225,0.00711286,0.0123498,0.0189137,0.0267341,0.0357268,0.045795,0.0568292,0.0687073,0.0812941,0.0944408,0.107986,0.121758,0.135579,0.149267,0.16265,0.175567,0.18788,0.19947,0.210238,0.220072,0.228796,0.236059,0.241139,0.242619,0.237884,0.222484,0.189767,0.13385,0.0584572,0
0,0.00103023,0.00383546,0.00822003,0.014061,0.0212625,0.0297359,0.0393911,0.0501319,0.0618524,0.074435,0.0877473,0.10164,0.115947,0.130482,0.145047,0.159428,0.173405,0.186756,0.199258,0.210687,0.220806,0.22933,0.235876,0.239859,0.240331,0.235752,0.223687,0.200551,0.161826,0.10679,0.0420958,0
0,0.00113906,0.00420088,0.00892159,0.0151269,0.0226887,0.0315033,0.041477,0.0525177,0.0645282,0.0774004,0.0910101,0.105213,0.119841,0.134701,0.149573,0.164216,0.178364,0.191738,0.20404,0.214953,0.224129,0.231162,0.235537,0.236552,0.2332,0.224008,0.20688,0.179016,0.138859,0.0870175,0.0316466,0
0,0.00119325,0.00437842,0.00924706,0.0155886,0.0232521,0.0321243,0.0421125,0.0531332,0.0651019,0.0779245,0.0914897,0.105662,0.120277,0.135136,0.150005,0.164614,0.178662,0.191816,0.203714,0.213967,0.222144,0.227759,0.230229,0.228818,0.222551,0.210116,0.189788,0.159989,0.120286,0.0723854,0.0247406,0
0,0.00120114,0.00438991,0.00923263,0.0154978,0.023023,0.0316931,0.0414225,0.052141,0.0637811,0.076267,0.0895046,0.103372,0.117711,0.132324,0.146967,0.161348,0.175133,0.187946,0.199373,0.208965,0.216237,0.220651,0.2216,0.218361,0.210041,0.195522,0.173479,0.143365,0.105164,0.0612955,0.0199842,0
0,0.0011687,0.00425295,0.00890976,0.0149013,0.0220651,0.030293,0.0395131,0.0496735,0.0607284,0.0726244,0.0852884,0.0986166,0.112464,0.126637,0.140887,0.154908,0.168341,0.180774,0.19175,0.200776,0.207324,0.210829,0.210678,0.206186,0.196556,0.180816,0.158374,0.128822,0.0926466,0.0526397,0.0165552,0
