2.55872e-05,2.55872e-05,2.56277e-05,2.57045e-05,2.58413e-05,2.60348e-05,2.62759e-05,2.65544e-05,2.68604e-05,2.71847e-05,2.75193e-05,2.78568e-05,2.81908e-05,2.85154e-05,2.88251e-05,2.9115e-05,2.93805e-05,2.96172e-05,2.9821e-05,2.99881e-05,3.01146e-05,3.0197e-05,3.02318e-05,3.02156e-05,3.01453e-05,3.00177e-05,2.98299e-05,2.95788e-05,2.92619e-05,2.88764e-05,2.84198e-05,2.78898e-05,2.72842e-05,2.66007e-05,2.58378e-05,2.49936e-05,2.40666e-05,2.30557e-05,2.19597e-05,2.07777e-05,1.95091e-05,1.81537e-05,1.67113e-05,1.51818e-05,1.35661e-05,1.18644e-05,1.00774e-05,8.20684e-06,6.25368e-06,4.21931e-06,2.106e-06,-8.45336e-08,-2.35033e-06,-4.68885e-06,-7.09784e-06,-9.57422e-06,-1.21159e-05,-1.47207e-05,-1.73855e-05,-2.01079e-05,-2.28858e-05,-2.57163e-05,-2.85982e-05,-3.15302e-05,-3.45108e-05,-3.75396e-05,-4.06167e-05,-4.37433e-05,-4.69207e-05,-5.01529e-05,-5.34453e-05,-5.68038e-05,-6.02377e-05,-6.37589e-05,-6.73822e-05,-7.11277e-05,-7.50215e-05,-7.90944e-05,-8.33872e-05,-8.79512e-05,-9.2852e-05,-9.81714e-05,-0.000104017,-0.000110525,-0.000117871,-0.000126285,-0.000136069,-0.000147624,-0.000161496,-0.000178436,-0.000199502,-0.000226233,-0.000260954,-0.000307328,-0.000371476,-0.000464278,-0.000606465,-0.000840297,-0.00125606,-0.00204363,-0.00355664,-0
2.55872e-05,2.55872e-05,2.56277e-05,2.57045e-05,2.58413e-05,2.60348e-05,2.62759e-05,2.65544e-05,2.68604e-05,2.71847e-05,2.75193e-05,2.78568e-05,2.81908e-05,2.85154e-05,2.88251e-05,2.9115e-05,2.93805e-05,2.96172e-05,2.9821e-05,2.99881e-05,3.01146e-05,3.0197e-05,3.02318e-05,3.02156e-05,3.01453e-05,3.00177e-05,2.98299e-05,2.95788e-05,2.92619e-05,2.88764e-05,2.84198e-05,2.78898e-05,2.72842e-05,2.66007e-05,2.58378e-05,2.49936e-05,2.40666e-05,2.30557e-05,2.19597e-05,2.07777e-05,1.95091e-05,1.81537e-05,1.67113e-05,1.51818e-05,1.35661e-05,1.18644e-05,1.00774e-05,8.20684e-06,6.25368e-06,4.21931e-06,2.106e-06,-8.45336e-08,-2.35033e-06,-4.68885e-06,-7.09784e-06,-9.57422e-06,-1.21159e-05,-1.47207e-05,-1.73855e-05,-2.01079e-05,-2.28858e-05,-2.57163e-05,-2.85982e-05,-3.15302e-05,-3.45108e-05,-3.75396e-05,-4.06167e-05,-4.37433e-05,-4.69207e-05,-5.01529e-05,-5.34453e-05,-5.68038e-05,-6.02377e-05,-6.37589e-05,-6.73822e-05,-7.11277e-05,-7.50215e-05,-7.90944e-05,-8.33872e-05,-8.79512e-05,-9.2852e-05,-9.81714e-05,-0.000104017,-0.000110525,-0.000117871,-0.000126285,-0.000136069,-0.000147624,-0.000161496,-0.000178436,-0.000199502,-0.000226233,-0.000260954,-0.000307328,-0.000371476,-0.000464278,-0.000606465,-0.000840297,-0.00125606,-0.00204363,-0.00355664,-0.00355664
2.56395e-05,2.56395e-05,2.56578e-05,2.5724e-05,2.58449e-05,2.60149e-05,2.62263e-05,2.6471e-05,2.67404e-05,2.70267e-05,2.73225e-05,2.76211e-05,2.79164e-05,2.82026e-05,2.84745e-05,2.87273e-05,2.89564e-05,2.91575e-05,2.93266e-05,2.94598e-05,2.95533e-05,2.96036e-05,2.96073e-05,2.9561e-05,2.94616e-05,2.9306e-05,2.90912e-05,2.88142e-05,2.84727e-05,2.80637e-05,2.75849e-05,2.7034e-05,2.64089e-05,2.57074e-05,2.49279e-05,2.40687e-05,2.31281e-05,2.21052e-05,2.0999e-05,1.98082e-05,1.85326e-05,1.71719e-05,1.57259e-05,1.41944e-05,1.25782e-05,1.08778e-05,9.09352e-06,7.22718e-06,5.27965e-06,3.252e-06,1.14672e-06,-1.03481e-06,-3.29092e-06,-5.61905e-06,-8.01746e-06,-1.04829e-05,-1.30139e-05,-1.56087e-05,-1.82643e-05,-2.09788e-05,-2.37508e-05,-2.65774e-05,-2.94582e-05,-3.23932e-05,-3.53809e-05,-3.84219e-05,-4.15174e-05,-4.46699e-05,-4.78815e-05,-5.11578e-05,-5.45063e-05,-5.79343e-05,-6.14535e-05,-6.50788e-05,-6.88271e-05,-7.27229e-05,-7.67965e-05,-8.10832e-05,-8.56299e-05,-9.0495e-05,-9.57526e-05,-0.000101494,-0.000107839,-0.00011494,-0.00012299,-0.000132242,-0.000143026,-0.000155777,-0.000171087,-0.00018976,-0.000212916,-0.000242155,-0.000279827,-0.000329465,-0.000396559,-0.000489783,-0.000622782,-0.000815691,-0.00109097,-0.00144077,-0.00166427,-0.00166427
2.5604e-05,2.5604e-05,2.56168e-05,2.56771e-05,2.57879e-05,2.59419e-05,2.61321e-05,2.63512e-05,2.65921e-05,2.68477e-05,2.71115e-05,2.73774e-05,2.76395e-05,2.78926e-05,2.81316e-05,2.83519e-05,2.8549e-05,2.87187e-05,2.88569e-05,2.896e-05,2.90242e-05,2.9046e-05,2.9022e-05,2.89489e-05,2.88235e-05,2.8643e-05,2.84042e-05,2.81043e-05,2.77409e-05,2.73112e-05,2.68127e-05,2.62435e-05,2.56012e-05,2.48837e-05,2.40897e-05,2.32173e-05,2.22647e-05,2.12315e-05,2.01162e-05,1.89179e-05,1.76361e-05,1.62709e-05,1.48218e-05,1.32884e-05,1.16721e-05,9.97283e-06,8.19087e-06,6.32836e-06,4.38586e-06,2.36413e-06,2.6601e-07,-1.90749e-06,-4.155e-06,-6.47388e-06,-8.86287e-06,-1.13184e-05,-1.38396e-05,-1.64254e-05,-1.90724e-05,-2.17795e-05,-2.45456e-05,-2.7368e-05,-3.0247e-05,-3.31835e-05,-3.6176e-05,-3.92262e-05,-4.23359e-05,-4.55088e-05,-4.87473e-05,-5.20587e-05,-5.54521e-05,-5.89355e-05,-6.25226e-05,-6.62305e-05,-7.00772e-05,-7.40904e-05,-7.83033e-05,-8.27536e-05,-8.74919e-05,-9.25803e-05,-9.80975e-05,-0.000104138,-0.000110828,-0.000118324,-0.000126823,-0.00013658,-0.000147927,-0.00016129,-0.000177241,-0.000196541,-0.000220209,-0.000249645,-0.000286779,-0.000334263,-0.000395708,-0.000475737,-0.000579301,-0.000708582,-0.000852899,-0.000960568,-0.000877165,-0.000877165
2.5494e-05,2.5494e-05,2.55165e-05,2.558e-05,2.56877e-05,2.58328e-05,2.6009e-05,2.62098e-05,2.64289e-05,2.66604e-05,2.68983e-05,2.7137e-05,2.73713e-05,2.75962e-05,2.78069e-05,2.79989e-05,2.8168e-05,2.831e-05,2.84211e-05,2.84976e-05,2.85357e-05,2.85322e-05,2.84835e-05,2.83865e-05,2.82381e-05,2.80353e-05,2.77751e-05,2.74547e-05,2.70717e-05,2.66235e-05,2.61074e-05,2.55217e-05,2.4864e-05,2.4132e-05,2.33248e-05,2.24404e-05,2.14769e-05,2.04341e-05,1.93105e-05,1.81049e-05,1.68171e-05,1.54473e-05,1.39948e-05,1.24591e-05,1.08419e-05,9.14295e-06,7.36224e-06,5.50228e-06,3.56336e-06,1.54596e-06,-5.46726e-07,-2.71404e-06,-4.95485e-06,-7.26645e-06,-9.64796e-06,-1.20955e-05,-1.46087e-05,-1.71872e-05,-1.98272e-05,-2.25281e-05,-2.52893e-05,-2.81078e-05,-3.09848e-05,-3.3922e-05,-3.69177e-05,-3.99744e-05,-4.30945e-05,-4.62826e-05,-4.9541e-05,-5.28784e-05,-5.63052e-05,-5.98296e-05,-6.34664e-05,-6.72341e-05,-7.11513e-05,-7.52471e-05,-7.95566e-05,-8.41176e-05,-8.89819e-05,-9.42124e-05,-9.98879e-05,-0.000106102,-0.000112977,-0.000120669,-0.000129361,-0.000139297,-0.000150783,-0.000164203,-0.000180059,-0.000198994,-0.000221826,-0.000249602,-0.000283632,-0.000325462,-0.000376735,-0.000438629,-0.000510383,-0.000585913,-0.000646654,-0.000649378,-0.000520337,-0.000520337
2.53208e-05,2.53208e-05,2.53638e-05,2.54385e-05,2.555e-05,2.56928e-05,2.58612e-05,2.60499e-05,2.62534e-05,2.64664e-05,2.66839e-05,2.69006e-05,2.71119e-05,2.73131e-05,2.74997e-05,2.76674e-05,2.78122e-05,2.79303e-05,2.80176e-05,2.80707e-05,2.80859e-05,2.806e-05,2.79896e-05,2.78714e-05,2.77024e-05,2.74799e-05,2.72006e-05,2.68619e-05,2.64615e-05,2.59967e-05,2.54647e-05,2.48642e-05,2.41926e-05,2.34475e-05,2.26283e-05,2.17329e-05,2.07592e-05,1.97074e-05,1.85758e-05,1.73633e-05,1.60696e-05,1.46949e-05,1.32387e-05,1.17002e-05,1.00813e-05,8.38166e-06,6.60108e-06,4.74239e-06,2.80563e-06,7.91029e-07,-1.29787e-06,-3.46071e-06,-5.69659e-06,-8.00267e-06,-1.03784e-05,-1.28196e-05,-1.53264e-05,-1.78989e-05,-2.0533e-05,-2.32283e-05,-2.59848e-05,-2.87992e-05,-3.16734e-05,-3.46096e-05,-3.7606e-05,-4.06655e-05,-4.3791e-05,-4.69876e-05,-5.02575e-05,-5.36102e-05,-5.70569e-05,-6.06056e-05,-6.42717e-05,-6.80742e-05,-7.20311e-05,-7.61722e-05,-8.05326e-05,-8.51485e-05,-9.00709e-05,-9.53603e-05,-0.000101092,-0.000107354,-0.00011426,-0.000121954,-0.000130602,-0.000140417,-0.000151665,-0.000164663,-0.000179817,-0.000197614,-0.000218627,-0.000243518,-0.000272984,-0.000307602,-0.000347539,-0.000391846,-0.000437134,-0.000475281,-0.000490042,-0.000454672,-0.000339576,-0.000339576
2.50977e-05,2.50977e-05,2.5168e-05,2.52601e-05,2.53812e-05,2.5527e-05,2.56931e-05,2.5875e-05,2.60681e-05,2.62678e-05,2.64695e-05,2.66689e-05,2.68615e-05,2.70431e-05,2.72095e-05,2.73566e-05,2.74807e-05,2.7578e-05,2.76447e-05,2.76775e-05,2.76727e-05,2.7627e-05,2.75374e-05,2.74005e-05,2.72134e-05,2.69733e-05,2.66771e-05,2.6322e-05,2.5906e-05,2.54263e-05,2.48801e-05,2.42661e-05,2.35818e-05,2.28248e-05,2.19945e-05,2.10888e-05,2.01057e-05,1.90453e-05,1.7906e-05,1.66865e-05,1.53867e-05,1.4007e-05,1.25465e-05,1.10044e-05,9.383e-06,7.68169e-06,5.9001e-06,4.04138e-06,2.10536e-06,9.20536e-08,-1.99464e-06,-4.15464e-06,-6.38722e-06,-8.68938e-06,-1.10609e-05,-1.34971e-05,-1.59988e-05,-1.85663e-05,-2.1195e-05,-2.38851e-05,-2.66368e-05,-2.94462e-05,-3.23161e-05,-3.5249e-05,-3.82426e-05,-4.13004e-05,-4.44252e-05,-4.76226e-05,-5.08943e-05,-5.42503e-05,-5.77023e-05,-6.12572e-05,-6.49307e-05,-6.87413e-05,-7.27059e-05,-7.68537e-05,-8.12184e-05,-8.58335e-05,-9.07466e-05,-9.60138e-05,-0.000101704,-0.000107895,-0.000114691,-0.000122215,-0.000130608,-0.000140048,-0.000150749,-0.000162953,-0.000176957,-0.00019309,-0.000211688,-0.000233071,-0.000257441,-0.000284687,-0.000314081,-0.000343685,-0.000369441,-0.000384021,-0.000375882,-0.000330562,-0.0002378,-0.0002378
2.48376e-05,2.48376e-05,2.49389e-05,2.50526e-05,2.51877e-05,2.5341e-05,2.55092e-05,2.56887e-05,2.58758e-05,2.60664e-05,2.62567e-05,2.64428e-05,2.66205e-05,2.67862e-05,2.69359e-05,2.70658e-05,2.71723e-05,2.72519e-05,2.73009e-05,2.7316e-05,2.72937e-05,2.72308e-05,2.71244e-05,2.6971e-05,2.67678e-05,2.65121e-05,2.62008e-05,2.58311e-05,2.54011e-05,2.49079e-05,2.43487e-05,2.37225e-05,2.30265e-05,2.22584e-05,2.14178e-05,2.05023e-05,1.951e-05,1.84413e-05,1.72943e-05,1.60677e-05,1.47615e-05,1.33762e-05,1.19108e-05,1.03644e-05,8.73953e-06,7.03543e-06,5.25161e-06,3.39151e-06,1.45478e-06,-5.58718e-07,-2.64476e-06,-4.80349e-06,-7.0343e-06,-9.33403e-06,-1.17026e-05,-1.41352e-05,-1.66327e-05,-1.91959e-05,-2.18197e-05,-2.45045e-05,-2.72506e-05,-3.00539e-05,-3.29174e-05,-3.58441e-05,-3.8831e-05,-4.18817e-05,-4.49993e-05,-4.8189e-05,-5.1452e-05,-5.47986e-05,-5.82401e-05,-6.17825e-05,-6.54409e-05,-6.92327e-05,-7.31729e-05,-7.72891e-05,-8.16129e-05,-8.61732e-05,-9.10133e-05,-9.61829e-05,-0.000101743,-0.000107758,-0.000114318,-0.000121526,-0.000129493,-0.000138358,-0.000148281,-0.000159431,-0.000171999,-0.000186173,-0.000202091,-0.000219808,-0.000239181,-0.000259687,-0.000280171,-0.000298438,-0.00031074,-0.0003114,-0.000293017,-0.000248402,-0.000174957,-0.000174957
2.4552e-05,2.4552e-05,2.4686e-05,2.48238e-05,2.49758e-05,2.51399e-05,2.53138e-05,2.54946e-05,2.56793e-05,2.58645e-05,2.6047e-05,2.62232e-05,2.63896e-05,2.65426e-05,2.66787e-05,2.67944e-05,2.68861e-05,2.69507e-05,2.69845e-05,2.69843e-05,2.69469e-05,2.6869e-05,2.67477e-05,2.65797e-05,2.63623e-05,2.60927e-05,2.57678e-05,2.53849e-05,2.49422e-05,2.44368e-05,2.38657e-05,2.32281e-05,2.25213e-05,2.17427e-05,2.08921e-05,1.99673e-05,1.8966e-05,1.78888e-05,1.6734e-05,1.55e-05,1.4187e-05,1.27954e-05,1.13243e-05,9.77266e-06,8.14323e-06,6.43515e-06,4.64779e-06,2.78492e-06,8.46008e-07,-1.1692e-06,-3.25614e-06,-5.41514e-06,-7.64567e-06,-9.94437e-06,-1.23113e-05,-1.47413e-05,-1.72355e-05,-1.97948e-05,-2.24139e-05,-2.50931e-05,-2.78328e-05,-3.06284e-05,-3.34832e-05,-3.64003e-05,-3.93761e-05,-4.24142e-05,-4.55172e-05,-4.86905e-05,-5.1934e-05,-5.52581e-05,-5.86735e-05,-6.21846e-05,-6.58054e-05,-6.95521e-05,-7.34369e-05,-7.74852e-05,-8.17253e-05,-8.61812e-05,-9.08905e-05,-9.58954e-05,-0.000101247,-0.000106997,-0.000113219,-0.000119995,-0.000127405,-0.000135552,-0.000144543,-0.000154481,-0.000165468,-0.000177576,-0.000190793,-0.000204994,-0.000219827,-0.000234569,-0.00024795,-0.000257906,-0.00026136,-0.000254256,-0.000232126,-0.000191671,-0.000133077,-0.000133077
2.42509e-05,2.42509e-05,2.44177e-05,2.45809e-05,2.47517e-05,2.4929e-05,2.51111e-05,2.52961e-05,2.54814e-05,2.56643e-05,2.58419e-05,2.60113e-05,2.61691e-05,2.63123e-05,2.64376e-05,2.65416e-05,2.66211e-05,2.6673e-05,2.66939e-05,2.66806e-05,2.663e-05,2.6539e-05,2.64047e-05,2.62238e-05,2.59936e-05,2.57115e-05,2.53744e-05,2.49795e-05,2.45251e-05,2.40083e-05,2.34261e-05,2.27778e-05,2.20607e-05,2.1272e-05,2.04118e-05,1.94776e-05,1.84672e-05,1.73815e-05,1.62185e-05,1.49766e-05,1.3656e-05,1.22574e-05,1.07797e-05,9.22171e-06,7.58654e-06,5.87317e-06,4.08089e-06,2.21377e-06,2.71149e-07,-1.74731e-06,-3.83672e-06,-5.99752e-06,-8.22923e-06,-1.05283e-05,-1.28948e-05,-1.53232e-05,-1.78148e-05,-2.03707e-05,-2.2985e-05,-2.56581e-05,-2.83903e-05,-3.11765e-05,-3.40201e-05,-3.69241e-05,-3.98842e-05,-4.29038e-05,-4.59852e-05,-4.9133e-05,-5.23464e-05,-5.56351e-05,-5.90089e-05,-6.24707e-05,-6.60328e-05,-6.97095e-05,-7.351e-05,-7.7457e-05,-8.1575e-05,-8.58824e-05,-9.04106e-05,-9.51937e-05,-0.000100273,-0.000105687,-0.000111492,-0.000117749,-0.000124512,-0.000131849,-0.000139823,-0.000148479,-0.000157851,-0.000167922,-0.000178581,-0.00018959,-0.000200496,-0.000210519,-0.000218451,-0.000222525,-0.000220374,-0.000209234,-0.000186522,-0.000150906,-0.000103423,-0.000103423
