0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.000132461,-5.38937e-05,-0.000387459,-0.000749678,-0.00110049,-0.00142798,-0.00172864,-0.00200032,-0.00224018,-0.0024443,-0.00260808,-0.0027269,-0.00279693,-0.00281616,-0.00278537,-0.00270931,-0.00259783,-0.00246734,-0.00234269,-0.00226009,-0.00227223,-0.00245747,-0.00293678,-0.00390533,-0.00569186,-0.0088709,-0.0144624,-0.0241769,-0.0399647,-0.0581539,-0.0363813,0.239554,1
0,0.000106249,-0.000611601,-0.00168614,-0.00285973,-0.00402215,-0.00512735,-0.00615417,-0.00708907,-0.0079192,-0.00863034,-0.00920724,-0.00963512,-0.00990201,-0.0100016,-0.00993618,-0.00972054,-0.0093853,-0.00898153,-0.00858623,-0.00831028,-0.00831085,-0.00881138,-0.0101335,-0.0127455,-0.0173273,-0.024827,-0.0363847,-0.0526161,-0.0703691,-0.0704643,0.0220501,0.430887,1
0,-0.000230165,-0.00184103,-0.00394991,-0.00621844,-0.00847743,-0.0106423,-0.0126668,-0.0145189,-0.0161698,-0.0175902,-0.0187497,-0.0196194,-0.0201755,-0.0204047,-0.0203091,-0.019913,-0.0192695,-0.0184678,-0.0176422,-0.0169832,-0.0167534,-0.0173085,-0.019125,-0.0228253,-0.0291698,-0.0389162,-0.0522591,-0.0670406,-0.0735746,-0.0409743,0.112545,0.553637,1
0,-0.000864363,-0.00371724,-0.00709544,-0.0106476,-0.014175,-0.0175648,-0.0207466,-0.0236681,-0.0262818,-0.0285396,-0.0303928,-0.0317947,-0.0327057,-0.0331009,-0.0329776,-0.0323646,-0.0313314,-0.0299982,-0.0285463,-0.0272297,-0.0263881,-0.0264595,-0.0279862,-0.031591,-0.0378628,-0.0469972,-0.0578191,-0.0653274,-0.0549807,0.00901286,0.200963,0.634671,1
0,-0.00173574,-0.00612983,-0.0109661,-0.0159306,-0.0208266,-0.0255291,-0.0299517,-0.0340242,-0.0376804,-0.040852,-0.0434691,-0.0454631,-0.046774,-0.047359,-0.0472035,-0.046332,-0.0448202,-0.0428062,-0.040501,-0.0381977,-0.0362773,-0.0352074,-0.0355183,-0.0377256,-0.0421156,-0.0482137,-0.0535456,-0.0509358,-0.0231601,0.0657772,0.278661,0.691384,1
0,-0.00277574,-0.0089391,-0.0153742,-0.0218346,-0.0281507,-0.0342034,-0.0399005,-0.0451598,-0.0498984,-0.0540274,-0.0574531,-0.060081,-0.0618244,-0.0626155,-0.0624182,-0.0612424,-0.0591577,-0.0563052,-0.0529075,-0.0492738,-0.0457968,-0.0429348,-0.0411602,-0.0408342,-0.041916,-0.0433191,-0.0415506,-0.028043,0.0154394,0.122732,0.345317,0.733236,1
0,-0.0039219,-0.0120044,-0.0201267,-0.0281256,-0.035877,-0.0432828,-0.0502564,-0.0567102,-0.0625478,-0.0676603,-0.0719276,-0.0752243,-0.0774302,-0.0784435,-0.0781968,-0.0766736,-0.0739246,-0.0700805,-0.0653603,-0.0600721,-0.0546014,-0.0493779,-0.0448,-0.0410731,-0.0378667,-0.0336083,-0.0240973,-1.95621e-05,0.0567946,0.177095,0.402545,0.765511,1
0,-0.00512088,-0.0151949,-0.0250379,-0.0345774,-0.0437474,-0.0524833,-0.0607138,-0.0683533,-0.0752953,-0.0814109,-0.0865512,-0.0905547,-0.0932597,-0.0945207,-0.0942277,-0.0923262,-0.088836,-0.0838655,-0.0776194,-0.0703953,-0.0625637,-0.054522,-0.0466003,-0.0388723,-0.0307798,-0.0203996,-0.00309042,0.0307387,0.0985813,0.22786,0.452076,0.791309,1
0,-0.00632697,-0.0183912,-0.0299324,-0.0409734,-0.0515148,-0.0615351,-0.0709873,-0.0797935,-0.0878406,-0.0949801,-0.101031,-0.10579,-0.109046,-0.110598,-0.110282,-0.107994,-0.103711,-0.0975105,-0.0895761,-0.0801912,-0.0697127,-0.0585134,-0.0468723,-0.0347664,-0.0214751,-0.00484305,0.020004,0.0626189,0.13949,0.274797,0.495348,0.812525,1
0,-0.00749927,-0.0214823,-0.0346439,-0.0471053,-0.0589403,-0.0701783,-0.080803,-0.0907497,-0.0999018,-0.108091,-0.115101,-0.12068,-0.124558,-0.12647,-0.126184,-0.123533,-0.118443,-0.110951,-0.101217,-0.0895106,-0.0761827,-0.061595,-0.0459984,-0.0293093,-0.0107028,0.0121126,0.044091,0.0945426,0.178786,0.317982,0.533458,0.83035,1
0,-0.00859888,-0.0243619,-0.0390119,-0.0527712,-0.0657917,-0.078159,-0.0898935,-0.100948,-0.111204,-0.120473,-0.128503,-0.134986,-0.139583,-0.141953,-0.141785,-0.138837,-0.13297,-0.124178,-0.112592,-0.0984729,-0.0821749,-0.0640651,-0.0443896,-0.0230376,0.000871816,0.0296913,0.0683464,0.125769,0.216045,0.357583,0.567213,0.845549,1
0,-0.00958702,-0.0269264,-0.0428805,-0.0577753,-0.0718432,-0.0852299,-0.0979964,-0.110116,-0.121472,-0.131857,-0.140976,-0.148463,-0.153902,-0.156863,-0.156942,-0.15381,-0.147254,-0.137212,-0.123789,-0.107239,-0.0879304,-0.0662513,-0.0424652,-0.0164619,0.012656,0.0472456,0.0921235,0.155756,0.250992,0.39376,0.597187,0.858613,1
0,-0.0104244,-0.0290738,-0.0460995,-0.0619298,-0.0768783,-0.0911525,-0.104856,-0.117987,-0.130432,-0.141964,-0.152248,-0.160852,-0.167278,-0.170995,-0.171495,-0.168346,-0.16125,-0.150081,-0.134909,-0.11599,-0.0937103,-0.0684951,-0.0406431,-0.0100689,0.0241102,0.0642117,0.114883,0.184072,0.283414,0.426619,0.623762,0.869854,1
