0,0.0126592,0.0118869,0.0104967,0.00873913,0.00682344,0.00487985,0.00296566,0.00108702,-0.00077845,-0.00266204,-0.00458581,-0.006543,-0.00847541,-0.0102517,-0.0116612,-0.0124519,0
0,0.0181121,0.0203636,0.0180719,0.015096,0.0118121,0.0084587,0.00514376,0.00188228,-0.00136344,-0.00464861,-0.00801305,-0.0114447,-0.0148364,-0.0179423,-0.0203641,-0.018267,0
0,0.0215882,0.0254893,0.0229469,0.0192035,0.0150499,0.010794,0.00657705,0.00242018,-0.00172433,-0.00592837,-0.0102453,-0.0146619,-0.0190392,-0.0230518,-0.0258535,-0.0220928,0
0,0.0239552,0.0294249,0.0267318,0.0224279,0.0176069,0.0126557,0.00774186,0.00289117,-0.00195305,-0.00687773,-0.011949,-0.0171544,-0.0223299,-0.0270575,-0.0301373,-0.0247764,0
0,0.0257596,0.0326675,0.029926,0.0251688,0.0197943,0.0142618,0.00876305,0.00332786,-0.00210865,-0.00764726,-0.0133666,-0.019256,-0.0251283,-0.0304754,-0.0337341,-0.0268819,0
0,0.0272082,0.0354644,0.0327372,0.0275999,0.0217447,0.0157038,0.0096914,0.0037409,-0.00222009,-0.00830549,-0.0146061,-0.021114,-0.0276202,-0.0335231,-0.036898,-0.0286251,0
0,0.0283883,0.0379188,0.0352552,0.0297942,0.0235147,0.0170214,0.0105502,0.00413772,-0.00229559,-0.00887637,-0.0157076,-0.0227851,-0.029878,-0.0362885,-0.0397303,-0.0300934,0
0,0.029382,0.0401192,0.0375555,0.0318139,0.0251519,0.0182476,0.0113578,0.00452223,-0.00234548,-0.00938442,-0.0167098,-0.0243214,-0.0319672,-0.0388491,-0.04232,-0.0313704,0
0,0.030227,0.0421117,0.0396774,0.0336908,0.0266809,0.0193994,0.0121241,0.00489735,-0.0023737,-0.00984039,-0.0176304,-0.0257478,-0.0339192,-0.0412429,-0.0447116,-0.0324932,0
0,0.0309547,0.0439327,0.0416515,0.03545,0.0281209,0.0204904,0.0128567,0.00526514,-0.00238373,-0.0102533,-0.0184837,-0.0270841,-0.0357591,-0.0434997,-0.0469402,-0.0334933,0
0,0.031588,0.0456094,0.0435009,0.0371102,0.0294862,0.0215304,0.0135613,0.00562702,-0.00237821,-0.0106298,-0.0192807,-0.0283451,-0.0375054,-0.0456419,-0.0490323,-0.0343934,0
0,0.0321442,0.0471628,0.0452429,0.0386853,0.0307876,0.0225269,0.0142421,0.00598415,-0.00235917,-0.0109751,-0.0200295,-0.0295421,-0.0391722,-0.0476863,-0.0510078,-0.0352106,0
0,0.0326422,0.0486147,0.0468959,0.0401903,0.0320365,0.0234877,0.0149034,0.00633703,-0.00232957,-0.0112956,-0.0207399,-0.030688,-0.0407755,-0.0496517,-0.0528888,-0.0359646,0
0,0.0330804,0.0499679,0.0484617,0.0416265,0.0332339,0.0244137,0.0155459,0.00668668,-0.00228829,-0.01159,-0.0214108,-0.0317819,-0.0423143,-0.0515377,-0.0546759,-0.0366529,0
0,0.0334732,0.0512381,0.0499537,0.0430045,0.034388,0.0253104,0.0161727,0.00703359,-0.0022373,-0.0118628,-0.0220488,-0.0328327,-0.0437999,-0.0533575,-0.0563848,-0.0372901,0
0,0.0338329,0.0524397,0.0513838,0.0443341,0.0355061,0.0261828,0.0167863,0.00737784,-0.00217896,-0.0121187,-0.0226611,-0.0338494,-0.045243,-0.055124,-0.0580302,-0.0378894,0
0,0.0341534,0.0535702,0.0527496,0.0456129,0.0365865,0.0270299,0.0173865,0.0077201,-0.00211163,-0.0123552,-0.0232442,-0.0348283,-0.0466394,-0.0568325,-0.059608,-0.0384441,0
0,0.0344508,0.0546458,0.0540649,0.0468523,0.0376377,0.0278574,0.0179761,0.00806043,-0.00203815,-0.0125779,-0.0238065,-0.0357798,-0.0480019,-0.0584979,-0.0611353,-0.038971,0
0,0.0347174,0.0556625,0.0553257,0.0480487,0.0386571,0.0286637,0.0185547,0.0083993,-0.00195687,-0.012784,-0.0243442,-0.0366995,-0.0493249,-0.0601146,-0.0626063,-0.039462,0
