0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.000124207,-0.000487378,-0.000460557,-0.000194397,0.000130286,0.000431291,0.000759775,0.00125517,0.00200339,0.00287112,0.00347339,0.00343174,0.00267484,0.00137711,-0.000330874,-0.00237238,-0.00463599,-0.00693566,-0.0090347,-0.0107133,-0.0118201,-0.0122895,-0.012133,-0.0114183,-0.0102441,-0.008719,-0.00694538,-0.00501037,-0.00298309,-0.000909776,0.00115556,0.00315715,0.0050821,0.00688372,0.00849922,0.00985829,0.0108723,0.0113958,0.0112342,0.0102339,0.00842095,0.00614972,0.00403643,0.00254693,0.00169484,0.00120772,0.000835833,0.000491033,0.000249326,0.00019622,0.000197135,8.50296e-05,2.21866e-05,0.000350382,0.00129088,0.00284638,0.00479377,0.0063081,0.00572444,0.00160185,-0.00644729,-0.0217809,-0.0693138,0.0693689,1
0,-0.000542003,-0.00130104,-0.00109288,-0.000239132,0.000906909,0.00215664,0.00353873,0.00509863,0.0065591,0.00731195,0.00679888,0.00488763,0.00187035,-0.00187765,-0.0060603,-0.0106176,-0.0153763,-0.0199662,-0.0239561,-0.0269767,-0.0287985,-0.0293517,-0.0287019,-0.0270075,-0.024473,-0.0213111,-0.0177152,-0.0138444,-0.00981917,-0.00572184,-0.0016132,0.00249194,0.00654309,0.0104858,0.0142519,0.0177501,0.0208542,0.0233867,0.0251274,0.0258695,0.0255096,0.0241216,0.0219168,0.0190868,0.0157518,0.0121543,0.00880526,0.00617364,0.00439717,0.00332904,0.00251181,0.00165987,0.00123763,0.00202773,0.00439495,0.00775865,0.0106327,0.0108117,0.00598919,-0.00471428,-0.0203521,-0.0426434,-0.119078,0.128833,1
0,-0.000859597,-0.00176416,-0.00119672,0.000364902,0.00245655,0.00475622,0.00703383,0.00891951,0.00974269,0.00880884,0.00588882,0.00136487,-0.00413237,-0.0101551,-0.0167792,-0.0238719,-0.0309706,-0.037423,-0.0426111,-0.0461055,-0.047721,-0.0474949,-0.0456268,-0.0424089,-0.0381646,-0.0332033,-0.0277896,-0.0221296,-0.0163683,-0.0105988,-0.00487285,0.000770092,0.00631756,0.011753,0.017044,0.0221349,0.0269378,0.0313239,0.0351274,0.0381701,0.0402981,0.0414033,0.0413988,0.0401706,0.037596,0.033677,0.0286839,0.0231463,0.0177692,0.0132188,0.0096781,0.00694288,0.00514439,0.00511583,0.00745971,0.0110815,0.013226,0.0108872,0.00218276,-0.012741,-0.034625,-0.0696941,-0.122702,0.163804,1
0,-0.000793135,-0.00148027,-0.000462,0.00168597,0.00440741,0.00719014,0.00945421,0.0104797,0.00951435,0.00615557,0.000667417,-0.00620445,-0.014006,-0.0228126,-0.0324757,-0.0423296,-0.0514222,-0.058861,-0.0640366,-0.0666889,-0.0668663,-0.0648371,-0.060993,-0.0557683,-0.0495816,-0.0427992,-0.0357141,-0.0285388,-0.0214087,-0.0143942,-0.00752074,-0.000787875,0.0058085,0.0122743,0.0186021,0.0247675,0.0307256,0.0364064,0.0417151,0.0465384,0.0507525,0.054221,0.0567722,0.0581735,0.0581415,0.0564104,0.0528334,0.0474837,0.0407504,0.0333507,0.0261292,0.019737,0.0145513,0.0112975,0.0110087,0.0128702,0.0134936,0.00936685,-0.00116079,-0.0181632,-0.0440983,-0.0843571,-0.125486,0.190051,1
0,-0.000245019,-0.000394468,0.00102859,0.00343498,0.00619319,0.00861128,0.009879,0.00917801,0.00594232,0.000157728,-0.00761831,-0.0171442,-0.0285027,-0.0412781,-0.0543289,-0.0662468,-0.0758504,-0.0824226,-0.0857303,-0.0859292,-0.0834299,-0.0787687,-0.072506,-0.06516,-0.0571722,-0.0488937,-0.0405841,-0.0324143,-0.0244757,-0.0167941,-0.00935091,-0.00210204,0.00499977,0.0119879,0.0188815,0.0256838,0.0323816,0.0389445,0.0453236,0.0514513,0.0572396,0.0625718,0.0672845,0.0711473,0.0738558,0.075051,0.0743656,0.0715021,0.0663516,0.0591282,0.0504477,0.0412323,0.032408,0.0247945,0.0193158,0.0163976,0.0140998,0.00858116,-0.00271712,-0.0214617,-0.0508392,-0.0940178,-0.125205,0.211421,1
0,0.000693935,0.00125722,0.00293854,0.00522665,0.00743331,0.00877304,0.00839455,0.00558644,2.49105e-05,-0.00821275,-0.0193899,-0.0337101,-0.0502068,-0.0669058,-0.0817651,-0.0933171,-0.100837,-0.104241,-0.103902,-0.100452,-0.0946279,-0.0871466,-0.0786311,-0.0695774,-0.0603549,-0.0512231,-0.0423514,-0.0338329,-0.0256965,-0.0179198,-0.0104441,-0.00319708,0.00390325,0.0109145,0.0178827,0.0248415,0.0318119,0.038802,0.0458044,0.0527913,0.0597087,0.0664655,0.0729207,0.0788684,0.0840259,0.0880335,0.0904661,0.0908682,0.0888273,0.084095,0.0767436,0.0672896,0.0566326,0.0457903,0.0356735,0.0269553,0.0193055,0.0105181,-0.00254003,-0.0232347,-0.0546997,-0.098196,-0.122927,0.228916,1
0,0.00182651,0.00312477,0.00489905,0.00677211,0.00803776,0.00791138,0.00561999,0.00056557,-0.00776974,-0.0204981,-0.0381135,-0.0588437,-0.079552,-0.0974056,-0.110662,-0.118687,-0.121671,-0.120297,-0.115482,-0.108192,-0.0993172,-0.089596,-0.0795776,-0.0696291,-0.0599703,-0.0507183,-0.0419249,-0.0335979,-0.0257112,-0.0182115,-0.0110267,-0.00407809,0.00271425,0.0094213,0.0161051,0.022822,0.0296247,0.0365607,0.0436686,0.0509711,0.058464,0.0661036,0.0737913,0.0813582,0.0885523,0.0950306,0.10036,0.104034,0.105506,0.104268,0.0999675,0.0925762,0.0825113,0.0705831,0.0577248,0.0447023,0.0317746,0.0180687,0.00119432,-0.0220654,-0.0543613,-0.096626,-0.117046,0.243014,1
0,0.00297596,0.0049364,0.00667067,0.00796456,0.00813335,0.00642488,0.00205325,-0.00600521,-0.0199526,-0.0409459,-0.0662804,-0.0913482,-0.112343,-0.127213,-0.135483,-0.137717,-0.135009,-0.128614,-0.11974,-0.109436,-0.0985383,-0.0876479,-0.0771316,-0.0671606,-0.0577719,-0.0489337,-0.0405935,-0.0327005,-0.0252081,-0.0180681,-0.0112278,-0.0046296,0.00178234,0.00807204,0.0143042,0.0205477,0.0268778,0.0333753,0.0401224,0.0471948,0.0546506,0.0625146,0.0707597,0.0792861,0.0879017,0.0963058,0.104082,0.110706,0.115566,0.118014,0.117447,0.113427,0.105836,0.0949911,0.0815592,0.0662937,0.0496946,0.0315848,0.0107058,-0.0152961,-0.0478593,-0.0881454,-0.106398,0.254193,1
0,0.00406377,0.00658913,0.00820367,0.00886646,0.00790367,0.00444359,-0.00286122,-0.0171867,-0.0411094,-0.0712125,-0.101091,-0.125664,-0.142424,-0.151026,-0.15246,-0.148322,-0.140294,-0.129865,-0.118233,-0.106292,-0.0946591,-0.0836947,-0.0735323,-0.0641368,-0.0553809,-0.0471222,-0.0392538,-0.031719,-0.0244976,-0.0175835,-0.0109676,-0.0046292,0.00146177,0.00735248,0.0131029,0.0187868,0.0244934,0.0303263,0.0364006,0.042836,0.0497474,0.0572302,0.0653407,0.0740721,0.0833269,0.09289,0.102408,0.111381,0.119178,0.12507,0.128294,0.128144,0.124098,0.115959,0.103939,0.088551,0.0703497,0.0495709,0.0258456,-0.00194533,-0.0342655,-0.0724041,-0.0902497,0.263372,1
