0,-0.00184466,-0.0020321,-0.00236029,-0.00284273,-0.00349822,-0.00435027,-0.00542569,-0.00675183,-0.00835167,-0.0102353,-0.0123861,-0.0147417,-0.017169,-0.0194441,-0.0212541,0.177746,1
0,-0.00423158,-0.00500822,-0.00554921,-0.00637152,-0.00750504,-0.00898805,-0.0108648,-0.0131809,-0.0159744,-0.0192598,-0.0230041,-0.0270891,-0.031268,-0.0351279,-0.0111084,0.265385,1
0,-0.00605131,-0.0074323,-0.00814361,-0.00917953,-0.0106211,-0.0125154,-0.0149172,-0.0178832,-0.0214602,-0.0256648,-0.0304506,-0.0356601,-0.0409668,-0.0433737,-0.00577179,0.318021,1
0,-0.00712379,-0.00909907,-0.0099609,-0.0111578,-0.0128302,-0.0150362,-0.01784,-0.0213079,-0.0254946,-0.0304187,-0.0360231,-0.0421171,-0.0481197,-0.0492136,0.000822175,0.357761,1
0,-0.00786492,-0.0103811,-0.0113913,-0.0127263,-0.0145938,-0.0170637,-0.0202088,-0.0241038,-0.0288104,-0.0343487,-0.0406517,-0.047486,-0.0540072,-0.0534899,0.00781615,0.38949,1
0,-0.00843769,-0.0114587,-0.0126155,-0.014075,-0.0161152,-0.0188192,-0.0222674,-0.0265425,-0.031712,-0.0377976,-0.0447218,-0.0522039,-0.0590956,-0.0567871,0.0149475,0.415839,1
0,-0.00888236,-0.0123782,-0.01368,-0.0152529,-0.0174477,-0.0203617,-0.0240829,-0.028701,-0.0342896,-0.040871,-0.0483573,-0.0564139,-0.063557,-0.0593123,0.0221527,0.438349,1
0,-0.00925028,-0.0131935,-0.01464,-0.0163193,-0.0186563,-0.0217637,-0.0257367,-0.0306718,-0.036648,-0.0436882,-0.051693,-0.0602671,-0.0675627,-0.0612692,0.0293214,0.457901,1
0,-0.00954939,-0.0139158,-0.0155062,-0.0172856,-0.0197538,-0.0230398,-0.027246,-0.0324757,-0.0388125,-0.0462801,-0.0547664,-0.0638085,-0.071169,-0.0627357,0.036445,0.475158,1
0,-0.00981566,-0.0145831,-0.0163179,-0.0181942,-0.0207868,-0.0242418,-0.028669,-0.0341776,-0.0408563,-0.0487285,-0.0576686,-0.0671388,-0.074489,-0.0638452,0.0434398,0.4905,1
0,-0.010033,-0.015182,-0.01706,-0.0190286,-0.0217373,-0.0253502,-0.0299845,-0.0357555,-0.0427564,-0.0510104,-0.0603771,-0.0702361,-0.0775049,-0.0645918,0.0503568,0.504327,1
0,-0.0102315,-0.0157434,-0.017765,-0.0198246,-0.0226449,-0.0264094,-0.0312425,-0.0372655,-0.0445757,-0.0531959,-0.062969,-0.073185,-0.0803108,-0.0650849,0.0571187,0.516815,1
0,-0.0104018,-0.0162602,-0.0184247,-0.0205723,-0.0234987,-0.0274071,-0.0324295,-0.0386929,-0.0462986,-0.0552686,-0.0654279,-0.0759689,-0.0828929,-0.0653187,0.0637632,0.528207,1
0,-0.0105502,-0.0167394,-0.0190463,-0.0212803,-0.0243086,-0.0283549,-0.033559,-0.0400533,-0.0479433,-0.0572496,-0.0677775,-0.0786149,-0.0852833,-0.0653349,0.0702743,0.538642,1
